time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6
1.906354546546936035e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.006689071655273438e+00,1.000499963760375977e+00,5.664348229765892029e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.107023477554321289e+00,1.000499963760375977e+00,4.378498718142509460e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.207357883453369141e+00,1.000499963760375977e+00,3.745011612772941589e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.307692289352416992e+00,1.000499963760375977e+00,3.351677581667900085e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.408026695251464844e+00,1.000499963760375977e+00,3.077912703156471252e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.508361101150512695e+00,1.000499963760375977e+00,2.873711846768856049e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.608695745468139648e+00,1.000499963760375977e+00,2.714128792285919189e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.709030151367187500e+00,1.000499963760375977e+00,2.585113607347011566e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.809364557266235352e+00,1.000499963760375977e+00,2.478134818375110626e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.909698963165283203e+00,1.000499963760375977e+00,2.387633733451366425e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.010033369064331055e+00,1.000499963760375977e+00,2.309817448258399963e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.110367774963378906e+00,1.000499963760375977e+00,2.242025732994079590e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.210702419281005859e+00,1.000499963760375977e+00,2.182306163012981415e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.311036825180053711e+00,1.000499963760375977e+00,2.129187248647212982e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.411371231079101562e+00,1.000499963760375977e+00,2.081573195755481720e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.511705636978149414e+00,1.000499963760375977e+00,2.038579247891902924e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.612040042877197266e+00,1.000499963760375977e+00,1.999518647789955139e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.712374687194824219e+00,1.000499963760375977e+00,1.963840052485466003e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.812709093093872070e+00,1.000499963760375977e+00,1.931085065007209778e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.913043498992919922e+00,1.000499963760375977e+00,1.900884509086608887e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.013378143310546875e+00,1.000499963760375977e+00,1.872931234538555145e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.113712310791015625e+00,1.000499963760375977e+00,1.846957392990589142e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.214046955108642578e+00,1.000499963760375977e+00,1.822765916585922241e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.314381122589111328e+00,1.000499963760375977e+00,1.800144463777542114e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.414715766906738281e+00,1.000499963760375977e+00,1.778946444392204285e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.515049934387207031e+00,1.000499963760375977e+00,1.759015582501888275e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.615384578704833984e+00,1.000499963760375977e+00,1.740258745849132538e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.715719223022460938e+00,1.000499963760375977e+00,1.722541451454162598e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.816053390502929688e+00,1.000499963760375977e+00,1.705788634717464447e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.916388034820556641e+00,1.000499963760375977e+00,1.689913496375083923e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.016722202301025391e+00,1.000499963760375977e+00,1.674852333962917328e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.117056846618652344e+00,1.000499963760375977e+00,1.660523936152458191e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.217391490936279297e+00,1.000499963760375977e+00,1.646888069808483124e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.317725658416748047e+00,1.000499963760375977e+00,1.633878238499164581e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.418060302734375000e+00,1.000499963760375977e+00,1.621460355818271637e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.518394470214843750e+00,1.000499963760375977e+00,1.609582640230655670e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.618729114532470703e+00,1.000499963760375977e+00,1.598222181200981140e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.719063758850097656e+00,1.000499963760375977e+00,1.587326638400554657e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.819397926330566406e+00,1.000499963760375977e+00,1.576871611177921295e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.919732570648193359e+00,1.000499963760375977e+00,1.566834934055805206e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.020066738128662109e+00,1.000499963760375977e+00,1.557185966521501541e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.120401382446289062e+00,1.000499963760375977e+00,1.547902729362249374e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.220735549926757812e+00,1.000499963760375977e+00,1.538954675197601318e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.321070194244384766e+00,1.000499963760375977e+00,1.530338637530803680e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.421404838562011719e+00,1.000499963760375977e+00,1.522022858262062073e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.521739006042480469e+00,1.000499963760375977e+00,1.513994671404361725e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.622073650360107422e+00,1.000499963760375977e+00,1.506240013986825943e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.722407817840576172e+00,1.000499963760375977e+00,1.498739328235387802e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.822742462158203125e+00,1.000499963760375977e+00,1.491486001759767532e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.923077106475830078e+00,1.000499963760375977e+00,1.484460849314928055e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.023411273956298828e+00,1.000499963760375977e+00,1.477653998881578445e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.123745918273925781e+00,1.000499963760375977e+00,1.471058465540409088e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.224080085754394531e+00,1.000499963760375977e+00,1.464656554162502289e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.324414730072021484e+00,1.000499963760375977e+00,1.458456553518772125e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.424749374389648438e+00,1.000499963760375977e+00,1.452425587922334671e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.525083541870117188e+00,1.000499963760375977e+00,1.446569059044122696e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.625418186187744141e+00,1.000499963760375977e+00,1.440878678113222122e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.725752353668212891e+00,1.000499963760375977e+00,1.435344386845827103e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.826086997985839844e+00,1.000499963760375977e+00,1.429960131645202637e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.926421642303466797e+00,1.000499963760375977e+00,1.424719020724296570e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.026756286621093750e+00,1.000499963760375977e+00,1.419616769999265671e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.127090454101562500e+00,1.000499963760375977e+00,1.414642762392759323e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.227424621582031250e+00,1.000499963760375977e+00,1.409800536930561066e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.327758789062500000e+00,1.000499963760375977e+00,1.405078638345003128e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.428093910217285156e+00,1.000499963760375977e+00,1.400473900139331818e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.528428077697753906e+00,1.000499963760375977e+00,1.395976822823286057e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.628762245178222656e+00,1.000499963760375977e+00,1.391588989645242691e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.729097366333007812e+00,1.000499963760375977e+00,1.387308351695537567e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.829431533813476562e+00,1.000499963760375977e+00,1.383124105632305145e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.929765701293945312e+00,1.000499963760375977e+00,1.379033643752336502e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.030099868774414062e+00,1.000499963760375977e+00,1.375038642436265945e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.130434989929199219e+00,1.000499963760375977e+00,1.371140871196985245e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.230769157409667969e+00,1.000499963760375977e+00,1.367314718663692474e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.331103324890136719e+00,1.000499963760375977e+00,1.363580022007226944e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.431438446044921875e+00,1.000499963760375977e+00,1.359925977885723114e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.531772613525390625e+00,1.000499963760375977e+00,1.356346160173416138e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.632106781005859375e+00,1.000499963760375977e+00,1.352844573557376862e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.732441902160644531e+00,1.000499963760375977e+00,1.349419075995683670e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.832776069641113281e+00,1.000499963760375977e+00,1.346051413565874100e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.933110237121582031e+00,1.000499963760375977e+00,1.342759095132350922e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.003344440460205078e+01,1.000499963760375977e+00,1.339534297585487366e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.013377952575683594e+01,1.000499963760375977e+00,1.336375810205936432e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.023411369323730469e+01,1.000499963760375977e+00,1.333269663155078888e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.033444786071777344e+01,1.000499963760375977e+00,1.330222096294164658e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.043478298187255859e+01,1.000499963760375977e+00,1.327245309948921204e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.053511714935302734e+01,1.000499963760375977e+00,1.324314530938863754e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.063545131683349609e+01,1.000499963760375977e+00,1.321438979357481003e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.073578548431396484e+01,1.000499963760375977e+00,1.318619493395090103e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.083612060546875000e+01,1.000499963760375977e+00,1.315850578248500824e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.093645477294921875e+01,1.000499963760375977e+00,1.313130836933851242e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.103678894042968750e+01,1.000499963760375977e+00,1.310458593070507050e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.113712406158447266e+01,1.000499963760375977e+00,1.307836733758449554e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.123745822906494141e+01,1.000499963760375977e+00,1.305260509252548218e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.133779239654541016e+01,1.000499963760375977e+00,1.302721537649631500e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.143812751770019531e+01,1.000499963760375977e+00,1.300238259136676788e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.153846168518066406e+01,1.000499963760375977e+00,1.297787576913833618e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.163879585266113281e+01,1.000499963760375977e+00,1.295378431677818298e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.173913002014160156e+01,1.000499963760375977e+00,1.293010637164115906e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.183946514129638672e+01,1.000499963760375977e+00,1.290685404092073441e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.193979930877685547e+01,1.000499963760375977e+00,1.288391556590795517e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.204013347625732422e+01,1.000499963760375977e+00,1.286140643060207367e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.214046859741210938e+01,1.000499963760375977e+00,1.283920183777809143e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.224080276489257812e+01,1.000499963760375977e+00,1.281739119440317154e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.234113693237304688e+01,1.000499963760375977e+00,1.279591210186481476e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.244147109985351562e+01,1.000499963760375977e+00,1.277475431561470032e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.254180622100830078e+01,1.000499963760375977e+00,1.275394391268491745e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.264214038848876953e+01,1.000499963760375977e+00,1.273342315107584000e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.274247455596923828e+01,1.000499963760375977e+00,1.271322742104530334e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.284280967712402344e+01,1.000499963760375977e+00,1.269335020333528519e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.294314384460449219e+01,1.000499963760375977e+00,1.267375517636537552e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.304347801208496094e+01,1.000499963760375977e+00,1.265440788120031357e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.314381313323974609e+01,1.000499963760375977e+00,1.263540051877498627e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.324414730072021484e+01,1.000499963760375977e+00,1.261659618467092514e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.334448146820068359e+01,1.000499963760375977e+00,1.259809546172618866e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.344481563568115234e+01,1.000499963760375977e+00,1.257989369332790375e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.354515075683593750e+01,1.000499963760375977e+00,1.256192848086357117e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.364548492431640625e+01,1.000499963760375977e+00,1.254419330507516861e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.374581909179687500e+01,1.000499963760375977e+00,1.252676919102668762e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.384615421295166016e+01,1.000499963760375977e+00,1.250950898975133896e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.394648838043212891e+01,1.000499963760375977e+00,1.249248627573251724e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.404682254791259766e+01,1.000499963760375977e+00,1.247572246938943863e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.414715671539306641e+01,1.000499963760375977e+00,1.245917379856109619e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.424749183654785156e+01,1.000499963760375977e+00,1.244286447763442993e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.434782600402832031e+01,1.000499963760375977e+00,1.242675259709358215e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.444816017150878906e+01,1.000499963760375977e+00,1.241083629429340363e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.454849529266357422e+01,1.000499963760375977e+00,1.239519007503986359e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
