time,theta_0,theta_1
1.602671051025390625e+01,7.673556327819824219e+00,2.132264852523803711e+00
1.652754592895507812e+01,7.673111438751220703e+00,2.133026123046875000e+00
1.702838134765625000e+01,7.672836303710937500e+00,2.133491516113281250e+00
1.752921485900878906e+01,2.928852558135986328e+00,7.170231342315673828e+00
1.803005027770996094e+01,4.056849956512451172e+00,6.220298290252685547e+00
1.853088569641113281e+01,4.643151760101318359e+00,5.537953376770019531e+00
1.903171920776367188e+01,5.041296958923339844e+00,5.026293277740478516e+00
1.953255462646484375e+01,5.467453479766845703e+00,4.695619106292724609e+00
2.003338813781738281e+01,5.840765476226806641e+00,4.401419162750244141e+00
2.053422355651855469e+01,6.146954059600830078e+00,4.126967906951904297e+00
2.103505897521972656e+01,6.395116806030273438e+00,3.879158496856689453e+00
2.153589248657226562e+01,6.595145225524902344e+00,3.661203145980834961e+00
2.203672790527343750e+01,6.756399154663085938e+00,3.472750425338745117e+00
2.253756332397460938e+01,6.887093544006347656e+00,3.311196327209472656e+00
2.303839683532714844e+01,6.994090080261230469e+00,3.172820329666137695e+00
2.353923225402832031e+01,7.082962512969970703e+00,3.053573131561279297e+00
2.404006767272949219e+01,7.158152580261230469e+00,2.949563264846801758e+00
2.454090118408203125e+01,7.223150253295898438e+00,2.857315778732299805e+00
2.504173660278320312e+01,7.280643463134765625e+00,2.773884057998657227e+00
2.554257011413574219e+01,7.332663536071777344e+00,2.696897029876708984e+00
2.604340553283691406e+01,7.380708217620849609e+00,2.624530553817749023e+00
2.654424095153808594e+01,7.425821781158447266e+00,2.555455207824707031e+00
2.704507446289062500e+01,7.468724727630615234e+00,2.488773584365844727e+00
2.754590988159179688e+01,7.509851455688476562e+00,2.423935174942016602e+00
2.804674530029296875e+01,7.549456596374511719e+00,2.360659360885620117e+00
2.854757881164550781e+01,7.587653636932373047e+00,2.298865795135498047e+00
2.904841423034667969e+01,7.624467372894287109e+00,2.238603830337524414e+00
2.954924964904785156e+01,7.659870624542236328e+00,2.180005073547363281e+00
3.005008316040039062e+01,7.693814277648925781e+00,2.123243570327758789e+00
3.055091857910156250e+01,7.726243972778320312e+00,2.068494558334350586e+00
3.105175209045410156e+01,7.757112026214599609e+00,2.015927076339721680e+00
3.155258750915527344e+01,7.786384582519531250e+00,1.965679764747619629e+00
3.205342102050781250e+01,7.814043521881103516e+00,1.917860031127929688e+00
