time,loss_onestep,loss_rollout
6.000000000000000000e+01,7.669689506292343140e-02,7.669577002525329590e-02
1.200000000000000000e+02,5.288923978805541992e-01,6.023303866386413574e-01
1.800000000000000000e+02,0.000000000000000000e+00,5.754662752151489258e-01
2.400000000000000000e+02,0.000000000000000000e+00,5.112704634666442871e-01
3.000000000000000000e+02,0.000000000000000000e+00,5.083591341972351074e-01
3.600000000000000000e+02,0.000000000000000000e+00,5.055568218231201172e-01
4.200000000000000000e+02,0.000000000000000000e+00,5.028605461120605469e-01
4.800000000000000000e+02,0.000000000000000000e+00,5.002671480178833008e-01
5.400000000000000000e+02,0.000000000000000000e+00,4.977735280990600586e-01
6.000000000000000000e+02,0.000000000000000000e+00,4.953767955303192139e-01
6.600000000000000000e+02,0.000000000000000000e+00,4.930739402770996094e-01
7.200000000000000000e+02,0.000000000000000000e+00,4.908620715141296387e-01
7.800000000000000000e+02,0.000000000000000000e+00,4.887382984161376953e-01
8.400000000000000000e+02,0.000000000000000000e+00,4.866998791694641113e-01
9.000000000000000000e+02,0.000000000000000000e+00,4.847439527511596680e-01
9.600000000000000000e+02,0.000000000000000000e+00,4.828678965568542480e-01
1.020000000000000000e+03,0.000000000000000000e+00,4.810689687728881836e-01
1.080000000000000000e+03,0.000000000000000000e+00,4.793446958065032959e-01
1.140000000000000000e+03,0.000000000000000000e+00,4.776924252510070801e-01
1.200000000000000000e+03,0.000000000000000000e+00,4.761096835136413574e-01
1.260000000000000000e+03,0.000000000000000000e+00,4.745939970016479492e-01
1.320000000000000000e+03,0.000000000000000000e+00,3.885869383811950684e-01
1.380000000000000000e+03,0.000000000000000000e+00,3.871984183788299561e-01
1.440000000000000000e+03,0.000000000000000000e+00,3.858700394630432129e-01
1.500000000000000000e+03,0.000000000000000000e+00,3.845995366573333740e-01
1.560000000000000000e+03,0.000000000000000000e+00,3.833848237991333008e-01
1.620000000000000000e+03,0.000000000000000000e+00,3.822237849235534668e-01
1.680000000000000000e+03,0.000000000000000000e+00,3.811143636703491211e-01
1.740000000000000000e+03,0.000000000000000000e+00,3.800545930862426758e-01
1.800000000000000000e+03,0.000000000000000000e+00,3.790425658226013184e-01
