time,theta_0,theta_1,theta_2,theta_3
7.212020111083984375e+01,8.084583282470703125e+00,9.009308815002441406e+00,1.253444671630859375e+00,1.833724826574325562e-01
7.262103271484375000e+01,8.077202796936035156e+00,9.015141487121582031e+00,1.260630011558532715e+00,1.775184273719787598e-01
7.312187194824218750e+01,8.069422721862792969e+00,9.021096229553222656e+00,1.269916653633117676e+00,1.720254272222518921e-01
7.362270355224609375e+01,8.061710357666015625e+00,9.026834487915039062e+00,1.279919743537902832e+00,1.669912487268447876e-01
7.412354278564453125e+01,8.054278373718261719e+00,9.032213211059570312e+00,1.290012121200561523e+00,1.624361872673034668e-01
7.462437438964843750e+01,8.047197341918945312e+00,9.037178993225097656e+00,1.299903392791748047e+00,1.583445370197296143e-01
7.512520599365234375e+01,8.040527343750000000e+00,9.041711807250976562e+00,1.309394478797912598e+00,1.546828448772430420e-01
7.562604522705078125e+01,8.034289360046386719e+00,9.045823097229003906e+00,1.318389892578125000e+00,1.514127999544143677e-01
7.612687683105468750e+01,8.028468132019042969e+00,9.049548149108886719e+00,1.326861143112182617e+00,1.484969258308410645e-01
7.662771606445312500e+01,8.023079872131347656e+00,9.052901268005371094e+00,1.334761977195739746e+00,1.458969712257385254e-01
7.712854766845703125e+01,8.018086433410644531e+00,9.055921554565429688e+00,1.342120170593261719e+00,1.435794979333877563e-01
7.762937927246093750e+01,8.013488769531250000e+00,9.058637619018554688e+00,1.348928570747375488e+00,1.415130943059921265e-01
7.813021850585937500e+01,8.009268760681152344e+00,9.061074256896972656e+00,1.355204105377197266e+00,1.396701484918594360e-01
7.863105010986328125e+01,8.005384445190429688e+00,9.063264846801757812e+00,1.360994338989257812e+00,1.380269080400466919e-01
7.913188934326171875e+01,8.001845359802246094e+00,9.065224647521972656e+00,1.366293311119079590e+00,1.365601122379302979e-01
7.963272094726562500e+01,7.998594284057617188e+00,9.066985130310058594e+00,1.371162176132202148e+00,1.352514922618865967e-01
8.013355255126953125e+01,7.995639324188232422e+00,9.068561553955078125e+00,1.375603556632995605e+00,1.340830922126770020e-01
8.063439178466796875e+01,7.992958545684814453e+00,9.069973945617675781e+00,1.379646539688110352e+00,1.330399066209793091e-01
8.113522338867187500e+01,7.990502357482910156e+00,9.071240425109863281e+00,1.383340835571289062e+00,1.321093589067459106e-01
8.163606262207031250e+01,7.988295078277587891e+00,9.072369575500488281e+00,1.386684060096740723e+00,1.312774866819381714e-01
8.213689422607421875e+01,7.986275672912597656e+00,9.073385238647460938e+00,1.389730811119079590e+00,1.305357068777084351e-01
8.263772583007812500e+01,7.984458446502685547e+00,9.074292182922363281e+00,1.392486333847045898e+00,1.298724859952926636e-01
8.313856506347656250e+01,7.982825756072998047e+00,9.075100898742675781e+00,1.394969224929809570e+00,1.292804777622222900e-01
8.363939666748046875e+01,7.981335639953613281e+00,9.075829505920410156e+00,1.397227406501770020e+00,1.287522017955780029e-01
8.414023590087890625e+01,7.980007648468017578e+00,9.076475143432617188e+00,1.399250268936157227e+00,1.282810419797897339e-01
8.464106750488281250e+01,8.050255775451660156e+00,9.129919052124023438e+00,1.374420881271362305e+00,1.107706055045127869e-01
8.514190673828125000e+01,8.022319793701171875e+00,9.118286132812500000e+00,1.403679490089416504e+00,1.148232445120811462e-01
8.564273834228515625e+01,8.021234512329101562e+00,9.109807968139648438e+00,1.383337736129760742e+00,1.164525374770164490e-01
8.614356994628906250e+01,8.020053863525390625e+00,9.106812477111816406e+00,1.377214670181274414e+00,1.169705092906951904e-01
8.664440917968750000e+01,8.018836021423339844e+00,9.105471611022949219e+00,1.375409126281738281e+00,1.171532645821571350e-01
8.714524078369140625e+01,8.017825126647949219e+00,9.104825973510742188e+00,1.374942421913146973e+00,1.171894744038581848e-01
8.764608001708984375e+01,8.017046928405761719e+00,9.104526519775390625e+00,1.374956488609313965e+00,1.171512231230735779e-01
8.814691162109375000e+01,8.828845977783203125e+00,7.680463314056396484e+00,2.432468086481094360e-01,2.379499197006225586e+00
8.864774322509765625e+01,8.644383430480957031e+00,8.472080230712890625e+00,5.050902962684631348e-01,1.002473592758178711e+00
8.914858245849609375e+01,8.479044914245605469e+00,8.698226928710937500e+00,7.156177759170532227e-01,5.961731076240539551e-01
8.964941406250000000e+01,8.376066207885742188e+00,8.813300132751464844e+00,8.562509417533874512e-01,4.227910637855529785e-01
9.015025329589843750e+01,8.318573951721191406e+00,8.877002716064453125e+00,9.393746852874755859e-01,3.395059704780578613e-01
9.065108489990234375e+01,8.282299041748046875e+00,8.918869972229003906e+00,9.941308498382568359e-01,2.906037271022796631e-01
9.115191650390625000e+01,8.255241394042968750e+00,8.950562477111816406e+00,1.035705089569091797e+00,2.565871477127075195e-01
9.165275573730468750e+01,8.242243766784667969e+00,9.022617340087890625e+00,1.098489880561828613e+00,2.021617889404296875e-01
9.215358734130859375e+01,8.226046562194824219e+00,9.028703689575195312e+00,1.106858730316162109e+00,1.914685964584350586e-01
9.265442657470703125e+01,8.210841178894042969e+00,9.040688514709472656e+00,1.124124407768249512e+00,1.792803853750228882e-01
9.315525817871093750e+01,8.196613311767578125e+00,9.052876472473144531e+00,1.143312096595764160e+00,1.683617830276489258e-01
9.365608978271484375e+01,8.183744430541992188e+00,9.063925743103027344e+00,1.161584019660949707e+00,1.590518951416015625e-01
9.415692901611328125e+01,8.172205924987792969e+00,9.073646545410156250e+00,1.178371667861938477e+00,1.512033492326736450e-01
9.465776062011718750e+01,8.161863327026367188e+00,9.082106590270996094e+00,1.193643212318420410e+00,1.445996463298797607e-01
9.515859985351562500e+01,8.152613639831542969e+00,9.089436531066894531e+00,1.207456707954406738e+00,1.390329301357269287e-01
9.565943145751953125e+01,8.144330024719238281e+00,9.095781326293945312e+00,1.219936251640319824e+00,1.343278586864471436e-01
