time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
6.030150651931762695e-01,1.017158757895231247e-02,4.469167888164520264e-01,1.003416720777750015e-02,9.994056075811386108e-03,1.000503264367580414e-02,9.964967146515846252e-03,1.682140864431858063e-02,1.284004771150648594e-03
6.281406879425048828e-01,1.012293528765439987e-02,4.469998776912689209e-01,1.004510652273893356e-02,9.979683905839920044e-03,1.001068763434886932e-02,9.925653226673603058e-03,1.391538046300411224e-02,1.213882118463516235e-03
6.532663106918334961e-01,1.008176803588867188e-02,4.470709860324859619e-01,1.005618646740913391e-02,9.965637698769569397e-03,1.001598779112100601e-02,9.888748638331890106e-03,1.180476881563663483e-02,1.151709584519267082e-03
6.783919334411621094e-01,1.005576457828283310e-02,4.471160471439361572e-01,1.006386708468198776e-02,9.956104680895805359e-03,1.001945976167917252e-02,9.864513762295246124e-03,1.065668649971485138e-02,1.112300320528447628e-03
7.035176157951354980e-01,1.003527268767356873e-02,4.471518099308013916e-01,1.007055863738059998e-02,9.947985410690307617e-03,1.002232730388641357e-02,9.844364598393440247e-03,9.807752445340156555e-03,1.080227200873196125e-03
7.286432385444641113e-01,1.001866254955530167e-02,4.471808969974517822e-01,1.007642317563295364e-02,9.941113181412220001e-03,1.002469379454851151e-02,9.827536530792713165e-03,9.149104356765747070e-03,1.053332583978772163e-03
7.537688612937927246e-01,1.000696979463100433e-02,4.472013115882873535e-01,1.008079666644334793e-02,9.936236776411533356e-03,1.002635248005390167e-02,9.815561585128307343e-03,8.701016195118427277e-03,1.034060376696288586e-03
7.788944840431213379e-01,9.998189285397529602e-03,4.472168385982513428e-01,1.008429657667875290e-02,9.932637214660644531e-03,1.002757623791694641e-02,9.806565009057521820e-03,8.366405032575130463e-03,1.019209506921470165e-03
8.040201067924499512e-01,9.991430677473545074e-03,4.472287297248840332e-01,1.008712407201528549e-02,9.930065833032131195e-03,1.002846565097570419e-02,9.799805469810962677e-03,8.107026107609272003e-03,1.007556798867881298e-03
8.291457295417785645e-01,9.985916316509246826e-03,4.472385048866271973e-01,1.008952502161264420e-02,9.928261861205101013e-03,1.002914458513259888e-02,9.794568642973899841e-03,7.891592569649219513e-03,9.979146998375654221e-04
8.542713522911071777e-01,9.982087649405002594e-03,4.472451806068420410e-01,1.009128615260124207e-02,9.927319362759590149e-03,1.002954225987195969e-02,9.791210293769836426e-03,7.735505234450101852e-03,9.911059169098734856e-04
8.793969750404357910e-01,9.979046881198883057e-03,4.472506642341613770e-01,1.009273901581764221e-02,9.926912374794483185e-03,1.002978999167680740e-02,9.788913652300834656e-03,7.606718689203262329e-03,9.856097167357802391e-04
9.045225977897644043e-01,9.976763278245925903e-03,4.472545683383941650e-01,1.009387988597154617e-02,9.927040897309780121e-03,1.002989523112773895e-02,9.787607938051223755e-03,7.503413595259189606e-03,9.814933873713016510e-04
9.296482205390930176e-01,9.975088760256767273e-03,4.472575187683105469e-01,1.009476091712713242e-02,9.927580133080482483e-03,1.002988591790199280e-02,9.787089191377162933e-03,7.420679088681936264e-03,9.784308495000004768e-04
9.547738432884216309e-01,9.973890148103237152e-03,4.472596645355224609e-01,1.009540539234876633e-02,9.928436949849128723e-03,1.002978160977363586e-02,9.787252172827720642e-03,7.354562636464834213e-03,9.762353729456663132e-04
9.798995256423950195e-01,9.973034262657165527e-03,4.472611546516418457e-01,1.009587291628122330e-02,9.929700754582881927e-03,1.002958975732326508e-02,9.788088500499725342e-03,7.299562916159629822e-03,9.746743598952889442e-04
1.005025148391723633e+00,9.972610510885715485e-03,4.472618699073791504e-01,1.009614765644073486e-02,9.930809028446674347e-03,1.002938393503427505e-02,9.788965806365013123e-03,7.262591272592544556e-03,9.738200460560619831e-04
1.030150771141052246e+00,9.972225874662399292e-03,4.472625851631164551e-01,1.009633019566535950e-02,9.932813234627246857e-03,1.002901978790760040e-02,9.790977463126182556e-03,7.222678046673536301e-03,9.732871549203991890e-04
1.055276393890380859e+00,9.972259402275085449e-03,4.472625255584716797e-01,1.009633019566535950e-02,9.934129193425178528e-03,1.002873852849006653e-02,9.792443364858627319e-03,7.203523535281419754e-03,9.732291218824684620e-04
1.080402016639709473e+00,9.972301311790943146e-03,4.472623765468597412e-01,1.009630598127841949e-02,9.935626760125160217e-03,1.002843212336301804e-02,9.794176556169986725e-03,7.184163201600313187e-03,9.732759790495038033e-04
1.105527639389038086e+00,9.972496889531612396e-03,4.472620189189910889e-01,1.009607966989278793e-02,9.938161820173263550e-03,1.002791989594697952e-02,9.797333739697933197e-03,7.166577037423849106e-03,9.738154476508498192e-04
1.130653262138366699e+00,9.972800500690937042e-03,4.472614228725433350e-01,1.009585894644260406e-02,9.939615614712238312e-03,1.002759020775556564e-02,9.799277409911155701e-03,7.159598637372255325e-03,9.742603870108723640e-04
1.155778884887695312e+00,9.973105043172836304e-03,4.472609162330627441e-01,1.009562239050865173e-02,9.941080585122108459e-03,1.002725586295127869e-02,9.801235049962997437e-03,7.153319660574197769e-03,9.747510775923728943e-04
1.180904507637023926e+00,9.973628446459770203e-03,4.472599923610687256e-01,1.009509712457656860e-02,9.943844750523567200e-03,1.002664864063262939e-02,9.805153124034404755e-03,7.150356192141771317e-03,9.758881642483174801e-04
1.206030130386352539e+00,9.974085725843906403e-03,4.472591578960418701e-01,1.009467337280511856e-02,9.945518337190151215e-03,1.002623792737722397e-02,9.807677939534187317e-03,7.151331752538681030e-03,9.766456205397844315e-04
1.231155753135681152e+00,9.974513202905654907e-03,4.472583830356597900e-01,1.009428407996892929e-02,9.947021491825580597e-03,1.002587471157312393e-02,9.809937328100204468e-03,7.152197882533073425e-03,9.773517958819866180e-04
1.256281375885009766e+00,9.975088760256767273e-03,4.472574293613433838e-01,1.009367778897285461e-02,9.949014522135257721e-03,1.002537272870540619e-02,9.813183918595314026e-03,7.158151827752590179e-03,9.783618152141571045e-04
1.281406998634338379e+00,9.975540451705455780e-03,4.472565650939941406e-01,1.009323075413703918e-02,9.950471110641956329e-03,1.002500019967556000e-02,9.815514087677001953e-03,7.162094581872224808e-03,9.791243355721235275e-04
1.306532621383666992e+00,9.976183064281940460e-03,4.472554624080657959e-01,1.009248942136764526e-02,9.952568449079990387e-03,1.002445444464683533e-02,9.819133207201957703e-03,7.172347977757453918e-03,9.802263230085372925e-04
1.331658244132995605e+00,9.976601228117942810e-03,4.472547471523284912e-01,1.009205542504787445e-02,9.953731670975685120e-03,1.002412475645542145e-02,9.821146726608276367e-03,7.177493069320917130e-03,9.808655595406889915e-04
1.356783866882324219e+00,9.977291338145732880e-03,4.472534358501434326e-01,1.009118463844060898e-02,9.955871850252151489e-03,1.002353709191083908e-02,9.825104847550392151e-03,7.191755808889865875e-03,9.820552077144384384e-04
1.381909489631652832e+00,9.977652691304683685e-03,4.472528100013732910e-01,1.009077578783035278e-02,9.956803172826766968e-03,1.002326421439647675e-02,9.826795198023319244e-03,7.197289261966943741e-03,9.825878078117966652e-04
1.407035231590270996e+00,9.978376328945159912e-03,4.472516477108001709e-01,1.008979883044958115e-02,9.958921000361442566e-03,1.002264767885208130e-02,9.831014089286327362e-03,7.215339690446853638e-03,9.837747784331440926e-04
1.432160854339599609e+00,9.978690184652805328e-03,4.472510516643524170e-01,1.008944772183895111e-02,9.959608316421508789e-03,1.002242323011159897e-02,9.832358919084072113e-03,7.220357656478881836e-03,9.841835126280784607e-04
1.457286477088928223e+00,1.028759591281414032e-02,4.467166066169738770e-01,3.225136548280715942e-02,1.045914273709058762e-02,1.072120293974876404e-02,6.600882392376661301e-03,5.634689005091786385e-04,9.773449301719665527e-01
1.482412099838256836e+00,1.043733116239309311e-02,4.464333951473236084e-01,1.992479339241981506e-02,1.208393275737762451e-02,1.095024868845939636e-02,5.939511116594076157e-03,8.820926304906606674e-04,9.789083600044250488e-01
