time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
3.442211151123046875e+00,6.214582826942205429e-04,6.825450062751770020e-01,6.681048398604616523e-05,1.307591889053583145e-02,2.646376788616180420e-01,6.848302436992526054e-04,1.921669900184497237e-04,8.639969564683269709e-06
3.467336654663085938e+00,5.533258081413805485e-04,7.013604044914245605e-01,6.686819688184186816e-05,1.204487029463052750e-02,2.419164031744003296e-01,6.950736278668045998e-04,1.915052998811006546e-04,8.638459803478326648e-06
3.492462396621704102e+00,5.095046362839639187e-04,7.163301110267639160e-01,6.692212627967819571e-05,1.141636911779642105e-02,2.258231639862060547e-01,7.029819535091519356e-04,1.908945851027965546e-04,8.637169230496510863e-06
3.517587900161743164e+00,4.795884597115218639e-04,7.283635735511779785e-01,6.697351636830717325e-05,1.097706146538257599e-02,2.141476869583129883e-01,7.088842103257775307e-04,1.903279626276344061e-04,8.636145139462314546e-06
3.542713642120361328e+00,4.583160043694078922e-04,7.380433082580566406e-01,6.702300743199884892e-05,1.067563239485025406e-02,2.049705833196640015e-01,7.136928616091609001e-04,1.897941692732274532e-04,8.635229278297629207e-06
3.567839145660400391e+00,4.430580884218215942e-04,7.455834150314331055e-01,6.707137072226032615e-05,1.042989362031221390e-02,1.964886039495468140e-01,7.182693225331604481e-04,1.892952277557924390e-04,8.634566256660036743e-06
3.592964887619018555e+00,4.314953112043440342e-04,7.518591284751892090e-01,6.711777677992358804e-05,1.028508972376585007e-02,1.911972463130950928e-01,7.210001349449157715e-04,1.888158149085938931e-04,8.633978723082691431e-06
3.618090391159057617e+00,4.226486489642411470e-04,7.568737268447875977e-01,6.716370262438431382e-05,1.013742666691541672e-02,1.858203113079071045e-01,7.238130783662199974e-04,1.883593940874561667e-04,8.633547622594051063e-06
3.643216133117675781e+00,4.158357623964548111e-04,7.608979940414428711e-01,6.720855890307575464e-05,1.000618748366832733e-02,1.811161935329437256e-01,7.262410363182425499e-04,1.879202609416097403e-04,8.633151992398779839e-06
3.668341636657714844e+00,4.106032429262995720e-04,7.640408873558044434e-01,6.725301500409841537e-05,9.872141294181346893e-03,1.765260696411132812e-01,7.285928004421293736e-04,1.874996523838490248e-04,8.632898243376985192e-06
3.693467378616333008e+00,4.065599350724369287e-04,7.665255665779113770e-01,6.729620508849620819e-05,9.749704971909523010e-03,1.725620627403259277e-01,7.305241888388991356e-04,1.870916894404217601e-04,8.632686331111472100e-06
3.718592882156372070e+00,4.035221063531935215e-04,7.683358788490295410e-01,6.733918417012318969e-05,9.600540623068809509e-03,1.681693345308303833e-01,7.327492930926382542e-04,1.867016690084710717e-04,8.632585377199575305e-06
3.743718624114990234e+00,4.011185374110937119e-04,7.698809504508972168e-01,6.738097727065905929e-05,9.513813070952892303e-03,1.657787263393402100e-01,7.336877170018851757e-04,1.863190555013716221e-04,8.632472599856555462e-06
3.768844127655029297e+00,3.992916899733245373e-04,7.709764838218688965e-01,6.742279219906777143e-05,9.388252161443233490e-03,1.625814288854598999e-01,7.351209642365574837e-04,1.859498006524518132e-04,8.632460776425432414e-06
3.793969869613647461e+00,3.980648180004209280e-04,7.715498208999633789e-01,6.746382860001176596e-05,9.180460125207901001e-03,1.578962802886962891e-01,7.374456035904586315e-04,1.855929003795608878e-04,8.632446224510204047e-06
3.819095373153686523e+00,3.972488921135663986e-04,7.720017433166503906e-01,6.750439933966845274e-05,9.133425541222095490e-03,1.560543477535247803e-01,7.381248869933187962e-04,1.852462737588211894e-04,8.632507160655222833e-06
3.844221115112304688e+00,3.967553202528506517e-04,7.721668481826782227e-01,6.754416972398757935e-05,8.976471610367298126e-03,1.530651748180389404e-01,7.393680280074477196e-04,1.849068066803738475e-04,8.632548087916802615e-06
3.869346618652343750e+00,3.966728399973362684e-04,7.719391584396362305e-01,6.758370727766305208e-05,8.756018243730068207e-03,1.486712694168090820e-01,7.415839936584234238e-04,1.845818333094939590e-04,8.632686331111472100e-06
3.894472360610961914e+00,3.968858509324491024e-04,7.716247439384460449e-01,6.762245175195857882e-05,8.672385476529598236e-03,1.465474963188171387e-01,7.424586801789700985e-04,1.842637575464323163e-04,8.632785466033965349e-06
3.919598102569580078e+00,3.973269485868513584e-04,7.710878252983093262e-01,6.766064325347542763e-05,8.493797853589057922e-03,1.433252543210983276e-01,7.439482142217457294e-04,1.839554024627432227e-04,8.632924618723336607e-06
3.944723606109619141e+00,3.979392931796610355e-04,7.705686688423156738e-01,6.769847095711156726e-05,8.481069467961788177e-03,1.426732540130615234e-01,7.438850007019937038e-04,1.836530573200434446e-04,8.633120160084217787e-06
3.969849348068237305e+00,3.987888921983540058e-04,7.695907950401306152e-01,6.773555651307106018e-05,8.084153756499290466e-03,1.364184021949768066e-01,7.472941651940345764e-04,1.833616552175953984e-04,8.633287507109344006e-06
3.994974851608276367e+00,3.998026659246534109e-04,7.689344286918640137e-01,6.777275120839476585e-05,8.375022560358047485e-03,1.393852382898330688e-01,7.451570127159357071e-04,1.830742403399199247e-04,8.633513971290085465e-06
4.020100593566894531e+00,4.009733966086059809e-04,7.677067518234252930e-01,6.780851981602609158e-05,7.723599672317504883e-03,1.311231255531311035e-01,7.497022161260247231e-04,1.827963715186342597e-04,8.633699508209247142e-06
4.045226097106933594e+00,2.416639472357928753e-04,1.177910804748535156e+00,6.872423546155914664e-05,5.894981222809292376e-05,2.370039233937859535e-03,1.869276314973831177e-01,2.439374220557510853e-04,8.600693945481907576e-06
4.070351600646972656e+00,2.272317215101793408e-04,1.165650248527526855e+00,6.848730117781087756e-05,5.057890302850864828e-05,1.573374727740883827e-03,2.853341400623321533e-01,2.812040911521762609e-04,8.548016921849921346e-06
4.095477581024169922e+00,2.100978232920169830e-02,3.597397208213806152e-01,6.712346657877787948e-05,5.294947186484932899e-05,1.957738073542714119e-03,2.518881261348724365e-01,3.361029666848480701e-04,8.530432751285843551e-06
4.120603084564208984e+00,3.583611547946929932e-01,1.991787105798721313e-01,6.299730739556252956e-05,6.911641685292124748e-05,5.458894252777099609e+00,2.065732609480619431e-03,4.125817795284092426e-04,9.906642844725865871e-06
4.145728588104248047e+00,2.943461239337921143e-01,2.087699174880981445e-01,6.255232437979429960e-05,6.848405610071495175e-05,2.960768699645996094e+00,2.267765114083886147e-03,7.391191902570426464e-04,1.360594433208461851e-05
4.170854091644287109e+00,9.800937652587890625e+00,1.004647612571716309e-01,6.888377538416534662e-05,3.535420546540990472e-05,9.948910713195800781e+00,3.614155866671353579e-05,1.669699884951114655e-02,1.038872069329954684e-04
4.195980072021484375e+00,4.890386581420898438e+00,1.130405887961387634e-01,5.550704372581094503e-05,1.083352617570199072e-04,9.943134307861328125e+00,5.418606451712548733e-05,1.000114530324935913e-02,9.996773442253470421e-04
4.221105575561523438e+00,3.283225297927856445e+00,1.187763810157775879e-01,5.712947313440963626e-05,9.854721426963806152e-01,9.939124107360839844e+00,5.767135007772594690e-05,1.000118907541036606e-02,9.996764129027724266e-04
4.246231079101562500e+00,3.120021581649780273e+00,1.197126507759094238e-01,5.921145930187776685e-05,1.498586893081665039e+00,9.940916061401367188e+00,5.698753739125095308e-05,1.000122167170047760e-02,9.996764129027724266e-04
4.271356582641601562e+00,3.073329210281372070e+00,1.198636069893836975e-01,5.906561636948026717e-05,1.515310645103454590e+00,9.940375328063964844e+00,5.725962182623334229e-05,1.000124588608741760e-02,9.996764129027724266e-04
4.296482563018798828e+00,3.045604944229125977e+00,1.199449524283409119e-01,5.896355651202611625e-05,1.522823572158813477e+00,9.939996719360351562e+00,5.745887028751894832e-05,1.000125985592603683e-02,9.996764129027724266e-04
4.321608066558837891e+00,3.027736902236938477e+00,1.199884787201881409e-01,5.888837767997756600e-05,1.523374080657958984e+00,9.939730644226074219e+00,5.761881766375154257e-05,1.000127941370010376e-02,9.996773442253470421e-04
4.346733570098876953e+00,3.020218610763549805e+00,1.199886724352836609e-01,5.883233461645431817e-05,1.518538236618041992e+00,9.939551353454589844e+00,5.774243618361651897e-05,1.000128313899040222e-02,9.996773442253470421e-04
4.371859073638916016e+00,3.019052505493164062e+00,1.199637278914451599e-01,5.878982847207225859e-05,1.510045170783996582e+00,9.939436912536621094e+00,5.784322638646699488e-05,1.000129338353872299e-02,9.996773442253470421e-04
4.396985054016113281e+00,3.023380041122436523e+00,1.199163720011711121e-01,5.875742863281629980e-05,1.498945713043212891e+00,9.939370155334472656e+00,5.792477531940676272e-05,1.000130269676446915e-02,9.996773442253470421e-04
4.422110557556152344e+00,3.029504537582397461e+00,1.198635622859001160e-01,5.873226837138645351e-05,1.486138105392456055e+00,9.939322471618652344e+00,5.799825157737359405e-05,1.000131200999021530e-02,9.996773442253470421e-04
4.447236061096191406e+00,3.039146423339843750e+00,1.197963505983352661e-01,5.871317625860683620e-05,1.471973419189453125e+00,9.939322471618652344e+00,5.805968248751014471e-05,1.000131666660308838e-02,9.996782755479216576e-04
4.472362041473388672e+00,3.050477027893066406e+00,1.197229549288749695e-01,5.869823144166730344e-05,1.457036256790161133e+00,9.939342498779296875e+00,5.811457594973035157e-05,1.000131666660308838e-02,9.996782755479216576e-04
4.497487545013427734e+00,3.062144517898559570e+00,1.196495294570922852e-01,5.868620792170986533e-05,1.441469669342041016e+00,9.939360618591308594e+00,5.816761404275894165e-05,1.000132691115140915e-02,9.996782755479216576e-04
4.522613048553466797e+00,3.075399398803710938e+00,1.195699572563171387e-01,5.867719664820469916e-05,1.425603032112121582e+00,9.939408302307128906e+00,5.821475861012004316e-05,1.000133622437715530e-02,9.996782755479216576e-04
4.547738552093505859e+00,3.088796854019165039e+00,1.194907799363136292e-01,5.866968058398924768e-05,1.409487485885620117e+00,9.939455986022949219e+00,5.826131018693558872e-05,1.000133622437715530e-02,9.996787412092089653e-04
4.572864532470703125e+00,3.102492094039916992e+00,1.194113716483116150e-01,5.866348510608077049e-05,1.393249750137329102e+00,9.939521789550781250e+00,5.830663940287195146e-05,1.000134088099002838e-02,9.996787412092089653e-04
4.597990036010742188e+00,3.116471052169799805e+00,1.193315312266349792e-01,5.865893763257190585e-05,1.377015233039855957e+00,9.939588546752929688e+00,5.835078263771720231e-05,1.000135019421577454e-02,9.996787412092089653e-04
4.623115539550781250e+00,3.130438327789306641e+00,1.192527338862419128e-01,5.865498314960859716e-05,1.360777974128723145e+00,9.939654350280761719e+00,5.839491132064722478e-05,1.000135019421577454e-02,9.996787412092089653e-04
4.648241043090820312e+00,3.144381523132324219e+00,1.191748157143592834e-01,5.865161438123323023e-05,1.344593524932861328e+00,9.939722061157226562e+00,5.843932012794539332e-05,1.000135950744152069e-02,9.996787412092089653e-04
4.673367023468017578e+00,3.158238887786865234e+00,1.190980896353721619e-01,5.864875129191204906e-05,1.328478693962097168e+00,9.939797401428222656e+00,5.848440196132287383e-05,1.000135950744152069e-02,9.996787412092089653e-04
4.698492527008056641e+00,3.171927690505981445e+00,1.190229430794715881e-01,5.864659033250063658e-05,1.312485575675964355e+00,9.939901351928710938e+00,5.853009497513994575e-05,1.000136975198984146e-02,9.996787412092089653e-04
4.723618030548095703e+00,3.185523748397827148e+00,1.189489141106605530e-01,5.864417107659392059e-05,1.296500802040100098e+00,9.939977645874023438e+00,5.857697397004812956e-05,1.000137440860271454e-02,9.996787412092089653e-04
4.748743534088134766e+00,3.198863744735717773e+00,1.188766583800315857e-01,5.864265767741017044e-05,1.280753612518310547e+00,9.940081596374511719e+00,5.862470425199717283e-05,1.000137440860271454e-02,9.996787412092089653e-04
4.773869514465332031e+00,3.212002754211425781e+00,1.188061237335205078e-01,5.864093327545560896e-05,1.265084028244018555e+00,9.940176963806152344e+00,5.867385334568098187e-05,1.000138372182846069e-02,9.996787412092089653e-04
4.798995018005371094e+00,3.224804639816284180e+00,1.187376528978347778e-01,5.863987826160155237e-05,1.249554991722106934e+00,9.940271377563476562e+00,5.872446854482404888e-05,1.000139303505420685e-02,9.996797889471054077e-04
4.824120521545410156e+00,3.237413644790649414e+00,1.186707764863967896e-01,5.863869955646805465e-05,1.234146118164062500e+00,9.940375328063964844e+00,5.877679723198525608e-05,1.000140327960252762e-02,9.996797889471054077e-04
4.849246025085449219e+00,3.249861478805541992e+00,1.186051145195960999e-01,5.863736805622465909e-05,1.218791127204895020e+00,9.940489768981933594e+00,5.883069752599112689e-05,1.000140793621540070e-02,9.996797889471054077e-04
4.874372005462646484e+00,3.261921405792236328e+00,1.185418516397476196e-01,5.863622573087923229e-05,1.203628301620483398e+00,9.940603256225585938e+00,5.888679879717528820e-05,1.000140793621540070e-02,9.996807202696800232e-04
4.899497509002685547e+00,3.273707628250122070e+00,1.184802800416946411e-01,5.863523256266489625e-05,1.188546419143676758e+00,9.940735816955566406e+00,5.894495916436426342e-05,1.000141724944114685e-02,9.996807202696800232e-04
4.924623012542724609e+00,3.285003900527954102e+00,1.184215322136878967e-01,5.863473415956832469e-05,1.173693895339965820e+00,9.940849304199218750e+00,5.900558971916325390e-05,1.000142656266689301e-02,9.996807202696800232e-04
4.949748516082763672e+00,3.296320438385009766e+00,1.183631643652915955e-01,5.863357728230766952e-05,1.158821344375610352e+00,9.940981864929199219e+00,5.906811202294193208e-05,1.000143121927976608e-02,9.996807202696800232e-04
4.974874496459960938e+00,3.306833982467651367e+00,1.183089986443519592e-01,5.863314436282962561e-05,1.144210338592529297e+00,9.941123962402343750e+00,5.913447239436209202e-05,1.000144053250551224e-02,9.996807202696800232e-04
5.000000000000000000e+00,3.317421674728393555e+00,1.182550191879272461e-01,5.863234036951325834e-05,1.129576802253723145e+00,9.941275596618652344e+00,5.920245894230902195e-05,1.000145077705383301e-02,9.996807202696800232e-04
