time,loss_onestep,loss_rollout
5.008347034454345703e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.001669406890869141e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502504229545593262e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.003338813781738281e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.504173517227172852e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.005008459091186523e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.505843162536621094e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.006677627563476562e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.507512569427490234e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.008347034454345703e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.509181976318359375e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.010016918182373047e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.510851383209228516e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.011686325073242188e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.512520790100097656e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.013355255126953125e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.514190673828125000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.015025138854980469e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.515859603881835938e+00,4.669563379138708115e-03,4.669560585170984268e-03
1.001669406890869141e+01,3.069780766963958740e-03,1.543241925537586212e-02
1.051752948760986328e+01,4.721143050119280815e-04,2.139636501669883728e-02
1.101836395263671875e+01,1.203402061946690083e-04,2.471169456839561462e-02
1.151919841766357422e+01,4.917035766993649304e-05,2.669197507202625275e-02
1.202003383636474609e+01,3.197482874384149909e-05,2.790976502001285553e-02
1.252086830139160156e+01,2.865405258489772677e-05,2.866291627287864685e-02
1.302170276641845703e+01,2.908562419179361314e-05,2.912804856896400452e-02
1.352253723144531250e+01,3.026329250133130699e-05,2.941449731588363647e-02
1.402337265014648438e+01,3.132918209303170443e-05,2.959052473306655884e-02
1.452420711517333984e+01,3.211212242604233325e-05,2.969849854707717896e-02
1.502504158020019531e+01,3.264056431362405419e-05,2.976468577980995178e-02
1.552587604522705078e+01,3.298222873127087951e-05,2.980521507561206818e-02
1.602671051025390625e+01,3.319825191283598542e-05,2.983004599809646606e-02
1.652754592895507812e+01,3.333301719976589084e-05,2.984522283077239990e-02
1.702838134765625000e+01,3.341643605381250381e-05,2.985450625419616699e-02
1.752921485900878906e+01,1.439465268049389124e-04,2.026158012449741364e-02
1.803005027770996094e+01,9.394956752657890320e-03,5.796135216951370239e-02
1.853088569641113281e+01,1.973495353013277054e-03,8.168667554855346680e-02
1.903171920776367188e+01,7.830217946320772171e-04,9.855907410383224487e-02
1.953255462646484375e+01,4.474689194466918707e-04,1.122131943702697754e-01
2.003338813781738281e+01,2.912529162131249905e-04,1.237375587224960327e-01
2.053422355651855469e+01,1.963050162885338068e-04,1.335017234086990356e-01
2.103505897521972656e+01,1.328548823948949575e-04,1.417150497436523438e-01
2.153589248657226562e+01,8.925164001993834972e-05,1.485516130924224854e-01
2.203672790527343750e+01,5.901985423406586051e-05,1.541662365198135376e-01
2.253756332397460938e+01,3.798738907789811492e-05,1.586914658546447754e-01
2.303839683532714844e+01,2.338424383196979761e-05,1.622356772422790527e-01
2.353923225402832031e+01,1.337146750302053988e-05,1.648856252431869507e-01
2.404006767272949219e+01,6.731373559887288138e-06,1.667115688323974609e-01
2.454090118408203125e+01,2.648510871949838474e-06,1.677732467651367188e-01
2.504173660278320312e+01,5.504148248292040080e-07,1.681252121925354004e-01
2.554257011413574219e+01,1.065690025114918171e-08,1.678214073181152344e-01
2.604340553283691406e+01,8.246158813562942669e-07,1.669175028800964355e-01
2.654424095153808594e+01,3.412024625504272990e-06,1.654729992151260376e-01
2.704507446289062500e+01,8.573414561396930367e-06,1.635507047176361084e-01
2.754590988159179688e+01,1.656252607062924653e-05,1.612165868282318115e-01
2.804674530029296875e+01,2.686653533601202071e-05,1.585373133420944214e-01
2.854757881164550781e+01,3.858277341350913048e-05,1.555799543857574463e-01
2.904841423034667969e+01,5.078974209027364850e-05,1.524090319871902466e-01
2.954924964904785156e+01,6.273116741795092821e-05,1.490858495235443115e-01
3.005008316040039062e+01,7.387021469185128808e-05,1.456670612096786499e-01
3.055091857910156250e+01,8.387876732740551233e-05,1.422033905982971191e-01
3.105175209045410156e+01,9.259417129214853048e-05,1.387396454811096191e-01
3.155258750915527344e+01,9.997880260925740004e-05,1.353143453598022461e-01
3.205342102050781250e+01,1.060814247466623783e-04,1.319596022367477417e-01
3.255425643920898438e+01,1.110062803491018713e-04,1.287015527486801147e-01
3.305509185791015625e+01,1.148836672655306756e-04,1.255607903003692627e-01
3.355592727661132812e+01,1.178570673801004887e-04,1.225526854395866394e-01
3.405676269531250000e+01,1.200698025058954954e-04,1.196883469820022583e-01
