time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16
6.210350418090820312e+01,4.211034297943115234e+00,4.500855445861816406e+00,1.180706143379211426e+00,2.373892784118652344e+00,1.490113496780395508e+00,4.756116867065429688e+00,1.298893094062805176e+00,2.668262243270874023e+00,9.584347009658813477e-01,5.915074348449707031e+00,5.257505416870117188e+00,5.515316009521484375e+00,7.497809886932373047e+00,5.781847000122070312e+00,7.297341346740722656e+00,4.304539203643798828e+00,5.005811691284179688e+00
6.260433959960937500e+01,5.352636814117431641e+00,5.676664352416992188e+00,1.318584322929382324e+00,2.389541149139404297e+00,1.529628872871398926e+00,4.779027462005615234e+00,1.316864252090454102e+00,2.677868843078613281e+00,9.638662934303283691e-01,5.927769660949707031e+00,5.260479450225830078e+00,4.718905925750732422e+00,7.488903522491455078e+00,5.770744323730468750e+00,7.293039798736572266e+00,4.289041042327880859e+00,5.002902507781982422e+00
6.310517501831054688e+01,6.178940296173095703e+00,6.432188510894775391e+00,1.377631187438964844e+00,2.397260904312133789e+00,1.545285224914550781e+00,4.795065402984619141e+00,1.323118448257446289e+00,2.685781717300415039e+00,9.650861024856567383e-01,5.940431594848632812e+00,5.263434410095214844e+00,4.039873600006103516e+00,7.481604099273681641e+00,5.764801025390625000e+00,7.289956092834472656e+00,4.273742198944091797e+00,5.000096321105957031e+00
6.360601043701171875e+01,6.606549263000488281e+00,6.823362827301025391e+00,1.402488350868225098e+00,2.400411844253540039e+00,1.551459908485412598e+00,4.807981491088867188e+00,1.326116323471069336e+00,2.693190574645996094e+00,9.657893180847167969e-01,5.953114986419677734e+00,5.266438484191894531e+00,3.642339706420898438e+00,7.474833488464355469e+00,5.761159420013427734e+00,7.287875652313232422e+00,4.258538722991943359e+00,4.997350692749023438e+00
6.410684204101562500e+01,6.795023441314697266e+00,7.002572059631347656e+00,1.449434161186218262e+00,2.406392335891723633e+00,1.567559957504272461e+00,4.821164608001708984e+00,1.337237358093261719e+00,2.701295375823974609e+00,9.707117080688476562e-01,5.965793132781982422e+00,5.269502162933349609e+00,3.466053485870361328e+00,7.483214855194091797e+00,5.754870891571044922e+00,7.286319732666015625e+00,4.243257522583007812e+00,4.994563579559326172e+00
6.460768127441406250e+01,6.836407661437988281e+00,7.051167964935302734e+00,1.812182426452636719e+00,2.425292015075683594e+00,1.648725509643554688e+00,4.842577934265136719e+00,1.384712934494018555e+00,2.717035055160522461e+00,9.886466264724731445e-01,5.099071025848388672e+00,5.053268909454345703e+00,3.441451549530029297e+00,7.506062984466552734e+00,5.730809211730957031e+00,7.296487331390380859e+00,4.955286502838134766e+00,5.008090972900390625e+00
6.510851287841796875e+01,6.738152980804443359e+00,6.984838008880615234e+00,3.434826135635375977e+00,2.464726448059082031e+00,1.767922163009643555e+00,4.875000000000000000e+00,1.433752655982971191e+00,2.727371215820312500e+00,9.992892742156982422e-01,5.527016639709472656e+00,5.096068382263183594e+00,3.562398672103881836e+00,7.509410381317138672e+00,5.700253009796142578e+00,7.290428161621093750e+00,4.618734836578369141e+00,5.068883895874023438e+00
6.560935211181640625e+01,6.609161853790283203e+00,6.897929191589355469e+00,5.034544944763183594e+00,2.482429265975952148e+00,1.793946862220764160e+00,4.885324954986572266e+00,1.440562844276428223e+00,2.733164072036743164e+00,9.977380633354187012e-01,5.738223552703857422e+00,5.163197994232177734e+00,3.707201480865478516e+00,7.525420188903808594e+00,5.686824798583984375e+00,7.287384986877441406e+00,4.437870025634765625e+00,5.047170162200927734e+00
6.611018371582031250e+01,6.457542419433593750e+00,6.772922992706298828e+00,5.778677940368652344e+00,2.487540960311889648e+00,1.787325263023376465e+00,4.885472774505615234e+00,1.435425162315368652e+00,2.737865447998046875e+00,9.939736127853393555e-01,5.861521720886230469e+00,5.212233543395996094e+00,3.862855195999145508e+00,7.543059825897216797e+00,5.677929401397705078e+00,7.286175727844238281e+00,4.324668407440185547e+00,5.022176265716552734e+00
6.661101531982421875e+01,6.286561489105224609e+00,6.611206054687500000e+00,6.099733829498291016e+00,2.487689018249511719e+00,1.777231693267822266e+00,4.882356643676757812e+00,1.429912328720092773e+00,2.742461442947387695e+00,9.907505512237548828e-01,5.938509941101074219e+00,5.243875503540039062e+00,4.024858951568603516e+00,7.553682327270507812e+00,5.667853355407714844e+00,7.285613059997558594e+00,4.250998020172119141e+00,5.004254341125488281e+00
6.711185455322265625e+01,6.108688831329345703e+00,6.427245616912841797e+00,6.217228889465332031e+00,2.485438823699951172e+00,1.772753119468688965e+00,4.878295421600341797e+00,1.428160667419433594e+00,2.747087478637695312e+00,9.890470504760742188e-01,5.988415718078613281e+00,5.263946056365966797e+00,4.182012557983398438e+00,7.562680244445800781e+00,5.655632495880126953e+00,7.284913063049316406e+00,4.201672077178955078e+00,4.992318630218505859e+00
6.761268615722656250e+01,5.937036514282226562e+00,6.237180233001708984e+00,6.223762989044189453e+00,2.486694335937500000e+00,1.781556010246276855e+00,4.874446868896484375e+00,1.433655738830566406e+00,2.751765727996826172e+00,9.895737767219543457e-01,6.021906375885009766e+00,5.276861190795898438e+00,4.324788570404052734e+00,7.595334529876708984e+00,5.640229225158691406e+00,7.283424854278564453e+00,4.167571067810058594e+00,4.984341621398925781e+00
6.811352539062500000e+01,5.782033443450927734e+00,6.055312156677246094e+00,6.163261890411376953e+00,2.502025842666625977e+00,1.813105225563049316e+00,4.870850086212158203e+00,1.449904561042785645e+00,2.756569623947143555e+00,9.928370118141174316e-01,6.045296669006347656e+00,5.285429477691650391e+00,4.447446346282958984e+00,7.700150489807128906e+00,5.619130611419677734e+00,7.280762195587158203e+00,4.143049716949462891e+00,4.978845596313476562e+00
6.861435699462890625e+01,5.643407344818115234e+00,5.884753227233886719e+00,6.061813354492187500e+00,2.498314380645751953e+00,1.882770180702209473e+00,4.866888046264648438e+00,1.481167674064636230e+00,2.762037992477416992e+00,9.993240237236022949e-01,6.062397956848144531e+00,5.291337966918945312e+00,4.552805423736572266e+00,7.775743961334228516e+00,5.587921619415283203e+00,7.277808189392089844e+00,4.124605178833007812e+00,4.974888324737548828e+00
6.911518859863281250e+01,5.517849922180175781e+00,5.724521160125732422e+00,5.940985679626464844e+00,2.425331830978393555e+00,2.020082473754882812e+00,4.866192817687988281e+00,1.532333135604858398e+00,2.768676519393920898e+00,1.009358525276184082e+00,6.075515747070312500e+00,5.295610427856445312e+00,4.645010948181152344e+00,7.671694278717041016e+00,5.545613288879394531e+00,7.275109767913818359e+00,4.110075473785400391e+00,4.971897125244140625e+00
6.961602783203125000e+01,5.409380912780761719e+00,5.581572532653808594e+00,5.812991619110107422e+00,2.306195974349975586e+00,2.264513254165649414e+00,4.872370719909667969e+00,1.600950241088867188e+00,2.776191473007202148e+00,1.021375179290771484e+00,6.086028099060058594e+00,5.298847198486328125e+00,4.722468852996826172e+00,7.526172637939453125e+00,5.493298053741455078e+00,7.272141456604003906e+00,4.098165988922119141e+00,4.969536781311035156e+00
7.011685943603515625e+01,5.319036483764648438e+00,5.459239959716796875e+00,5.687252044677734375e+00,2.150962352752685547e+00,2.645116806030273438e+00,4.883002281188964844e+00,1.675865769386291504e+00,2.783854484558105469e+00,1.032736420631408691e+00,6.094762325286865234e+00,5.301399230957031250e+00,4.785587310791015625e+00,7.405252933502197266e+00,5.434517860412597656e+00,7.268996715545654297e+00,4.088099002838134766e+00,4.967604637145996094e+00
7.061769866943359375e+01,5.435754299163818359e+00,5.623245239257812500e+00,5.994138240814208984e+00,1.590761661529541016e+00,6.083663940429687500e+00,4.744149208068847656e+00,2.550797224044799805e+00,7.783016204833984375e+00,9.820882678031921387e-01,5.700373649597167969e+00,5.268836975097656250e+00,4.704395294189453125e+00,7.537057399749755859e+00,5.486702919006347656e+00,5.409132480621337891e+00,4.472447872161865234e+00,4.952550888061523438e+00
7.111853027343750000e+01,5.327906608581542969e+00,5.478347778320312500e+00,5.825156211853027344e+00,1.617541432380676270e+00,5.978290557861328125e+00,4.665668964385986328e+00,2.741073608398437500e+00,4.435888290405273438e+00,1.083943605422973633e+00,5.646527290344238281e+00,5.192538738250732422e+00,4.779742240905761719e+00,7.425403118133544922e+00,5.569951534271240234e+00,6.606712341308593750e+00,4.524901390075683594e+00,5.014391899108886719e+00
7.161936187744140625e+01,5.262447357177734375e+00,5.387358188629150391e+00,5.708990097045898438e+00,1.641557931900024414e+00,6.196474552154541016e+00,4.446395874023437500e+00,3.303814888000488281e+00,3.368207216262817383e+00,1.036942005157470703e+00,5.721589565277099609e+00,5.189460277557373047e+00,4.824730396270751953e+00,7.283301830291748047e+00,5.670094966888427734e+00,6.998771667480468750e+00,4.462524890899658203e+00,5.029651165008544922e+00
7.212020111083984375e+01,5.205277919769287109e+00,5.305895805358886719e+00,5.590817928314208984e+00,1.707580924034118652e+00,6.307941436767578125e+00,4.289726734161376953e+00,3.923183202743530273e+00,3.028025388717651367e+00,1.015858411788940430e+00,5.803896427154541016e+00,5.209179878234863281e+00,4.863562107086181641e+00,7.128263473510742188e+00,5.691104888916015625e+00,7.168856620788574219e+00,4.387286663055419922e+00,5.023720741271972656e+00
7.262103271484375000e+01,5.157645702362060547e+00,5.236753940582275391e+00,5.479746341705322266e+00,1.827329635620117188e+00,6.350013256072998047e+00,4.272956371307373047e+00,4.508508205413818359e+00,2.915220022201538086e+00,1.011750936508178711e+00,5.870724201202392578e+00,5.230194091796875000e+00,4.895618438720703125e+00,6.956748008728027344e+00,5.608683586120605469e+00,7.232286930084228516e+00,4.322900295257568359e+00,5.013120174407958984e+00
7.312187194824218750e+01,5.119484901428222656e+00,5.180548667907714844e+00,5.381298542022705078e+00,2.001132965087890625e+00,6.350806713104248047e+00,4.438777446746826172e+00,5.045776367187500000e+00,2.878972291946411133e+00,1.015613317489624023e+00,5.922199249267578125e+00,5.247451305389404297e+00,4.921118736267089844e+00,6.772696495056152344e+00,5.412102222442626953e+00,7.255579471588134766e+00,4.271378993988037109e+00,5.003192424774169922e+00
7.362270355224609375e+01,5.089516639709472656e+00,5.135904788970947266e+00,5.297268867492675781e+00,2.245316743850708008e+00,6.329989433288574219e+00,4.781963348388671875e+00,5.535016059875488281e+00,2.868932962417602539e+00,1.022463083267211914e+00,5.961937427520751953e+00,5.260752677917480469e+00,4.941038608551025391e+00,6.573704719543457031e+00,5.107667922973632812e+00,7.264482498168945312e+00,4.230400562286376953e+00,4.995029926300048828e+00
7.412354278564453125e+01,5.066181182861328125e+00,5.100862979888916016e+00,5.227620124816894531e+00,2.624651193618774414e+00,6.315726280212402344e+00,5.213693141937255859e+00,5.952556133270263672e+00,2.867731332778930664e+00,1.029664874076843262e+00,5.993182659149169922e+00,5.270947456359863281e+00,4.956486225128173828e+00,6.337680816650390625e+00,4.748601913452148438e+00,7.268272876739501953e+00,4.197401046752929688e+00,4.988517761230468750e+00
7.462437438964843750e+01,5.048171043395996094e+00,5.073691368103027344e+00,5.171695709228515625e+00,3.180362939834594727e+00,6.328060626983642578e+00,5.625632762908935547e+00,6.276934623718261719e+00,2.869251728057861328e+00,1.035889267921447754e+00,6.018286228179931641e+00,5.278872966766357422e+00,4.968370914459228516e+00,6.047861576080322266e+00,4.407931327819824219e+00,7.270222187042236328e+00,4.170370578765869141e+00,4.983298301696777344e+00
7.512520599365234375e+01,5.034563541412353516e+00,5.053106307983398438e+00,5.128272533416748047e+00,3.816507339477539062e+00,6.354208469390869141e+00,5.964247226715087891e+00,6.510619640350341797e+00,2.871262073516845703e+00,1.040352344512939453e+00,6.038866043090820312e+00,5.285167217254638672e+00,4.977326393127441406e+00,5.732112407684326172e+00,4.129169464111328125e+00,7.271516323089599609e+00,4.147867202758789062e+00,4.979055404663085938e+00
7.562604522705078125e+01,5.024545192718505859e+00,5.037906646728515625e+00,5.095315456390380859e+00,4.373344898223876953e+00,6.364954471588134766e+00,6.220479965209960938e+00,6.668231487274169922e+00,2.872898817062377930e+00,1.042737126350402832e+00,6.056029796600341797e+00,5.290270805358886719e+00,4.983907699584960938e+00,5.445457935333251953e+00,3.924110651016235352e+00,7.272588253021240234e+00,4.128865718841552734e+00,4.975552082061767578e+00
7.612687683105468750e+01,5.017309188842773438e+00,5.026882648468017578e+00,5.070527076721191406e+00,4.777481555938720703e+00,6.342588424682617188e+00,6.399665355682373047e+00,6.763304233551025391e+00,2.873901367187500000e+00,1.043217897415161133e+00,6.070547580718994141e+00,5.294482707977294922e+00,4.988656044006347656e+00,5.222565174102783203e+00,3.791176319122314453e+00,7.273498058319091797e+00,4.112633228302001953e+00,4.972611427307128906e+00
7.662771606445312500e+01,5.012144088745117188e+00,5.018973350524902344e+00,5.051948070526123047e+00,5.038640499114990234e+00,6.284250259399414062e+00,6.510147571563720703e+00,6.805553436279296875e+00,2.874266862869262695e+00,1.042156696319580078e+00,6.082968711853027344e+00,5.298019886016845703e+00,4.992043018341064453e+00,5.068099498748779297e+00,3.724029541015625000e+00,7.274167060852050781e+00,4.098635673522949219e+00,4.970112800598144531e+00
7.712854766845703125e+01,5.008486270904541016e+00,5.013336181640625000e+00,5.038068294525146484e+00,5.191096305847167969e+00,6.194834232330322266e+00,6.560891628265380859e+00,6.802351474761962891e+00,2.874058008193969727e+00,1.039922595024108887e+00,6.093683719635009766e+00,5.301023960113525391e+00,4.994441032409667969e+00,4.971461296081542969e+00,3.713820457458496094e+00,7.274452686309814453e+00,4.086480140686035156e+00,4.967964649200439453e+00
7.762937927246093750e+01,5.005910396575927734e+00,5.009341716766357422e+00,5.027748107910156250e+00,5.267663955688476562e+00,6.082368373870849609e+00,6.560616016387939453e+00,6.759775161743164062e+00,2.873334169387817383e+00,1.036826729774475098e+00,6.102988719940185547e+00,5.303603172302246094e+00,4.996129989624023438e+00,4.917961120605468750e+00,3.750378847122192383e+00,7.274210453033447266e+00,4.075868129730224609e+00,4.966104030609130859e+00
7.813021850585937500e+01,5.004105567932128906e+00,5.006524085998535156e+00,5.020120143890380859e+00,5.293745994567871094e+00,5.955881595611572266e+00,6.517590999603271484e+00,6.683470726013183594e+00,2.872140169143676758e+00,1.033130407333374023e+00,6.111109256744384766e+00,5.305832862854003906e+00,4.997313976287841797e+00,4.894115447998046875e+00,3.823027133941650391e+00,7.273289203643798828e+00,4.066566467285156250e+00,4.964486122131347656e+00
7.863105010986328125e+01,5.002845764160156250e+00,5.004545688629150391e+00,5.014518737792968750e+00,5.288070201873779297e+00,5.824238300323486328e+00,6.439758777618408203e+00,6.579149723052978516e+00,2.870493650436401367e+00,1.029047608375549316e+00,6.118221282958984375e+00,5.307769775390625000e+00,4.998138904571533203e+00,4.889162063598632812e+00,3.921173334121704102e+00,7.271521091461181641e+00,4.058387756347656250e+00,4.963065624237060547e+00
7.913188934326171875e+01,5.001970767974853516e+00,5.003162860870361328e+00,5.010436534881591797e+00,5.264381408691406250e+00,5.695398807525634766e+00,6.335068225860595703e+00,6.452969074249267578e+00,2.868398666381835938e+00,1.024754166603088379e+00,6.124467849731445312e+00,5.309464454650878906e+00,4.998713970184326172e+00,4.895056247711181641e+00,4.034767627716064453e+00,7.268740177154541016e+00,4.051181793212890625e+00,4.961820602416992188e+00
7.963272094726562500e+01,5.001364707946777344e+00,5.002199649810791016e+00,5.007480144500732422e+00,5.232163906097412109e+00,5.575512409210205078e+00,6.211501121520996094e+00,6.311604022979736328e+00,2.865834712982177734e+00,1.020398974418640137e+00,6.129963397979736328e+00,5.310946941375732422e+00,4.999111652374267578e+00,4.906331539154052734e+00,4.154900074005126953e+00,7.264739990234375000e+00,4.044825077056884766e+00,4.960721015930175781e+00
8.013355255126953125e+01,5.000945568084716797e+00,5.001530647277832031e+00,5.005352973937988281e+00,5.197803020477294922e+00,5.468690395355224609e+00,6.077033519744873047e+00,6.162095069885253906e+00,2.862766742706298828e+00,1.016119837760925293e+00,6.134808063507080078e+00,5.312248706817626953e+00,4.999386787414550781e+00,4.919420719146728516e+00,4.274172306060791016e+00,7.259299755096435547e+00,4.039208889007568359e+00,4.959754467010498047e+00
8.063439178466796875e+01,5.000656604766845703e+00,5.001066207885742188e+00,5.003829956054687500e+00,5.165087699890136719e+00,5.376875877380371094e+00,5.939189910888671875e+00,6.011357307434082031e+00,2.859141588211059570e+00,1.012012362480163574e+00,6.139082431793212891e+00,5.313395977020263672e+00,4.999576568603515625e+00,4.932271957397460938e+00,4.387030601501464844e+00,7.252175807952880859e+00,4.034244537353515625e+00,4.958899021148681641e+00
8.113522338867187500e+01,5.000456809997558594e+00,5.000744342803955078e+00,5.002744197845458984e+00,5.135938167572021484e+00,5.300235748291015625e+00,5.804601669311523438e+00,5.865655899047851562e+00,2.854879140853881836e+00,1.008148193359375000e+00,6.142856597900390625e+00,5.314405918121337891e+00,4.999707698822021484e+00,4.943864345550537109e+00,4.489764690399169922e+00,7.243074893951416016e+00,4.029851913452148438e+00,4.958140850067138672e+00
8.163606262207031250e+01,5.000319480895996094e+00,5.000521183013916016e+00,5.001970767974853516e+00,5.111090183258056641e+00,5.237759590148925781e+00,5.678572654724121094e+00,5.730047702789306641e+00,2.849887132644653320e+00,1.004583120346069336e+00,6.146193504333496094e+00,5.315297603607177734e+00,4.999798297882080078e+00,4.953793048858642578e+00,4.580325126647949219e+00,7.231688499450683594e+00,4.025963306427001953e+00,4.957471847534179688e+00
8.213689422607421875e+01,5.000224113464355469e+00,5.000367164611816406e+00,5.001421451568603516e+00,5.090466022491455078e+00,5.187695503234863281e+00,5.564714431762695312e+00,5.607993125915527344e+00,2.844048500061035156e+00,1.001340389251708984e+00,6.149142742156982422e+00,5.316083431243896484e+00,4.999861240386962891e+00,4.962056636810302734e+00,4.658063411712646484e+00,7.217667102813720703e+00,4.022521495819091797e+00,4.956876754760742188e+00
8.263772583007812500e+01,5.000158309936523438e+00,5.000259876251220703e+00,5.001029968261718750e+00,5.073660373687744141e+00,5.148092746734619141e+00,5.465006828308105469e+00,5.501329421997070312e+00,2.837233781814575195e+00,9.984354376792907715e-01,6.151750564575195312e+00,5.316777229309082031e+00,4.999904632568359375e+00,4.968810081481933594e+00,4.723320960998535156e+00,7.200650215148925781e+00,4.019474506378173828e+00,4.956352710723876953e+00
8.313856506347656250e+01,5.000112533569335938e+00,5.000184535980224609e+00,5.000751495361328125e+00,5.060108184814453125e+00,5.117030620574951172e+00,5.379950523376464844e+00,5.410431861877441406e+00,2.829299211502075195e+00,9.958745837211608887e-01,6.154057502746582031e+00,5.317393779754638672e+00,4.999935150146484375e+00,4.974280357360839844e+00,4.777106285095214844e+00,7.180263996124267578e+00,4.016777992248535156e+00,4.955886363983154297e+00
8.363939666748046875e+01,5.000081062316894531e+00,5.000132560729980469e+00,5.000551700592041016e+00,5.049232006072998047e+00,5.092791557312011719e+00,5.308951854705810547e+00,5.334578514099121094e+00,2.820083141326904297e+00,9.936882257461547852e-01,6.156098365783691406e+00,5.317935466766357422e+00,4.999955177307128906e+00,4.978699207305908203e+00,4.820782661437988281e+00,7.156134605407714844e+00,4.014387607574462891e+00,4.955472946166992188e+00
8.414023590087890625e+01,5.000058174133300781e+00,5.000095844268798828e+00,5.000408172607421875e+00,5.040533542633056641e+00,5.073938846588134766e+00,5.250718593597412109e+00,5.272343158721923828e+00,2.809429883956909180e+00,9.919695854187011719e-01,6.157904148101806641e+00,5.318416595458984375e+00,4.999969959259033203e+00,4.982261180877685547e+00,4.855833530426025391e+00,7.127952098846435547e+00,4.012272357940673828e+00,4.955110073089599609e+00
8.464106750488281250e+01,5.000126361846923828e+00,5.000279426574707031e+00,5.002630710601806641e+00,5.480702400207519531e+00,5.641296386718750000e+00,6.535830497741699219e+00,6.699116706848144531e+00,9.070803642272949219e+00,4.701577126979827881e-01,5.979894161224365234e+00,5.323338031768798828e+00,4.999922275543212891e+00,4.750805854797363281e+00,3.919545650482177734e+00,2.679109096527099609e+00,4.227958679199218750e+00,4.947561740875244141e+00
8.514190673828125000e+01,5.000070095062255859e+00,5.000148296356201172e+00,5.001223564147949219e+00,5.234680652618408203e+00,5.314157009124755859e+00,5.850447177886962891e+00,5.945028305053710938e+00,5.890446662902832031e+00,1.106219172477722168e+00,5.853514194488525391e+00,5.264711380004882812e+00,4.999961376190185547e+00,4.882355213165283203e+00,4.448975563049316406e+00,6.211059570312500000e+00,4.325065612792968750e+00,4.975631237030029297e+00
8.564273834228515625e+01,5.000060558319091797e+00,5.000129222869873047e+00,5.001080036163330078e+00,5.219386577606201172e+00,5.288652420043945312e+00,5.782092571258544922e+00,5.863332271575927734e+00,3.809935808181762695e+00,1.035368800163269043e+00,5.874918937683105469e+00,5.242739677429199219e+00,4.999968528747558594e+00,4.890304565429687500e+00,4.502021789550781250e+00,6.820119380950927734e+00,4.309195995330810547e+00,4.997770786285400391e+00
8.614356994628906250e+01,5.000049114227294922e+00,5.000105381011962891e+00,5.000889301300048828e+00,5.191785812377929688e+00,5.251130104064941406e+00,5.696453094482421875e+00,5.768981933593750000e+00,3.178787469863891602e+00,9.881513118743896484e-01,5.926283359527587891e+00,5.249608039855957031e+00,4.999975681304931641e+00,4.904561996459960938e+00,4.564804077148437500e+00,7.108626842498779297e+00,4.260610103607177734e+00,4.998514652252197266e+00
8.664440917968750000e+01,5.000039100646972656e+00,5.000083446502685547e+00,5.000701904296875000e+00,5.160399913787841797e+00,5.209940433502197266e+00,5.599873065948486328e+00,5.664310932159423828e+00,2.968039751052856445e+00,9.656469821929931641e-01,5.972053527832031250e+00,5.262104988098144531e+00,4.999982833862304688e+00,4.920580387115478516e+00,4.631824493408203125e+00,7.221516609191894531e+00,4.215163707733154297e+00,4.992773532867431641e+00
8.714524078369140625e+01,5.000030994415283203e+00,5.000064849853515625e+00,5.000541687011718750e+00,5.130856513977050781e+00,5.171419143676757812e+00,5.504488945007324219e+00,5.560692310333251953e+00,2.896552085876464844e+00,9.567945599555969238e-01,6.007835388183593750e+00,5.273446083068847656e+00,4.999988079071044922e+00,4.935499191284179688e+00,4.695356845855712891e+00,7.263309955596923828e+00,4.178460597991943359e+00,4.986353874206542969e+00
8.764608001708984375e+01,5.000024318695068359e+00,5.000050067901611328e+00,5.000413894653320312e+00,5.105322837829589844e+00,5.138114452362060547e+00,5.417404174804687500e+00,5.465509891510009766e+00,2.872526168823242188e+00,9.535527825355529785e-01,6.035269737243652344e+00,5.282421112060546875e+00,4.999992370605468750e+00,4.948280811309814453e+00,4.751484394073486328e+00,7.279319763183593750e+00,4.149590492248535156e+00,4.980845451354980469e+00
8.814691162109375000e+01,5.000288486480712891e+00,5.000566482543945312e+00,5.003272056579589844e+00,5.558416843414306641e+00,5.603992938995361328e+00,7.748094797134399414e-01,9.772161841392517090e-01,3.064751148223876953e+00,1.590504765510559082e+00,6.088747501373291016e+00,5.300663948059082031e+00,4.999814987182617188e+00,4.670881748199462891e+00,8.485608100891113281e+00,7.280841350555419922e+00,4.129501819610595703e+00,4.978545665740966797e+00
8.864774322509765625e+01,5.000112056732177734e+00,5.000220298767089844e+00,5.001345634460449219e+00,5.261864185333251953e+00,5.288550376892089844e+00,3.694281578063964844e+00,1.047199845314025879e+00,2.399369478225708008e+00,1.017170786857604980e+00,6.088995933532714844e+00,5.303153991699218750e+00,4.999933719635009766e+00,4.851046085357666016e+00,6.069078445434570312e+00,7.781754493713378906e+00,4.120341300964355469e+00,4.980348110198974609e+00
8.914858245849609375e+01,5.000060558319091797e+00,5.000118255615234375e+00,5.000730991363525391e+00,5.152315139770507812e+00,5.168775558471679688e+00,4.769058704376220703e+00,1.229969620704650879e+00,2.219851493835449219e+00,9.533673524856567383e-01,6.094254970550537109e+00,5.311145782470703125e+00,4.999967575073242188e+00,4.914337635040283203e+00,5.563640117645263672e+00,7.597280979156494141e+00,4.117648124694824219e+00,4.981312751770019531e+00
8.964941406250000000e+01,5.000051021575927734e+00,5.000100135803222656e+00,5.000626087188720703e+00,5.140228748321533203e+00,5.157510280609130859e+00,5.182624340057373047e+00,1.268311023712158203e+00,2.317411899566650391e+00,9.368658661842346191e-01,6.085453510284423828e+00,5.311360359191894531e+00,4.999974250793457031e+00,4.922132492065429688e+00,5.428687572479248047e+00,7.553400039672851562e+00,4.126942157745361328e+00,4.979959964752197266e+00
9.015025329589843750e+01,5.000043392181396484e+00,5.000083923339843750e+00,5.000527858734130859e+00,5.125807285308837891e+00,5.142570972442626953e+00,5.403348445892333984e+00,1.280028343200683594e+00,2.433163404464721680e+00,9.374832510948181152e-01,6.070345878601074219e+00,5.308067798614501953e+00,4.999979496002197266e+00,4.930810451507568359e+00,5.462458133697509766e+00,7.480325698852539062e+00,4.142594337463378906e+00,4.980155467987060547e+00
9.065108489990234375e+01,5.000036239624023438e+00,5.000068187713623047e+00,5.000427722930908203e+00,5.107797145843505859e+00,5.122869014739990234e+00,6.166971683502197266e+00,1.283893227577209473e+00,2.529280900955200195e+00,9.406587481498718262e-01,6.054274082183837891e+00,5.303374290466308594e+00,4.999984264373779297e+00,4.941136360168457031e+00,6.241497993469238281e+00,7.423631668090820312e+00,4.157288551330566406e+00,4.981443405151367188e+00
9.115191650390625000e+01,5.000029563903808594e+00,5.000055789947509766e+00,5.000341892242431641e+00,5.090814590454101562e+00,5.103975772857666016e+00,5.294255256652832031e+00,1.285550236701965332e+00,2.602208137512207031e+00,9.433844685554504395e-01,6.041441440582275391e+00,5.298520088195800781e+00,4.999988555908203125e+00,4.950741291046142578e+00,5.235035896301269531e+00,7.382524967193603516e+00,4.167549133300781250e+00,4.982624053955078125e+00
9.165275573730468750e+01,5.000029563903808594e+00,5.000055313110351562e+00,5.000341415405273438e+00,5.094026565551757812e+00,5.107707023620605469e+00,5.359344482421875000e+00,1.286074757575988770e+00,4.705947875976562500e+00,1.025155186653137207e+00,5.887107849121093750e+00,5.282649517059326172e+00,4.999988555908203125e+00,4.948805809020996094e+00,5.298064708709716797e+00,6.523887634277343750e+00,4.317140102386474609e+00,4.980511188507080078e+00
9.215358734130859375e+01,5.000024795532226562e+00,5.000046253204345703e+00,5.000279426574707031e+00,5.080486297607421875e+00,5.092071533203125000e+00,5.409316539764404297e+00,1.286291360855102539e+00,3.365367412567138672e+00,1.015273451805114746e+00,5.862936496734619141e+00,5.250628948211669922e+00,4.999992370605468750e+00,4.956347465515136719e+00,5.350301265716552734e+00,6.966048240661621094e+00,4.339106559753417969e+00,5.001482009887695312e+00
9.265442657470703125e+01,5.000021457672119141e+00,5.000038623809814453e+00,5.000229835510253906e+00,5.069114208221435547e+00,5.079145431518554688e+00,5.412775993347167969e+00,1.286407351493835449e+00,2.969480514526367188e+00,9.749035239219665527e-01,5.890109062194824219e+00,5.247884750366210938e+00,4.999994754791259766e+00,4.962640285491943359e+00,5.352899074554443359e+00,7.168027877807617188e+00,4.311640739440917969e+00,5.005947113037109375e+00
9.315525817871093750e+01,5.000018119812011719e+00,5.000031948089599609e+00,5.000185012817382812e+00,5.058182239532470703e+00,5.066778659820556641e+00,5.395725250244140625e+00,1.286507964134216309e+00,2.850133895874023438e+00,9.583488106727600098e-01,5.923214912414550781e+00,5.254442691802978516e+00,4.999997138977050781e+00,4.968649864196777344e+00,5.333441257476806641e+00,7.240942478179931641e+00,4.277167797088623047e+00,5.002796649932861328e+00
9.365608978271484375e+01,5.000015258789062500e+00,5.000026226043701172e+00,5.000147819519042969e+00,5.048362255096435547e+00,5.055670738220214844e+00,5.376319408416748047e+00,1.286706566810607910e+00,2.818307161331176758e+00,9.525755047798156738e-01,5.952968597412109375e+00,5.262457847595214844e+00,4.999998092651367188e+00,4.974024295806884766e+00,5.311627388000488281e+00,7.265879154205322266e+00,4.245275974273681641e+00,4.997724533081054688e+00
