time,loss_onestep,loss_rollout
1.003344506025314331e-01,2.726993177071364443e-37,2.726993177071364443e-37
2.006689012050628662e-01,2.726993177071364443e-37,1.090797270828545777e-36
3.010033369064331055e-01,2.726992056032592984e-37,2.454293231582515982e-36
4.013378024101257324e-01,2.726994073902381611e-37,4.363189083314183109e-36
5.016722679138183594e-01,2.726994073902381611e-37,6.817483391093919692e-36
6.020066738128662109e-01,2.726990710786067232e-37,9.817174361259691395e-36
7.023411393165588379e-01,2.726994073902381611e-37,1.336226414620593942e-35
8.026756048202514648e-01,2.726994073902381611e-37,1.745274915860859509e-35
9.030100107192993164e-01,2.726990710786067232e-37,2.208863513818616829e-35
1.003344535827636719e+00,2.726996764395433115e-37,2.726992782465716889e-35
1.103678941726684570e+00,2.726990710786067232e-37,3.299662291323271449e-35
1.204013347625732422e+00,2.726990710786067232e-37,3.926871753405355014e-35
1.304347872734069824e+00,2.726996764395433115e-37,4.608621168711967585e-35
1.404682278633117676e+00,2.726990710786067232e-37,5.344911398200885642e-35
1.505016684532165527e+00,2.726990710786067232e-37,6.135740145984705237e-35
1.605351209640502930e+00,2.726996764395433115e-37,6.981110568908606799e-35
1.705685615539550781e+00,2.726990710786067232e-37,7.881019797113335393e-35
1.806020021438598633e+00,2.726990710786067232e-37,8.835469552514443979e-35
1.906354546546936035e+00,2.726996764395433115e-37,9.844459835111932558e-35
2.006689071655273438e+00,2.726996764395433115e-37,1.090798834901839718e-34
2.107023477554321289e+00,2.726990710786067232e-37,1.202605337231828489e-34
2.207357883453369141e+00,2.726990710786067232e-37,1.319865720089899962e-34
2.307692289352416992e+00,2.726990710786067232e-37,1.442580213064794533e-34
2.408026695251464844e+00,2.726990710786067232e-37,1.570748586567771808e-34
2.508361101150512695e+00,2.726990710786067232e-37,1.704370840598831786e-34
2.608695745468139648e+00,2.727003714835816166e-37,1.843448352690416836e-34
2.709030151367187500e+00,2.726990710786067232e-37,1.987978597366382615e-34
2.809364557266235352e+00,2.726990710786067232e-37,2.137963181747911887e-34
2.909698963165283203e+00,2.726990710786067232e-37,2.293401187480043072e-34
3.010033369064331055e+00,2.726990710786067232e-37,2.454293532917737750e-34
3.110367774963378906e+00,2.726990710786067232e-37,2.620639299706034341e-34
3.210702419281005859e+00,2.727003714835816166e-37,2.792441013321077190e-34
3.311036825180053711e+00,2.726990710786067232e-37,2.969695000343019977e-34
3.411371231079101562e+00,2.726990710786067232e-37,3.152403097481785862e-34
3.511705636978149414e+00,2.726990710786067232e-37,3.340565304737374846e-34
3.612040042877197266e+00,2.726990710786067232e-37,3.534181162932306137e-34
3.712374687194824219e+00,2.727003714835816166e-37,3.733252738365243292e-34
3.812709093093872070e+00,2.726990710786067232e-37,3.937776587205080384e-34
3.913043498992919922e+00,2.726990710786067232e-37,4.147754316573000180e-34
4.013378143310546875e+00,2.727003714835816166e-37,4.363186156057743073e-34
4.113712310791015625e+00,2.726977706736318297e-37,4.584072105659309065e-34
4.214046955108642578e+00,2.727003714835816166e-37,4.810412165377698155e-34
4.314381122589111328e+00,2.726977706736318297e-37,5.042205876035429553e-34
4.414715766906738281e+00,2.727003714835816166e-37,5.279453237632503259e-34
4.515049934387207031e+00,2.726977706736318297e-37,5.522155168523880853e-34
4.615384578704833984e+00,2.727003714835816166e-37,5.770310291177119965e-34
4.715719223022460938e+00,2.727003714835816166e-37,6.023919983124662965e-34
