time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10
1.552587604522705078e+01,6.110774993896484375e+00,8.213912010192871094e+00,9.095808982849121094e+00,3.599053025245666504e-01,5.724151611328125000e+00,5.161121845245361328e+00,5.132338523864746094e+00,2.264909744262695312e+00,2.064327597618103027e-01,4.422539710998535156e+00,5.014767646789550781e+00
1.602671051025390625e+01,6.030771732330322266e+00,8.180523872375488281e+00,9.075844764709472656e+00,3.490602076053619385e-01,5.785727024078369141e+00,5.182584285736083984e+00,5.186847686767578125e+00,2.615886688232421875e+00,2.345408052206039429e-01,4.367746829986572266e+00,5.004048824310302734e+00
1.652754592895507812e+01,5.913296699523925781e+00,8.064162254333496094e+00,9.028939247131347656e+00,3.363391757011413574e-01,5.837671279907226562e+00,5.200205326080322266e+00,5.127821445465087891e+00,2.796212434768676758e+00,2.695767581462860107e-01,4.320822715759277344e+00,4.995124816894531250e+00
1.702838134765625000e+01,5.789266586303710938e+00,7.894386768341064453e+00,8.959853172302246094e+00,3.227968811988830566e-01,5.881817340850830078e+00,5.214866161346435547e+00,5.031130790710449219e+00,2.864876270294189453e+00,3.116705417633056641e-01,4.280385017395019531e+00,4.987601757049560547e+00
1.752921485900878906e+01,7.949917793273925781e+00,8.858880996704101562e+00,2.747350037097930908e-01,1.110740661621093750e+00,6.065440177917480469e+00,5.280314922332763672e+00,1.203698635101318359e+00,1.631444841623306274e-01,8.913199424743652344e+00,4.307375907897949219e+00,5.006590843200683594e+00
1.803005027770996094e+01,5.808051109313964844e+00,8.505661010742187500e+00,1.373613357543945312e+00,5.037916183471679688e+00,6.312610149383544922e+00,5.457037925720214844e+00,5.816380023956298828e+00,5.700916051864624023e-01,8.183805465698242188e+00,3.912109851837158203e+00,4.832442283630371094e+00
1.853088569641113281e+01,6.928914546966552734e+00,8.639921188354492188e+00,1.886963009834289551e+00,2.269550561904907227e+00,6.069343566894531250e+00,5.340207576751708984e+00,3.649619579315185547e+00,3.942817747592926025e-01,7.939301013946533203e+00,4.153819084167480469e+00,4.910587787628173828e+00
1.903171920776367188e+01,7.640882015228271484e+00,8.767175674438476562e+00,2.956057786941528320e+00,1.101326704025268555e+00,5.831959724426269531e+00,5.260680675506591797e+00,1.843866944313049316e+00,2.735538780689239502e-01,7.308072090148925781e+00,4.366632461547851562e+00,4.956482410430908203e+00
1.953255462646484375e+01,7.847403526306152344e+00,8.838783264160156250e+00,4.261602878570556641e+00,7.392928004264831543e-01,5.620728015899658203e+00,5.191151142120361328e+00,1.380647778511047363e+00,2.367582321166992188e-01,6.439887523651123047e+00,4.540027618408203125e+00,4.990863323211669922e+00
2.003338813781738281e+01,7.954542160034179688e+00,8.865599632263183594e+00,5.634180545806884766e+00,6.164451241493225098e-01,5.465687751770019531e+00,5.132587432861328125e+00,1.216653823852539062e+00,2.264385372400283813e-01,5.596462249755859375e+00,4.659307956695556641e+00,5.018626689910888672e+00
2.053422355651855469e+01,7.995896816253662109e+00,8.858596801757812500e+00,7.147860527038574219e+00,5.633742213249206543e-01,5.375395298004150391e+00,5.087952613830566406e+00,1.163707971572875977e+00,2.200052738189697266e-01,4.943134784698486328e+00,4.727875232696533203e+00,5.036689281463623047e+00
2.103505897521972656e+01,7.968748092651367188e+00,8.838239669799804688e+00,7.726405620574951172e+00,5.344520807266235352e-01,5.339445590972900391e+00,5.063352584838867188e+00,1.158815026283264160e+00,2.228212058544158936e-01,3.840394020080566406e+00,4.754528045654296875e+00,5.048788070678710938e+00
2.153589248657226562e+01,7.893791198730468750e+00,8.792582511901855469e+00,7.752543449401855469e+00,5.142976641654968262e-01,5.342872142791748047e+00,5.055716037750244141e+00,1.188202381134033203e+00,2.416596114635467529e-01,2.828705549240112305e+00,4.749904632568359375e+00,5.054961681365966797e+00
2.203672790527343750e+01,7.778250217437744141e+00,8.735117912292480469e+00,8.077417373657226562e+00,4.979653358459472656e-01,5.373108386993408203e+00,5.060042381286621094e+00,1.242696881294250488e+00,2.811859548091888428e-01,2.198752880096435547e+00,4.724332809448242188e+00,5.055681228637695312e+00
2.253756332397460938e+01,7.630523204803466797e+00,8.662034988403320312e+00,8.341785430908203125e+00,4.848276972770690918e-01,5.419884204864501953e+00,5.072300910949707031e+00,1.329556703567504883e+00,3.367932140827178955e-01,1.702785253524780273e+00,4.685394763946533203e+00,5.052495479583740234e+00
2.303839683532714844e+01,7.459371089935302734e+00,8.575680732727050781e+00,8.536566734313964844e+00,4.742937386035919189e-01,5.475691795349121094e+00,5.089160442352294922e+00,1.457991003990173340e+00,4.061145782470703125e-01,1.303159117698669434e+00,4.638768196105957031e+00,5.046773910522460938e+00
2.353923225402832031e+01,7.275341987609863281e+00,8.482616424560546875e+00,8.687387466430664062e+00,4.660164117813110352e-01,5.535306930541992188e+00,5.108173847198486328e+00,1.634662866592407227e+00,4.857117831707000732e-01,9.807661771774291992e-01,4.588492870330810547e+00,5.039571762084960938e+00
2.404006767272949219e+01,7.089263439178466797e+00,8.391241073608398438e+00,8.809090614318847656e+00,4.597960412502288818e-01,5.595240592956542969e+00,5.127706050872802734e+00,1.862401247024536133e+00,5.684666633605957031e-01,7.190749645233154297e-01,4.537361145019531250e+00,5.031650543212890625e+00
2.454090118408203125e+01,6.911707878112792969e+00,8.310323715209960938e+00,8.908807754516601562e+00,4.540747106075286865e-01,5.653172492980957031e+00,5.146691322326660156e+00,2.136914253234863281e+00,6.438121199607849121e-01,5.119647979736328125e-01,4.487319469451904297e+00,5.023579597473144531e+00
2.504173660278320312e+01,6.752068519592285156e+00,8.245597839355468750e+00,8.982253074645996094e+00,4.438740611076354980e-01,5.707541465759277344e+00,5.164419174194335938e+00,2.448608398437500000e+00,7.078126072883605957e-01,3.766663074493408203e-01,4.439811706542968750e+00,5.015827178955078125e+00
2.554257011413574219e+01,6.617006301879882812e+00,8.199000358581542969e+00,9.028881072998046875e+00,4.290555119514465332e-01,5.757719993591308594e+00,5.180651664733886719e+00,2.789487838745117188e+00,7.719359397888183594e-01,3.044513165950775146e-01,4.395432472229003906e+00,5.008550643920898438e+00
2.604340553283691406e+01,6.514393806457519531e+00,8.177678108215332031e+00,9.057972908020019531e+00,4.126237332820892334e-01,5.803590774536132812e+00,5.195396900177001953e+00,3.155243873596191406e+00,8.514692187309265137e-01,2.686637341976165771e-01,4.354322910308837891e+00,5.001765251159667969e+00
2.654424095153808594e+01,6.456849098205566406e+00,8.199337005615234375e+00,9.081354141235351562e+00,3.962841629981994629e-01,5.845197200775146484e+00,5.208696365356445312e+00,3.559570789337158203e+00,9.627529978752136230e-01,2.526857256889343262e-01,4.316547870635986328e+00,4.995493412017822266e+00
2.704507446289062500e+01,6.440159797668457031e+00,8.267622947692871094e+00,9.107014656066894531e+00,3.805834054946899414e-01,5.882702827453613281e+00,5.220627307891845703e+00,4.028268337249755859e+00,1.127264380455017090e+00,2.479244917631149292e-01,4.282107830047607422e+00,4.989760875701904297e+00
2.754590988159179688e+01,6.468189716339111328e+00,8.389533996582031250e+00,9.142473220825195312e+00,3.652687072753906250e-01,5.916310787200927734e+00,5.231272220611572266e+00,4.583953857421875000e+00,1.406729340553283691e+00,2.494913190603256226e-01,4.250906944274902344e+00,4.984568119049072266e+00
2.804674530029296875e+01,6.554886341094970703e+00,8.577070236206054688e+00,9.196781158447265625e+00,3.491709828376770020e-01,5.946270942687988281e+00,5.240713119506835938e+00,5.224033355712890625e+00,1.997299075126647949e+00,2.523883283138275146e-01,4.222801685333251953e+00,4.979895114898681641e+00
2.854757881164550781e+01,6.618584632873535156e+00,8.753708839416503906e+00,9.255577087402343750e+00,3.296324312686920166e-01,5.972873210906982422e+00,5.249031543731689453e+00,5.744979858398437500e+00,3.129577875137329102e+00,2.554787099361419678e-01,4.197648048400878906e+00,4.975728511810302734e+00
2.904841423034667969e+01,6.507125854492187500e+00,8.758968353271484375e+00,9.261427879333496094e+00,3.093568980693817139e-01,5.996477603912353516e+00,5.256377696990966797e+00,5.838194370269775391e+00,3.835504055023193359e+00,2.756939530372619629e-01,4.175152778625488281e+00,4.972003459930419922e+00
2.954924964904785156e+01,6.351617813110351562e+00,8.675063133239746094e+00,9.230904579162597656e+00,2.908433079719543457e-01,6.017411231994628906e+00,5.262878894805908203e+00,5.788079261779785156e+00,4.096677780151367188e+00,3.068131506443023682e-01,4.155044555664062500e+00,4.968661308288574219e+00
3.005008316040039062e+01,6.177797794342041016e+00,8.523283004760742188e+00,9.173213005065917969e+00,2.757042050361633301e-01,6.035969734191894531e+00,5.268630981445312500e+00,5.636831283569335938e+00,4.043517589569091797e+00,3.445573747158050537e-01,4.137084484100341797e+00,4.965663909912109375e+00
3.055091857910156250e+01,6.002318859100341797e+00,8.321018218994140625e+00,9.096253395080566406e+00,2.651255130767822266e-01,6.052407264709472656e+00,5.273727416992187500e+00,5.434347629547119141e+00,3.837656736373901367e+00,3.890137374401092529e-01,4.121062755584716797e+00,4.962976932525634766e+00
3.105175209045410156e+01,5.845942020416259766e+00,8.092702865600585938e+00,9.005877494812011719e+00,2.603549659252166748e-01,6.066959381103515625e+00,5.278238773345947266e+00,5.247045516967773438e+00,3.632525682449340820e+00,4.426484107971191406e-01,4.106785297393798828e+00,4.960569858551025391e+00
3.155258750915527344e+01,5.719777107238769531e+00,7.866436004638671875e+00,8.908551216125488281e+00,2.628622651100158691e-01,6.079835891723632812e+00,5.282237052917480469e+00,5.109394073486328125e+00,3.501294851303100586e+00,5.105704069137573242e-01,4.094075202941894531e+00,4.958412647247314453e+00
3.205342102050781250e+01,5.619066715240478516e+00,7.649500846862792969e+00,8.803656578063964844e+00,2.750525176525115967e-01,6.091230392456054688e+00,5.285778999328613281e+00,5.013807296752929688e+00,3.432641744613647461e+00,6.020340919494628906e-01,4.082761764526367188e+00,4.956481456756591797e+00
3.255425643920898438e+01,5.539098262786865234e+00,7.448029518127441406e+00,8.690374374389648438e+00,3.010403811931610107e-01,6.101316452026367188e+00,5.288926124572753906e+00,4.952092170715332031e+00,3.421048164367675781e+00,7.350334525108337402e-01,4.072693824768066406e+00,4.954747200012207031e+00
3.305509185791015625e+01,5.473527908325195312e+00,7.258223533630371094e+00,8.561675071716308594e+00,3.496823906898498535e-01,6.110255241394042969e+00,5.291729927062988281e+00,4.914671897888183594e+00,3.461895942687988281e+00,9.465640187263488770e-01,4.063720226287841797e+00,4.953181266784667969e+00
3.355592727661132812e+01,5.416978836059570312e+00,7.072205066680908203e+00,8.402528762817382812e+00,4.415123462677001953e-01,6.118192672729492188e+00,5.294245243072509766e+00,4.897525787353515625e+00,3.568565368652343750e+00,1.319562435150146484e+00,4.055704593658447266e+00,4.951753616333007812e+00
3.405676269531250000e+01,5.362760066986083984e+00,6.870060443878173828e+00,8.178764343261718750e+00,6.236596107482910156e-01,6.125247001647949219e+00,5.296522140502929688e+00,4.899544239044189453e+00,3.768333435058593750e+00,2.012527227401733398e+00,4.048536777496337891e+00,4.950432300567626953e+00
3.455759429931640625e+01,3.542332947254180908e-01,7.213110446929931641e+00,9.056297302246093750e+00,8.254580497741699219e+00,6.450084209442138672e+00,5.381124496459960938e+00,8.817116737365722656e+00,5.084104537963867188e+00,2.678136229515075684e-01,3.860617160797119141e+00,4.939796924591064453e+00
3.505842971801757812e+01,9.436221718788146973e-01,6.238527297973632812e+00,9.541428565979003906e+00,9.544083595275878906e+00,6.547957420349121094e+00,5.454546451568603516e+00,8.414435386657714844e+00,3.172851562500000000e+00,2.087619155645370483e-01,3.633748531341552734e+00,4.859588146209716797e+00
3.555926513671875000e+01,1.600747942924499512e+00,2.142060995101928711e+00,9.276557922363281250e+00,9.119566917419433594e+00,6.349242210388183594e+00,5.386756896972656250e+00,8.046416282653808594e+00,7.582099437713623047e+00,5.273517966270446777e-01,3.900902032852172852e+00,4.916224956512451172e+00
3.606010055541992188e+01,2.468483686447143555e+00,1.138772726058959961e+00,8.389442443847656250e+00,8.831636428833007812e+00,6.294569015502929688e+00,5.369724750518798828e+00,7.485389709472656250e+00,8.063724517822265625e+00,1.892492175102233887e+00,3.962339401245117188e+00,4.929107189178466797e+00
3.656093597412109375e+01,3.273314237594604492e+00,1.290986180305480957e+00,4.895045280456542969e+00,8.649274826049804688e+00,6.255877971649169922e+00,5.365743637084960938e+00,6.926713466644287109e+00,8.100729942321777344e+00,5.628657817840576172e+00,3.968421697616577148e+00,4.938163757324218750e+00
3.706177139282226562e+01,3.923390626907348633e+00,1.750434279441833496e+00,2.825536966323852539e+00,8.393135070800781250e+00,6.247073173522949219e+00,5.364739894866943359e+00,6.372006893157958984e+00,7.873656272888183594e+00,7.224516868591308594e+00,3.975147247314453125e+00,4.943784236907958984e+00
3.756260299682617188e+01,4.437604427337646484e+00,2.362064361572265625e+00,1.850699543952941895e+00,6.929925441741943359e+00,6.233508586883544922e+00,5.357688903808593750e+00,5.878274440765380859e+00,7.482889175415039062e+00,7.634972572326660156e+00,3.985727071762084961e+00,4.944591522216796875e+00
3.806343841552734375e+01,4.846732139587402344e+00,3.052555799484252930e+00,1.505361437797546387e+00,4.550586223602294922e+00,6.211176395416259766e+00,5.350530147552490234e+00,5.450580596923828125e+00,6.991982936859130859e+00,7.951114654541015625e+00,4.005133628845214844e+00,4.948515415191650391e+00
3.856427383422851562e+01,5.189254760742187500e+00,3.749212026596069336e+00,1.427642822265625000e+00,2.826606512069702148e+00,6.185400009155273438e+00,5.341859817504882812e+00,5.092064380645751953e+00,6.404603958129882812e+00,8.061730384826660156e+00,4.036538124084472656e+00,4.953320503234863281e+00
3.906510925292968750e+01,5.645268440246582031e+00,4.427662372589111328e+00,1.499132752418518066e+00,1.801162958145141602e+00,6.150841236114501953e+00,5.332660198211669922e+00,4.936218261718750000e+00,5.812080383300781250e+00,8.052899360656738281e+00,4.078032493591308594e+00,4.960374832153320312e+00
3.956594467163085938e+01,5.832786083221435547e+00,5.057004451751708984e+00,1.661573886871337891e+00,1.239092707633972168e+00,6.106004714965820312e+00,5.314546585083007812e+00,4.603817939758300781e+00,5.231145381927490234e+00,7.979965686798095703e+00,4.128790378570556641e+00,4.962230682373046875e+00
4.006677627563476562e+01,6.073784828186035156e+00,7.221235275268554688e+00,1.871723294258117676e+00,9.352389574050903320e-01,6.055518627166748047e+00,5.302178382873535156e+00,4.408185005187988281e+00,6.064453601837158203e+00,7.876705646514892578e+00,4.190351486206054688e+00,4.972698211669921875e+00
4.056761169433593750e+01,6.245037078857421875e+00,6.105462551116943359e+00,2.136106967926025391e+00,7.707556486129760742e-01,5.993601799011230469e+00,5.283212661743164062e+00,4.146306514739990234e+00,4.170128822326660156e+00,7.723289012908935547e+00,4.254199504852294922e+00,4.980239868164062500e+00
4.106844711303710938e+01,6.422704219818115234e+00,6.605795860290527344e+00,2.412161350250244141e+00,6.755587458610534668e-01,5.921267509460449219e+00,5.260494709014892578e+00,3.954918861389160156e+00,3.758769273757934570e+00,7.553545475006103516e+00,4.316067695617675781e+00,4.986583709716796875e+00
4.156928253173828125e+01,6.586752891540527344e+00,6.978994846343994141e+00,2.704007863998413086e+00,6.188777685165405273e-01,5.847432136535644531e+00,5.239511489868164062e+00,3.780024290084838867e+00,3.348677158355712891e+00,7.375217437744140625e+00,4.375842571258544922e+00,4.995871543884277344e+00
4.207011795043945312e+01,1.288812637329101562e+00,5.728199481964111328e+00,6.387904644012451172e+00,1.663458704948425293e+00,6.136153697967529297e+00,5.297939300537109375e+00,8.301079750061035156e+00,8.288445472717285156e+00,3.915655374526977539e+00,4.325785160064697266e+00,4.979203224182128906e+00
4.257095336914062500e+01,2.044155120849609375e+00,6.633904457092285156e+00,6.658258438110351562e+00,2.997923135757446289e+00,6.216357231140136719e+00,5.345329761505126953e+00,7.766009330749511719e+00,6.869717597961425781e+00,3.478139162063598633e+00,4.098518848419189453e+00,4.911536216735839844e+00
4.307178497314453125e+01,2.217401027679443359e+00,6.457558631896972656e+00,5.435910701751708984e+00,1.832261443138122559e+00,5.824626445770263672e+00,5.260106086730957031e+00,7.636863708496093750e+00,5.214477062225341797e+00,7.298858165740966797e+00,4.386344909667968750e+00,4.982686996459960938e+00
4.357262039184570312e+01,2.891233444213867188e+00,5.424837589263916016e+00,4.185983180999755859e+00,1.303386211395263672e+00,5.711519718170166016e+00,5.227457523345947266e+00,7.159130096435546875e+00,5.268744468688964844e+00,6.115749359130859375e+00,4.492694854736328125e+00,5.019295215606689453e+00
4.407345581054687500e+01,3.568378686904907227e+00,4.981264591217041016e+00,4.182200431823730469e+00,1.114304542541503906e+00,5.660312652587890625e+00,5.205241680145263672e+00,6.557952404022216797e+00,5.440059185028076172e+00,6.068132400512695312e+00,4.535575866699218750e+00,5.030721664428710938e+00
4.457429122924804688e+01,4.106256008148193359e+00,4.897430419921875000e+00,4.221678256988525391e+00,1.019154667854309082e+00,5.628169536590576172e+00,5.185581684112548828e+00,5.986117839813232422e+00,5.402982711791992188e+00,6.169278144836425781e+00,4.561755180358886719e+00,5.032602787017822266e+00
4.507512664794921875e+01,4.550668716430664062e+00,5.030045509338378906e+00,4.196590900421142578e+00,9.380874037742614746e-01,5.605823993682861328e+00,5.170698642730712891e+00,5.518260478973388672e+00,5.242014408111572266e+00,6.277853488922119141e+00,4.581118106842041016e+00,5.034409999847412109e+00
4.557595825195312500e+01,4.928415775299072266e+00,6.870943069458007812e+00,4.133774280548095703e+00,8.585592508316040039e-01,5.592138290405273438e+00,5.166174888610839844e+00,5.156053543090820312e+00,6.617855548858642578e+00,6.396905422210693359e+00,4.598214626312255859e+00,5.043110847473144531e+00
4.607679367065429688e+01,5.313498973846435547e+00,5.608961582183837891e+00,4.067460060119628906e+00,7.852452993392944336e-01,5.580652236938476562e+00,5.160057067871093750e+00,4.879085540771484375e+00,4.686313629150390625e+00,6.430012226104736328e+00,4.609930038452148438e+00,5.047599315643310547e+00
4.657762908935546875e+01,5.649118900299072266e+00,5.989018917083740234e+00,4.033715248107910156e+00,7.187330126762390137e-01,5.569370269775390625e+00,5.148385047912597656e+00,4.648180484771728516e+00,4.372133731842041016e+00,6.473079204559326172e+00,4.617265224456787109e+00,5.044255256652832031e+00
4.707846450805664062e+01,5.928186416625976562e+00,6.355820178985595703e+00,4.050122737884521484e+00,6.615381836891174316e-01,5.557114601135253906e+00,5.143045425415039062e+00,4.427214622497558594e+00,4.030980587005615234e+00,6.508475780487060547e+00,4.620587348937988281e+00,5.045500755310058594e+00
4.757929992675781250e+01,6.159672260284423828e+00,6.691675662994384766e+00,4.101897716522216797e+00,6.138597130775451660e-01,5.547553062438964844e+00,5.138935089111328125e+00,4.216541290283203125e+00,3.682877779006958008e+00,6.506327152252197266e+00,4.623813152313232422e+00,5.046702384948730469e+00
4.808013534545898438e+01,6.351481914520263672e+00,6.973152160644531250e+00,4.187368392944335938e+00,5.748962163925170898e-01,5.540190219879150391e+00,5.135193824768066406e+00,4.015984535217285156e+00,3.335106134414672852e+00,6.470726490020751953e+00,4.626622200012207031e+00,5.047258377075195312e+00
4.858096694946289062e+01,6.517714500427246094e+00,7.210187435150146484e+00,4.313745498657226562e+00,5.433278083801269531e-01,5.534398555755615234e+00,5.132065773010253906e+00,3.829815149307250977e+00,3.005823850631713867e+00,6.424773693084716797e+00,4.628083705902099609e+00,5.047486305236816406e+00
4.908180236816406250e+01,6.663608074188232422e+00,7.416140556335449219e+00,4.468450546264648438e+00,5.177386403083801270e-01,5.530555725097656250e+00,5.129729747772216797e+00,3.656137466430664062e+00,2.705117464065551758e+00,6.358870506286621094e+00,4.627873420715332031e+00,5.047513008117675781e+00
4.958263778686523438e+01,6.792426586151123047e+00,7.594040393829345703e+00,4.647397994995117188e+00,4.968261122703552246e-01,5.529110431671142578e+00,5.128304481506347656e+00,3.492388486862182617e+00,2.433470010757446289e+00,6.277425289154052734e+00,4.625677108764648438e+00,5.047328948974609375e+00
5.008347320556640625e+01,6.908691406250000000e+00,7.747240543365478516e+00,4.853722095489501953e+00,4.795085191726684570e-01,5.530388832092285156e+00,5.127893924713134766e+00,3.337169647216796875e+00,2.189669132232666016e+00,6.193452835083007812e+00,4.621195793151855469e+00,5.046896934509277344e+00
5.058430862426757812e+01,2.015818119049072266e+00,8.825239181518554688e+00,7.776469230651855469e+00,2.769927263259887695e+00,5.860453128814697266e+00,5.256292343139648438e+00,8.012499809265136719e+00,3.556717395782470703e+00,3.912680864334106445e+00,4.304473400115966797e+00,4.946619510650634766e+00
5.108514022827148438e+01,2.125534296035766602e+00,7.866310119628906250e+00,6.375216484069824219e+00,1.459236979484558105e+00,5.671710968017578125e+00,5.184572219848632812e+00,7.661464691162109375e+00,3.747613668441772461e+00,5.447311401367187500e+00,4.515204429626464844e+00,5.009281635284423828e+00
5.158597564697265625e+01,2.735241413116455078e+00,6.297429561614990234e+00,5.611375331878662109e+00,9.673983454704284668e-01,5.619123458862304688e+00,5.163060665130615234e+00,7.222630023956298828e+00,4.050605297088623047e+00,5.277028083801269531e+00,4.555400848388671875e+00,5.028698921203613281e+00
5.208681106567382812e+01,3.457066774368286133e+00,5.680575370788574219e+00,5.857233524322509766e+00,8.208163976669311523e-01,5.615211009979248047e+00,5.159781932830810547e+00,6.698605537414550781e+00,4.481588840484619141e+00,5.562038421630859375e+00,4.553901195526123047e+00,5.032675266265869141e+00
5.258764648437500000e+01,4.042026996612548828e+00,5.686370372772216797e+00,5.953777790069580078e+00,7.613527774810791016e-01,5.623859882354736328e+00,5.161264419555664062e+00,6.139469146728515625e+00,4.875157356262207031e+00,5.717529296875000000e+00,4.543029308319091797e+00,5.032544136047363281e+00
5.308848190307617188e+01,4.414906978607177734e+00,5.714240550994873047e+00,5.870117664337158203e+00,7.154812216758728027e-01,5.637178421020507812e+00,5.164560317993164062e+00,5.535030364990234375e+00,4.868785381317138672e+00,5.805934906005859375e+00,4.530919551849365234e+00,5.031998634338378906e+00
5.358931732177734375e+01,4.957180976867675781e+00,5.857182502746582031e+00,5.699494361877441406e+00,6.683641076087951660e-01,5.651790142059326172e+00,5.168567180633544922e+00,5.326917171478271484e+00,4.725364685058593750e+00,5.859969139099121094e+00,4.518165111541748047e+00,5.031421661376953125e+00
5.409014892578125000e+01,5.309639930725097656e+00,6.002490043640136719e+00,5.511232376098632812e+00,6.209965348243713379e-01,5.666553020477294922e+00,5.171299457550048828e+00,5.003343582153320312e+00,4.431768894195556641e+00,5.904374122619628906e+00,4.505244731903076172e+00,5.029151439666748047e+00
5.459098434448242188e+01,5.613064765930175781e+00,6.259220123291015625e+00,5.348886489868164062e+00,5.758360028266906738e-01,5.679305076599121094e+00,5.175362110137939453e+00,4.723785877227783203e+00,4.151858329772949219e+00,5.944906234741210938e+00,4.491346836090087891e+00,5.027954578399658203e+00
5.509181976318359375e+01,5.874294757843017578e+00,6.537546157836914062e+00,5.246078491210937500e+00,5.349323749542236328e-01,5.691547393798828125e+00,5.179276943206787109e+00,4.477112770080566406e+00,3.852288484573364258e+00,5.995680332183837891e+00,4.478392124176025391e+00,5.026596546173095703e+00
5.559265518188476562e+01,6.104832172393798828e+00,6.807709693908691406e+00,5.196558952331542969e+00,4.993708729743957520e-01,5.703280448913574219e+00,5.182705402374267578e+00,4.259901523590087891e+00,3.543371677398681641e+00,6.037060260772705078e+00,4.466763496398925781e+00,5.024926662445068359e+00
5.609349060058593750e+01,6.305120944976806641e+00,7.056173324584960938e+00,5.188518047332763672e+00,4.694647490978240967e-01,5.713950634002685547e+00,5.185701370239257812e+00,4.062767982482910156e+00,3.237685918807983398e+00,6.051719188690185547e+00,4.456070899963378906e+00,5.023108005523681641e+00
5.659432220458984375e+01,6.478070259094238281e+00,7.275581359863281250e+00,5.227750778198242188e+00,4.449472725391387939e-01,5.723597049713134766e+00,5.188373088836669922e+00,3.880941867828369141e+00,2.943928003311157227e+00,6.050507068634033203e+00,4.446128845214843750e+00,5.021274566650390625e+00
5.709515762329101562e+01,6.628996849060058594e+00,7.466206073760986328e+00,5.316432476043701172e+00,4.251986443996429443e-01,5.732532501220703125e+00,5.190761566162109375e+00,3.712511777877807617e+00,2.668773174285888672e+00,6.042529582977294922e+00,4.436765670776367188e+00,5.019436359405517578e+00
5.759599304199218750e+01,6.761807918548583984e+00,7.630692481994628906e+00,5.455450057983398438e+00,4.094640314579010010e-01,5.741145610809326172e+00,5.192916870117187500e+00,3.555280923843383789e+00,2.415628433227539062e+00,6.035390377044677734e+00,4.427770614624023438e+00,5.017549991607666016e+00
5.809682846069335938e+01,6.880102157592773438e+00,7.772061347961425781e+00,5.650926589965820312e+00,3.970109224319458008e-01,5.749815464019775391e+00,5.194896697998046875e+00,3.407259225845336914e+00,2.185343265533447266e+00,6.041261672973632812e+00,4.418895244598388672e+00,5.015559673309326172e+00
5.859766387939453125e+01,6.987146377563476562e+00,7.893477916717529297e+00,5.914087295532226562e+00,3.872213065624237061e-01,5.758828639984130859e+00,5.196760654449462891e+00,3.266331911087036133e+00,1.977299571037292480e+00,6.074949741363525391e+00,4.409867763519287109e+00,5.013402938842773438e+00
5.909849929809570312e+01,7.086151599884033203e+00,7.998056411743164062e+00,6.252670764923095703e+00,3.796539008617401123e-01,5.768355369567871094e+00,5.198621273040771484e+00,3.129533290863037109e+00,1.790105342864990234e+00,6.143645763397216797e+00,4.400398731231689453e+00,5.011074542999267578e+00
5.959933090209960938e+01,7.183098793029785156e+00,8.088539123535156250e+00,6.647331714630126953e+00,3.740679621696472168e-01,5.778564929962158203e+00,5.200749397277832031e+00,2.988571166992187500e+00,1.622570872306823730e+00,6.224988460540771484e+00,4.390302658081054688e+00,5.008737087249755859e+00
6.010016632080078125e+01,7.291133403778076172e+00,8.166964530944824219e+00,7.066151618957519531e+00,3.702446222305297852e-01,5.789638519287109375e+00,5.203422546386718750e+00,2.822059869766235352e+00,1.474526166915893555e+00,6.287891864776611328e+00,4.379528522491455078e+00,5.006605625152587891e+00
6.060100173950195312e+01,7.422456741333007812e+00,8.235480308532714844e+00,7.514813899993896484e+00,3.676281571388244629e-01,5.801627159118652344e+00,5.206741333007812500e+00,2.607045173645019531e+00,1.344765663146972656e+00,6.340420722961425781e+00,4.368080615997314453e+00,5.004752635955810547e+00
6.110183715820312500e+01,7.571063518524169922e+00,8.297314643859863281e+00,8.004491806030273438e+00,3.652442693710327148e-01,5.814435005187988281e+00,5.210606575012207031e+00,2.349800586700439453e+00,1.229048609733581543e+00,6.394327163696289062e+00,4.355982780456542969e+00,5.003114700317382812e+00
6.160267257690429688e+01,7.717551231384277344e+00,8.354797363281250000e+00,8.302931785583496094e+00,3.623925447463989258e-01,5.827799320220947266e+00,5.214673042297363281e+00,2.088953495025634766e+00,1.122407317161560059e+00,6.270183563232421875e+00,4.343200683593750000e+00,5.001400947570800781e+00
6.210350418090820312e+01,7.848872184753417969e+00,8.404534339904785156e+00,8.026222229003906250e+00,3.591581583023071289e-01,5.841528415679931641e+00,5.218426227569580078e+00,1.860067009925842285e+00,1.021544456481933594e+00,5.716521739959716797e+00,4.329721927642822266e+00,4.999140739440917969e+00
6.260433959960937500e+01,7.951588630676269531e+00,8.450643539428710938e+00,7.829396247863769531e+00,3.552337586879730225e-01,5.855852603912353516e+00,5.222548007965087891e+00,1.677352666854858398e+00,9.278154969215393066e-01,5.259493827819824219e+00,4.315902709960937500e+00,4.997031688690185547e+00
6.310517501831054688e+01,8.029251098632812500e+00,8.493564605712890625e+00,7.675776004791259766e+00,3.507578074932098389e-01,5.870534420013427734e+00,5.226863861083984375e+00,1.538232207298278809e+00,8.416191339492797852e-01,4.864234447479248047e+00,4.301743030548095703e+00,4.994952201843261719e+00
