time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10
1.552587604522705078e+01,5.034139156341552734e+00,8.143908500671386719e+00,8.853145599365234375e+00,4.590379595756530762e-01,5.706718921661376953e+00,5.166996479034423828e+00,7.218272686004638672e+00,4.310626506805419922e+00,2.672874450683593750e+00,4.446470737457275391e+00,5.015748977661132812e+00
1.602671051025390625e+01,4.936391830444335938e+00,8.250235557556152344e+00,8.802908897399902344e+00,4.585243761539459229e-01,5.768488407135009766e+00,5.187360286712646484e+00,7.251913070678710938e+00,4.233689785003662109e+00,2.692229509353637695e+00,4.390911102294921875e+00,5.005317687988281250e+00
1.652754592895507812e+01,4.896838188171386719e+00,8.287858009338378906e+00,8.712003707885742188e+00,4.577380120754241943e-01,5.821302413940429688e+00,5.204349040985107422e+00,7.393010139465332031e+00,4.136209487915039062e+00,2.682844161987304688e+00,4.342737197875976562e+00,4.996623516082763672e+00
1.702838134765625000e+01,4.866066455841064453e+00,8.346658706665039062e+00,8.674629211425781250e+00,4.566521942615509033e-01,5.866619110107421875e+00,5.218616962432861328e+00,7.286241054534912109e+00,4.194810867309570312e+00,2.666767358779907227e+00,4.300750255584716797e+00,4.989259719848632812e+00
1.752921485900878906e+01,7.942296981811523438e+00,8.844735145568847656e+00,3.111333549022674561e-01,1.006501078605651855e+00,6.042842864990234375e+00,5.279000759124755859e+00,1.361233472824096680e+00,1.847050189971923828e-01,8.888128280639648438e+00,4.329114913940429688e+00,5.009561538696289062e+00
1.803005027770996094e+01,5.539716243743896484e+00,8.453671455383300781e+00,1.467238545417785645e+00,4.549148559570312500e+00,6.290942668914794922e+00,5.457409858703613281e+00,5.865572929382324219e+00,6.565862894058227539e-01,8.128175735473632812e+00,3.940735340118408203e+00,4.836931705474853516e+00
1.853088569641113281e+01,5.572654724121093750e+00,8.270364761352539062e+00,2.358748912811279297e+00,1.454200148582458496e+00,5.955166339874267578e+00,5.317592620849609375e+00,5.565028667449951172e+00,1.064631819725036621e+00,7.614202499389648438e+00,4.284724712371826172e+00,4.937156200408935547e+00
1.903171920776367188e+01,5.473126888275146484e+00,8.106761932373046875e+00,3.469971656799316406e+00,7.394015789031982422e-01,5.727505683898925781e+00,5.243962764739990234e+00,5.349124908447265625e+00,1.438214421272277832e+00,6.843578338623046875e+00,4.482707977294921875e+00,4.979255199432373047e+00
1.953255462646484375e+01,5.383061885833740234e+00,7.946443557739257812e+00,4.552550315856933594e+00,5.543713569641113281e-01,5.549812316894531250e+00,5.185629844665527344e+00,5.202620983123779297e+00,1.785965919494628906e+00,6.064386367797851562e+00,4.620681285858154297e+00,5.006554126739501953e+00
2.003338813781738281e+01,5.322600364685058594e+00,7.781682014465332031e+00,5.571014404296875000e+00,4.989483654499053955e-01,5.424082756042480469e+00,5.136198043823242188e+00,5.106245040893554688e+00,2.118981599807739258e+00,5.447433471679687500e+00,4.713231086730957031e+00,5.028134822845458984e+00
2.053422355651855469e+01,5.283691406250000000e+00,7.607041835784912109e+00,6.619998455047607422e+00,4.780552089214324951e-01,5.350936889648437500e+00,5.098733901977539062e+00,5.039834022521972656e+00,2.440640926361083984e+00,5.049942016601562500e+00,4.765186786651611328e+00,5.043551921844482422e+00
2.103505897521972656e+01,5.251731395721435547e+00,7.423798561096191406e+00,7.724656581878662109e+00,4.671081602573394775e-01,5.322453975677490234e+00,5.075209140777587891e+00,4.981348514556884766e+00,2.751769065856933594e+00,4.801129341125488281e+00,4.782631874084472656e+00,5.052118301391601562e+00
2.153589248657226562e+01,5.236258029937744141e+00,7.279531002044677734e+00,8.599166870117187500e+00,4.595142304897308350e-01,5.328576087951660156e+00,5.066570281982421875e+00,4.939125537872314453e+00,3.067999601364135742e+00,4.490458965301513672e+00,4.774084091186523438e+00,5.056212902069091797e+00
2.203672790527343750e+01,5.304727077484130859e+00,7.276167392730712891e+00,9.031622886657714844e+00,4.533787965774536133e-01,5.359382152557373047e+00,5.069978713989257812e+00,4.976752758026123047e+00,3.442361831665039062e+00,4.056315422058105469e+00,4.747530937194824219e+00,5.056905746459960938e+00
2.253756332397460938e+01,5.403125286102294922e+00,7.198183059692382812e+00,8.925580978393554688e+00,4.485130012035369873e-01,5.404941082000732422e+00,5.080453395843505859e+00,5.074693202972412109e+00,3.736772060394287109e+00,3.530343770980834961e+00,4.708172321319580078e+00,5.053652286529541016e+00
2.303839683532714844e+01,5.506176471710205078e+00,7.102818012237548828e+00,8.835840225219726562e+00,4.439133107662200928e-01,5.459424495697021484e+00,5.095564365386962891e+00,5.177349567413330078e+00,4.001212120056152344e+00,3.131812334060668945e+00,4.661477565765380859e+00,5.048120021820068359e+00
2.353923225402832031e+01,5.632202625274658203e+00,7.026574134826660156e+00,8.787379264831542969e+00,4.395877122879028320e-01,5.518179416656494141e+00,5.113073348999023438e+00,5.297842025756835938e+00,4.258761405944824219e+00,2.831812620162963867e+00,4.611229419708251953e+00,5.041199207305908203e+00
2.404006767272949219e+01,5.805603504180908203e+00,6.988721847534179688e+00,8.779684066772460938e+00,4.355448782444000244e-01,5.577776908874511719e+00,5.131341934204101562e+00,5.454297065734863281e+00,4.529970169067382812e+00,2.602987289428710938e+00,4.559978485107421875e+00,5.033510684967041016e+00
2.454090118408203125e+01,6.052498817443847656e+00,6.988590240478515625e+00,8.797616004943847656e+00,4.317298531532287598e-01,5.635914802551269531e+00,5.149343967437744141e+00,5.657171249389648438e+00,4.835573673248291016e+00,2.419528961181640625e+00,4.509482383728027344e+00,5.025557041168212891e+00
2.504173660278320312e+01,6.400503635406494141e+00,6.977272987365722656e+00,8.823672294616699219e+00,4.281613528728485107e-01,5.691164016723632812e+00,5.166477203369140625e+00,5.897511482238769531e+00,5.181153297424316406e+00,2.256760597229003906e+00,4.460915088653564453e+00,5.017697811126708984e+00
2.554257011413574219e+01,6.436296939849853516e+00,7.679096221923828125e+00,8.852026939392089844e+00,4.302174448966979980e-01,5.742368698120117188e+00,5.182506561279296875e+00,7.140667438507080078e+00,4.727572917938232422e+00,2.421560049057006836e+00,4.415424346923828125e+00,5.010080337524414062e+00
2.604340553283691406e+01,6.143435955047607422e+00,7.706455230712890625e+00,8.861910820007324219e+00,4.295862019062042236e-01,5.789659500122070312e+00,5.197128772735595703e+00,7.268296718597412109e+00,4.520767211914062500e+00,2.414849281311035156e+00,4.372787952423095703e+00,5.003005027770996094e+00
2.654424095153808594e+01,5.953365325927734375e+00,7.735695362091064453e+00,8.865077018737792969e+00,4.284872412681579590e-01,5.832698822021484375e+00,5.210352420806884766e+00,7.400698184967041016e+00,4.387686729431152344e+00,2.397848606109619141e+00,4.333460330963134766e+00,4.996498107910156250e+00
2.704507446289062500e+01,6.004356861114501953e+00,7.634313583374023438e+00,8.680818557739257812e+00,4.262008965015411377e-01,5.871365547180175781e+00,5.222158908843994141e+00,7.564838886260986328e+00,4.389943122863769531e+00,2.275773286819458008e+00,4.297266483306884766e+00,4.990543842315673828e+00
2.754590988159179688e+01,5.697453498840332031e+00,7.800406455993652344e+00,8.648783683776855469e+00,4.259587824344635010e-01,5.906011581420898438e+00,5.232730865478515625e+00,7.701225757598876953e+00,4.194808483123779297e+00,2.295194864273071289e+00,4.264467239379882812e+00,4.985148429870605469e+00
2.804674530029296875e+01,5.486659049987792969e+00,7.906619548797607422e+00,8.598302841186523438e+00,4.254199862480163574e-01,5.937051773071289062e+00,5.242165088653564453e+00,7.839662075042724609e+00,4.044398784637451172e+00,2.293578863143920898e+00,4.234872817993164062e+00,4.980349540710449219e+00
2.854757881164550781e+01,5.352210521697998047e+00,7.994592666625976562e+00,8.582167625427246094e+00,4.245549142360687256e-01,5.964704990386962891e+00,5.250530242919921875e+00,7.834269046783447266e+00,4.014423847198486328e+00,2.282173633575439453e+00,4.208249092102050781e+00,4.976073265075683594e+00
2.904841423034667969e+01,5.246485710144042969e+00,8.101793289184570312e+00,8.573105812072753906e+00,4.235942661762237549e-01,5.989315509796142578e+00,5.257940292358398438e+00,7.701087474822998047e+00,4.072686672210693359e+00,2.264565467834472656e+00,4.184419155120849609e+00,4.972283840179443359e+00
2.954924964904785156e+01,5.520412445068359375e+00,7.869182586669921875e+00,8.533400535583496094e+00,4.208285510540008545e-01,6.011149406433105469e+00,5.264446258544921875e+00,7.584006786346435547e+00,4.343681335449218750e+00,2.147604942321777344e+00,4.163082122802734375e+00,4.968907356262207031e+00
3.005008316040039062e+01,5.561634063720703125e+00,7.832756042480468750e+00,8.519204139709472656e+00,4.194547235965728760e-01,6.030503749847412109e+00,5.270212650299072266e+00,7.493038654327392578e+00,4.458038806915283203e+00,2.103403806686401367e+00,4.144130229949951172e+00,4.965928554534912109e+00
3.055091857910156250e+01,5.608987808227539062e+00,7.790843486785888672e+00,8.508460998535156250e+00,4.181636571884155273e-01,6.047632694244384766e+00,5.275295734405517578e+00,7.397158145904541016e+00,4.577856540679931641e+00,2.061608076095581055e+00,4.127288818359375000e+00,4.963290214538574219e+00
3.105175209045410156e+01,5.639076232910156250e+00,7.760696411132812500e+00,8.499686241149902344e+00,4.171028435230255127e-01,6.062779903411865234e+00,5.279770851135253906e+00,7.320387840270996094e+00,4.672195911407470703e+00,2.028993368148803711e+00,4.112347602844238281e+00,4.960958480834960938e+00
3.155258750915527344e+01,5.658035755157470703e+00,7.738976001739501953e+00,8.491662025451660156e+00,4.161854982376098633e-01,6.076159954071044922e+00,5.283708095550537109e+00,7.255879878997802734e+00,4.749238491058349609e+00,2.002752304077148438e+00,4.099109649658203125e+00,4.958896636962890625e+00
3.205342102050781250e+01,5.669627189636230469e+00,7.723778247833251953e+00,8.483334541320800781e+00,4.154338836669921875e-01,6.087976932525634766e+00,5.287167549133300781e+00,7.200912952423095703e+00,4.813282966613769531e+00,1.981041789054870605e+00,4.087387561798095703e+00,4.957073211669921875e+00
3.255425643920898438e+01,5.675641059875488281e+00,7.713797569274902344e+00,8.474071502685546875e+00,4.147574007511138916e-01,6.098403453826904297e+00,5.290207386016845703e+00,7.153658390045166016e+00,4.866848468780517578e+00,1.962855219841003418e+00,4.077017307281494141e+00,4.955460548400878906e+00
3.305509185791015625e+01,5.678573608398437500e+00,7.707463741302490234e+00,8.463356971740722656e+00,4.142094850540161133e-01,6.107602596282958984e+00,5.292877674102783203e+00,7.112956523895263672e+00,4.912467002868652344e+00,1.947040081024169922e+00,4.067846775054931641e+00,4.954034328460693359e+00
3.355592727661132812e+01,5.679753780364990234e+00,7.703561305999755859e+00,8.451020240783691406e+00,4.136976301670074463e-01,6.115713596343994141e+00,5.295221805572509766e+00,7.077936172485351562e+00,4.951836585998535156e+00,1.933002710342407227e+00,4.059743881225585938e+00,4.952771663665771484e+00
3.405676269531250000e+01,5.680650234222412109e+00,7.700901985168457031e+00,8.437068939208984375e+00,4.132703840732574463e-01,6.122866153717041016e+00,5.297282695770263672e+00,7.047765731811523438e+00,4.986523151397705078e+00,1.920091629028320312e+00,4.052586078643798828e+00,4.951655387878417969e+00
3.455759429931640625e+01,3.495782911777496338e-01,7.107489585876464844e+00,9.025861740112304688e+00,8.072073936462402344e+00,6.440711975097656250e+00,5.381357669830322266e+00,8.819199562072753906e+00,5.273389339447021484e+00,2.690710425376892090e-01,3.875051498413085938e+00,4.941043853759765625e+00
3.505842971801757812e+01,1.040989637374877930e+00,6.493260383605957031e+00,9.523107528686523438e+00,9.504641532897949219e+00,6.620521545410156250e+00,5.524456977844238281e+00,8.327678680419921875e+00,2.508646965026855469e+00,2.200247049331665039e-01,3.530835866928100586e+00,4.798384189605712891e+00
3.555926513671875000e+01,1.809990525245666504e+00,3.239391803741455078e+00,7.939781188964843750e+00,5.003289222717285156e+00,6.375914573669433594e+00,5.438648700714111328e+00,7.895090579986572266e+00,6.976490497589111328e+00,1.789203643798828125e+00,3.859404325485229492e+00,4.878278255462646484e+00
3.606010055541992188e+01,2.603410959243774414e+00,2.389315128326416016e+00,5.499151229858398438e+00,2.188377618789672852e+00,6.223628044128417969e+00,5.375215053558349609e+00,7.362568855285644531e+00,7.362560749053955078e+00,3.603191375732421875e+00,4.053790092468261719e+00,4.936040401458740234e+00
3.656093597412109375e+01,3.384317874908447266e+00,2.391963958740234375e+00,5.367938041687011719e+00,1.600110173225402832e+00,6.173418045043945312e+00,5.364035129547119141e+00,6.797416687011718750e+00,7.442158222198486328e+00,5.266935348510742188e+00,4.068958759307861328e+00,4.945495128631591797e+00
3.706177139282226562e+01,4.010501384735107422e+00,2.672873258590698242e+00,4.595354080200195312e+00,1.278741240501403809e+00,6.150358676910400391e+00,5.363815784454345703e+00,6.249549865722656250e+00,7.274829387664794922e+00,5.896677970886230469e+00,4.082178115844726562e+00,4.955912113189697266e+00
3.756260299682617188e+01,4.495067596435546875e+00,3.084803342819213867e+00,3.975313663482666016e+00,1.026297926902770996e+00,6.135109424591064453e+00,5.358189105987548828e+00,5.771120071411132812e+00,6.941054821014404297e+00,6.362820625305175781e+00,4.100453853607177734e+00,4.960310935974121094e+00
3.806343841552734375e+01,4.876515388488769531e+00,3.567553758621215820e+00,3.517904996871948242e+00,8.121553063392639160e-01,6.116899967193603516e+00,5.349433422088623047e+00,5.387836933135986328e+00,6.523883342742919922e+00,6.661404609680175781e+00,4.123570919036865234e+00,4.962981700897216797e+00
3.856427383422851562e+01,5.165253162384033203e+00,4.087123870849609375e+00,3.237649202346801758e+00,6.400694251060485840e-01,6.094462871551513672e+00,5.342288970947265625e+00,5.075488090515136719e+00,6.084887027740478516e+00,6.878583431243896484e+00,4.154086112976074219e+00,4.969162464141845703e+00
3.906510925292968750e+01,5.411224365234375000e+00,4.617126464843750000e+00,3.093361139297485352e+00,5.173449516296386719e-01,6.064758300781250000e+00,5.329339027404785156e+00,4.853527069091796875e+00,5.655758857727050781e+00,7.016169071197509766e+00,4.191241264343261719e+00,4.972248077392578125e+00
3.956594467163085938e+01,5.628705501556396484e+00,5.032372951507568359e+00,3.051646232604980469e+00,4.372922182083129883e-01,6.029193878173828125e+00,5.319886207580566406e+00,4.704533576965332031e+00,5.142150878906250000e+00,7.084590911865234375e+00,4.236764907836914062e+00,4.981596946716308594e+00
4.006677627563476562e+01,5.784844398498535156e+00,5.442039489746093750e+00,3.078134298324584961e+00,3.879926204681396484e-01,5.984728336334228516e+00,5.307844638824462891e+00,4.582759857177734375e+00,4.717851638793945312e+00,7.078987598419189453e+00,4.287728786468505859e+00,4.991910934448242188e+00
4.056761169433593750e+01,5.875760078430175781e+00,5.902543067932128906e+00,3.166872024536132812e+00,3.579804301261901855e-01,5.930110454559326172e+00,5.289901733398437500e+00,4.474997997283935547e+00,4.418617725372314453e+00,7.044315814971923828e+00,4.340562820434570312e+00,5.000000476837158203e+00
4.106844711303710938e+01,5.956205844879150391e+00,6.266242027282714844e+00,3.298463821411132812e+00,3.432201743125915527e-01,5.868649005889892578e+00,5.265233516693115234e+00,4.412285804748535156e+00,4.115570545196533203e+00,6.972316741943359375e+00,4.392597675323486328e+00,5.003977298736572266e+00
4.156928253173828125e+01,6.020853042602539062e+00,6.549263954162597656e+00,3.466933727264404297e+00,3.393773436546325684e-01,5.805108070373535156e+00,5.243294715881347656e+00,4.380208015441894531e+00,3.831686258316040039e+00,6.881677150726318359e+00,4.441996574401855469e+00,5.011530876159667969e+00
4.207011795043945312e+01,9.405697584152221680e-01,5.363401889801025391e+00,5.864332675933837891e+00,2.431339398026466370e-02,5.745805263519287109e+00,5.234411239624023438e+00,8.553662300109863281e+00,8.210232734680175781e+00,6.685556888580322266e+00,4.558482646942138672e+00,5.066081047058105469e+00
4.257095336914062500e+01,1.704363107681274414e+00,5.863668441772460938e+00,6.483843803405761719e+00,3.426359593868255615e-01,5.787404537200927734e+00,5.220990657806396484e+00,7.975856781005859375e+00,7.521759033203125000e+00,5.554833889007568359e+00,4.582773208618164062e+00,5.048869609832763672e+00
4.307178497314453125e+01,2.426445722579956055e+00,6.180298328399658203e+00,6.523083209991455078e+00,1.808801054954528809e+00,5.934764862060546875e+00,5.295680522918701172e+00,7.477316379547119141e+00,6.344082832336425781e+00,5.825887680053710938e+00,4.338613510131835938e+00,4.969313144683837891e+00
4.357262039184570312e+01,2.928062438964843750e+00,5.510188102722167969e+00,4.712620735168457031e+00,1.386564612388610840e+00,5.768298625946044922e+00,5.239368438720703125e+00,7.113316535949707031e+00,5.128405570983886719e+00,5.764635562896728516e+00,4.455225467681884766e+00,4.986739158630371094e+00
4.407345581054687500e+01,3.623713493347167969e+00,5.047260761260986328e+00,4.598993778228759766e+00,1.092796683311462402e+00,5.702857017517089844e+00,5.216101169586181641e+00,6.506336688995361328e+00,5.276679515838623047e+00,5.759391307830810547e+00,4.507790088653564453e+00,5.014919281005859375e+00
4.457429122924804688e+01,4.147868156433105469e+00,4.971711158752441406e+00,4.653955459594726562e+00,9.292237758636474609e-01,5.665643215179443359e+00,5.198852062225341797e+00,5.891361236572265625e+00,5.315159320831298828e+00,6.004178524017333984e+00,4.538987636566162109e+00,5.030837059020996094e+00
4.507512664794921875e+01,4.485780239105224609e+00,5.066864490509033203e+00,4.582128047943115234e+00,8.140985369682312012e-01,5.646201610565185547e+00,5.192240238189697266e+00,5.318755626678466797e+00,5.193967342376708984e+00,6.113121509552001953e+00,4.562411785125732422e+00,5.047900676727294922e+00
4.557595825195312500e+01,4.945136547088623047e+00,5.292322158813476562e+00,4.493940353393554688e+00,7.214658260345458984e-01,5.632604122161865234e+00,5.182522296905517578e+00,5.113343238830566406e+00,5.010605812072753906e+00,6.213210582733154297e+00,4.577149868011474609e+00,5.055822372436523438e+00
4.607679367065429688e+01,5.291296958923339844e+00,5.580423355102539062e+00,4.406605720520019531e+00,6.446432471275329590e-01,5.622385501861572266e+00,5.174053668975830078e+00,4.917912483215332031e+00,4.773399829864501953e+00,6.283214092254638672e+00,4.586227893829345703e+00,5.060489654541015625e+00
4.657762908935546875e+01,5.546195983886718750e+00,5.878533840179443359e+00,4.362925052642822266e+00,5.819445848464965820e-01,5.614427089691162109e+00,5.162628173828125000e+00,4.742780208587646484e+00,4.497140407562255859e+00,6.354408264160156250e+00,4.591999530792236328e+00,5.058866024017333984e+00
4.707846450805664062e+01,5.741886138916015625e+00,6.177654743194580078e+00,4.356956005096435547e+00,5.323251485824584961e-01,5.606317996978759766e+00,5.156291484832763672e+00,4.601681232452392578e+00,4.218009948730468750e+00,6.400064945220947266e+00,4.594563484191894531e+00,5.059864997863769531e+00
4.757929992675781250e+01,5.887551307678222656e+00,6.452138900756835938e+00,4.372892379760742188e+00,4.940193295478820801e-01,5.598278999328613281e+00,5.151897907257080078e+00,4.487436771392822266e+00,3.942664861679077148e+00,6.391154766082763672e+00,4.595254421234130859e+00,5.061079502105712891e+00
4.808013534545898438e+01,5.991832733154296875e+00,6.684274673461914062e+00,4.425507545471191406e+00,4.647817015647888184e-01,5.591747760772705078e+00,5.148304939270019531e+00,4.395565032958984375e+00,3.675651788711547852e+00,6.356771469116210938e+00,4.595570564270019531e+00,5.061817169189453125e+00
