run,nrmse,Base,Mod,SBU,Am,Nuc_C,MOF_C
mof6_transformer_s0,0.049214,0.056154,0.047373,0.047680,0.040836,0.052029,0.051210
mof6_gru_s0,0.052512,0.022867,0.047373,0.086239,0.084262,0.038729,0.035605
mof6_mamba_ssm_s0,0.053794,0.020209,0.047373,0.085864,0.081938,0.047244,0.040139
