run,nrmse,R,O,m,mm,p,pm,DNA
A_native_old,6942661.749557,41829224.365835,73591284.255000,774963015.363637,13885322.703880,52448346856.074417,0.795234,216069565.508829
B_native_real,31175002.288723,43370882.927055,63761325.019846,1371476795.370593,5187925.901427,32693440914.715714,57162078.676018,172515937.793250
