run,nrmse,R,O,m,mm,p,pm,DNA
C1_maturation_only_super_s1,0.363334,34634183.347225,100000000.000000,421758890.151978,0.334328,166664447021.484375,0.392340,201141524.314880
D1_resource_mat_y0init_s1,0.451601,14607565.104961,63615322.113037,137759375.572205,0.310976,17561310577.392578,0.592226,201141524.314880
C0_resource_mat_super_s1,0.455958,37342046.201229,80372023.582458,1376863241.195679,0.464652,59428521728.515625,0.447264,201141524.314880
A0_resource_mat_s1,0.456391,12246186.658740,68689686.059952,1656125545.501709,0.534796,215948852539.062500,0.377987,201141524.314880
D0_maturation_y0init_s1,0.483663,13565526.157618,100000000.000000,310273778.438568,0.402373,4613014984.130859,0.564952,201141524.314880
B0_maturation_only_s1,0.985397,14182121.306658,100000000.000000,330682325.363159,1.434842,6752417755.126953,0.535952,201141524.314880
