run,nrmse,R,O,m,mm,p,pm,DNA
h600,0.311683,65195122.077099,60538274.159648,250696519.334220,0.263882,13524911992.027594,0.359483,0.000000
h200,0.328284,59203874.640511,53099520.374446,350829190.922234,0.258778,15709748152.905880,0.397790,0.000000
h300,0.332783,61226512.837858,57007490.286399,248181732.761646,0.264599,15526457969.496120,0.400968,0.000000
h800,0.341066,66507866.826111,67104072.530652,194214555.871338,0.253338,15835708571.135490,0.428795,0.000000
h400,0.355972,63615252.505940,63796789.001621,267258296.987912,0.303666,13231927056.719378,0.408277,0.000000
