time,loss_onestep,loss_rollout
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+02,0.000000000000000000e+00,7.340590357785004016e-09
1.800000000000000000e+02,0.000000000000000000e+00,3.324304032048530644e-08
2.400000000000000000e+02,0.000000000000000000e+00,5.747931908217651653e-08
3.000000000000000000e+02,0.000000000000000000e+00,7.326843132204885478e-08
3.600000000000000000e+02,0.000000000000000000e+00,8.185732269794243621e-08
4.200000000000000000e+02,0.000000000000000000e+00,8.585769961655387306e-08
4.800000000000000000e+02,0.000000000000000000e+00,8.733945122685327078e-08
5.400000000000000000e+02,0.000000000000000000e+00,8.759740666164361755e-08
6.000000000000000000e+02,0.000000000000000000e+00,8.735227652323374059e-08
6.600000000000000000e+02,0.000000000000000000e+00,8.697515596622906742e-08
7.200000000000000000e+02,0.000000000000000000e+00,8.664538597713544732e-08
7.800000000000000000e+02,0.000000000000000000e+00,8.644492055509545025e-08
8.400000000000000000e+02,0.000000000000000000e+00,8.640999737963284133e-08
9.000000000000000000e+02,0.000000000000000000e+00,8.655712235849932767e-08
9.600000000000000000e+02,0.000000000000000000e+00,8.689499253478061291e-08
1.020000000000000000e+03,0.000000000000000000e+00,8.743040780245792121e-08
1.080000000000000000e+03,0.000000000000000000e+00,8.817014673923040391e-08
1.140000000000000000e+03,0.000000000000000000e+00,8.912191162835370051e-08
1.200000000000000000e+03,0.000000000000000000e+00,9.029353265077588730e-08
1.260000000000000000e+03,0.000000000000000000e+00,9.169355763560815831e-08
1.320000000000000000e+03,0.000000000000000000e+00,8.717152155668372870e-08
1.380000000000000000e+03,0.000000000000000000e+00,8.291874564747558907e-08
1.440000000000000000e+03,0.000000000000000000e+00,8.057371303493710002e-08
1.500000000000000000e+03,0.000000000000000000e+00,8.014306018822026090e-08
1.560000000000000000e+03,0.000000000000000000e+00,8.121814687456208048e-08
1.620000000000000000e+03,0.000000000000000000e+00,8.338830070897529367e-08
1.680000000000000000e+03,0.000000000000000000e+00,8.634430059828446247e-08
1.740000000000000000e+03,0.000000000000000000e+00,8.988106969809450675e-08
1.800000000000000000e+03,0.000000000000000000e+00,9.387329669152677525e-08
1.860000000000000000e+03,0.000000000000000000e+00,9.825046731748443563e-08
1.920000000000000000e+03,0.000000000000000000e+00,1.029764575832814444e-07
1.980000000000000000e+03,0.000000000000000000e+00,1.080355715998848609e-07
2.040000000000000000e+03,0.000000000000000000e+00,1.134236811139999190e-07
2.100000000000000000e+03,0.000000000000000000e+00,1.191431238112272695e-07
2.160000000000000000e+03,0.000000000000000000e+00,1.251989942829823121e-07
2.220000000000000000e+03,0.000000000000000000e+00,1.315981279503830592e-07
2.280000000000000000e+03,0.000000000000000000e+00,1.383478860361719853e-07
2.340000000000000000e+03,0.000000000000000000e+00,1.454558713476217235e-07
2.400000000000000000e+03,0.000000000000000000e+00,1.529296156377313309e-07
2.460000000000000000e+03,0.000000000000000000e+00,1.607767643463375862e-07
2.520000000000000000e+03,0.000000000000000000e+00,1.690046218527641031e-07
2.580000000000000000e+03,0.000000000000000000e+00,1.776205778014627867e-07
2.640000000000000000e+03,0.000000000000000000e+00,1.866318513066289597e-07
2.700000000000000000e+03,0.000000000000000000e+00,1.960457041150220903e-07
2.760000000000000000e+03,0.000000000000000000e+00,2.058689858586149057e-07
2.820000000000000000e+03,0.000000000000000000e+00,2.161088588081838679e-07
2.880000000000000000e+03,0.000000000000000000e+00,2.267722862825394259e-07
2.940000000000000000e+03,0.000000000000000000e+00,2.378661605462184525e-07
3.000000000000000000e+03,0.000000000000000000e+00,2.493971180683729472e-07
3.060000000000000000e+03,0.000000000000000000e+00,2.613720369026850676e-07
3.120000000000000000e+03,0.000000000000000000e+00,2.737974682531785220e-07
3.180000000000000000e+03,0.000000000000000000e+00,2.866800912215694552e-07
3.240000000000000000e+03,0.000000000000000000e+00,2.996719956627202919e-07
3.300000000000000000e+03,0.000000000000000000e+00,3.104971995071537094e-07
3.360000000000000000e+03,0.000000000000000000e+00,3.218548840777657460e-07
3.420000000000000000e+03,0.000000000000000000e+00,3.344595995713461889e-07
3.480000000000000000e+03,0.000000000000000000e+00,3.483089585643028840e-07
3.540000000000000000e+03,0.000000000000000000e+00,3.632164577993535204e-07
3.600000000000000000e+03,0.000000000000000000e+00,3.789948266330611659e-07
3.660000000000000000e+03,0.000000000000000000e+00,3.955029228563944343e-07
3.720000000000000000e+03,0.000000000000000000e+00,4.126477506360970438e-07
3.780000000000000000e+03,0.000000000000000000e+00,4.303729781440779334e-07
3.840000000000000000e+03,0.000000000000000000e+00,4.486474267650919501e-07
3.900000000000000000e+03,0.000000000000000000e+00,4.674560614148504101e-07
3.960000000000000000e+03,0.000000000000000000e+00,4.867933398600143846e-07
4.020000000000000000e+03,0.000000000000000000e+00,5.066586368229764048e-07
4.080000000000000000e+03,0.000000000000000000e+00,5.270546239444229286e-07
4.140000000000000000e+03,0.000000000000000000e+00,5.479852802636742126e-07
4.200000000000000000e+03,0.000000000000000000e+00,5.694554374713334255e-07
4.260000000000000000e+03,0.000000000000000000e+00,5.914694156672339886e-07
4.320000000000000000e+03,0.000000000000000000e+00,6.136553452051884960e-07
4.380000000000000000e+03,0.000000000000000000e+00,6.355568302751635201e-07
4.440000000000000000e+03,0.000000000000000000e+00,6.580789317922608461e-07
4.500000000000000000e+03,0.000000000000000000e+00,6.814632911300577689e-07
4.560000000000000000e+03,0.000000000000000000e+00,7.057051902847888414e-07
4.620000000000000000e+03,0.000000000000000000e+00,7.307347686946741305e-07
4.680000000000000000e+03,0.000000000000000000e+00,7.564817110505828168e-07
