time,loss_onestep,loss_rollout
6.000000000000000000e+01,7.669689506292343140e-02,7.669577002525329590e-02
1.200000000000000000e+02,5.288923978805541992e-01,6.024115085601806641e-01
1.800000000000000000e+02,0.000000000000000000e+00,5.756080746650695801e-01
2.400000000000000000e+02,0.000000000000000000e+00,5.114164948463439941e-01
3.000000000000000000e+02,0.000000000000000000e+00,5.085039138793945312e-01
3.600000000000000000e+02,0.000000000000000000e+00,5.056976675987243652e-01
4.200000000000000000e+02,0.000000000000000000e+00,5.029961466789245605e-01
4.800000000000000000e+02,0.000000000000000000e+00,5.003970265388488770e-01
5.400000000000000000e+02,0.000000000000000000e+00,4.978976249694824219e-01
6.000000000000000000e+02,0.000000000000000000e+00,4.954951405525207520e-01
6.600000000000000000e+02,0.000000000000000000e+00,4.931866824626922607e-01
7.200000000000000000e+02,0.000000000000000000e+00,4.909694194793701172e-01
7.800000000000000000e+02,0.000000000000000000e+00,4.888405501842498779e-01
8.400000000000000000e+02,0.000000000000000000e+00,4.867971539497375488e-01
9.000000000000000000e+02,0.000000000000000000e+00,4.848365485668182373e-01
9.600000000000000000e+02,0.000000000000000000e+00,4.829559326171875000e-01
1.020000000000000000e+03,0.000000000000000000e+00,4.811528325080871582e-01
1.080000000000000000e+03,0.000000000000000000e+00,4.794244170188903809e-01
1.140000000000000000e+03,0.000000000000000000e+00,4.777682423591613770e-01
1.200000000000000000e+03,0.000000000000000000e+00,4.761818051338195801e-01
1.260000000000000000e+03,0.000000000000000000e+00,4.746626019477844238e-01
1.320000000000000000e+03,0.000000000000000000e+00,3.886412382125854492e-01
1.380000000000000000e+03,0.000000000000000000e+00,3.872457444667816162e-01
1.440000000000000000e+03,0.000000000000000000e+00,3.859131932258605957e-01
1.500000000000000000e+03,0.000000000000000000e+00,3.846397995948791504e-01
1.560000000000000000e+03,0.000000000000000000e+00,3.834227025508880615e-01
1.620000000000000000e+03,0.000000000000000000e+00,3.822596669197082520e-01
1.680000000000000000e+03,0.000000000000000000e+00,3.811484277248382568e-01
1.740000000000000000e+03,0.000000000000000000e+00,3.800869584083557129e-01
1.800000000000000000e+03,0.000000000000000000e+00,3.790733516216278076e-01
1.860000000000000000e+03,0.000000000000000000e+00,3.781056404113769531e-01
1.920000000000000000e+03,0.000000000000000000e+00,3.771820664405822754e-01
