time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
5.340000000000000000e+03,4.964718245901167393e-04,1.090777222998440266e-03,1.276382408832432702e-05,4.781637835549190640e-05,3.936623761546798050e-05,3.473663236945867538e-03
5.400000000000000000e+03,4.964529071003198624e-04,6.153209687909111381e-05,9.868069551885128021e-03,5.154596510692499578e-05,4.090814400115050375e-05,5.752449942519888282e-05
5.460000000000000000e+03,4.964699619449675083e-04,6.420977297239005566e-05,9.864527732133865356e-03,5.077745663584209979e-05,3.782870771829038858e-05,5.629645966109819710e-05
5.520000000000000000e+03,4.964805557392537594e-04,6.782881246181204915e-05,9.860140271484851837e-03,5.116182001074776053e-05,3.591099448385648429e-05,5.958894325885921717e-05
5.580000000000000000e+03,4.964871914125978947e-04,7.248856127262115479e-05,9.853738360106945038e-03,5.263917773845605552e-05,3.458879655227065086e-05,7.092412852216511965e-05
5.640000000000000000e+03,4.964898107573390007e-04,7.929289131425321102e-05,9.841637685894966125e-03,5.562934165936894715e-05,3.359218680998310447e-05,1.190951807075180113e-04
5.700000000000000000e+03,4.964905092492699623e-04,8.756498573347926140e-05,9.819333441555500031e-03,6.031489101587794721e-05,3.277215728303417563e-05,5.039121024310588837e-04
5.760000000000000000e+03,4.964907420799136162e-04,9.622163634048774838e-05,9.777391329407691956e-03,6.670883885817602277e-05,3.206076144124381244e-05,2.046725945547223091e-03
5.820000000000000000e+03,4.964905092492699623e-04,1.029949999065138400e-04,9.714014828205108643e-03,7.424123759847134352e-05,3.142517016385681927e-05,2.552788471803069115e-03
5.880000000000000000e+03,4.964900435879826546e-04,1.072290833690203726e-04,9.636691771447658539e-03,8.186128980014473200e-05,3.084738273173570633e-05,2.735638525336980820e-03
5.940000000000000000e+03,4.964893450960516930e-04,1.094614781322889030e-04,9.565684013068675995e-03,8.860885282047092915e-05,3.031642154383007437e-05,2.828887896612286568e-03
6.000000000000000000e+03,4.964850377291440964e-04,2.293534053023904562e-04,2.645074389874935150e-03,7.960911840200424194e-02,3.478630096651613712e-04,3.244295017793774605e-03
6.060000000000000000e+03,4.964820109307765961e-04,1.753808173816651106e-04,4.829570651054382324e-03,7.960361242294311523e-02,3.478836733847856522e-04,3.262831363826990128e-03
6.120000000000000000e+03,4.964800900779664516e-04,1.666951575316488743e-04,5.779503844678401947e-03,7.958467304706573486e-02,3.478751168586313725e-04,3.237643744796514511e-03
6.180000000000000000e+03,4.964791587553918362e-04,1.643664872972294688e-04,6.244186311960220337e-03,7.956824451684951782e-02,3.478588769212365150e-04,3.208952723070979118e-03
6.240000000000000000e+03,4.964779363945126534e-04,1.634947839193046093e-04,6.544197443872690201e-03,7.955747097730636597e-02,3.478415310382843018e-04,3.184736473485827446e-03
6.300000000000000000e+03,4.973385366611182690e-04,1.718115247786045074e-02,1.145303122029872611e-05,3.550498513504862785e-05,3.436531696934252977e-04,3.488822141662240028e-03
6.360000000000000000e+03,4.964768304489552975e-04,2.429088577628135681e-03,1.084179530153051019e-05,4.576034552883356810e-05,3.429751959629356861e-04,3.473939839750528336e-03
6.420000000000000000e+03,4.964957479387521744e-04,2.640210324898362160e-03,1.207308378070592880e-05,4.570012970361858606e-05,3.421823785174638033e-04,3.474137047305703163e-03
6.480000000000000000e+03,4.964885883964598179e-04,2.552211517468094826e-03,1.243934821104630828e-05,4.571258978103287518e-05,3.411486977711319923e-04,3.474109107628464699e-03
6.540000000000000000e+03,4.964916734024882317e-04,2.586873481050133705e-03,1.262161003978690132e-05,4.571389217744581401e-05,3.397501423023641109e-04,3.474166849628090858e-03
6.600000000000000000e+03,4.964905092492699623e-04,2.575564663857221603e-03,1.272777171834604815e-05,4.572766192723065615e-05,3.377583634573966265e-04,3.474188037216663361e-03
6.660000000000000000e+03,4.964907420799136162e-04,2.580848522484302521e-03,1.279790012631565332e-05,4.574116610456258059e-05,3.347188758198171854e-04,3.474221797659993172e-03
6.720000000000000000e+03,4.978920915164053440e-04,1.551866624504327774e-02,1.290361706196563318e-05,4.415530929691158235e-05,3.297088842373341322e-04,3.482496598735451698e-03
6.780000000000000000e+03,4.965186817571520805e-04,4.196476656943559647e-03,1.275501563213765621e-05,4.590472599375061691e-05,3.205147804692387581e-04,3.474034368991851807e-03
6.840000000000000000e+03,4.965388216078281403e-04,4.315131343901157379e-03,1.282374705624533817e-05,4.592096229316666722e-05,2.997406409122049809e-04,3.474135417491197586e-03
6.900000000000000000e+03,4.965381231158971786e-04,4.265065770596265793e-03,1.287004943151259795e-05,4.593140329234302044e-05,2.453463093843311071e-04,3.474165219813585281e-03
6.960000000000000000e+03,4.965466214343905449e-04,4.240999463945627213e-03,1.290457839786540717e-05,4.592366167344152927e-05,1.506765547674149275e-04,3.474223194643855095e-03
7.020000000000000000e+03,4.965591942891478539e-04,4.238897003233432770e-03,1.293107470701215789e-05,4.592524419422261417e-05,9.920651064021512866e-05,3.474294207990169525e-03
7.080000000000000000e+03,4.994067130610346794e-04,6.485008448362350464e-02,1.301253269048174843e-05,4.293664096621796489e-05,8.545079617761075497e-05,3.488358110189437866e-03
7.140000000000000000e+03,4.962372477166354656e-04,4.398360906634479761e-04,1.275703652936499566e-05,4.676662865676917136e-05,9.818738908506929874e-05,3.473434830084443092e-03
7.200000000000000000e+03,4.979766672477126122e-04,1.692842133343219757e-02,1.287655049964087084e-05,4.644697037292644382e-05,9.065840276889503002e-05,3.475025063380599022e-03
7.260000000000000000e+03,4.962888197042047977e-04,3.567303996533155441e-03,1.289131887460825965e-05,4.681458449340425432e-05,9.167839743895456195e-05,3.473593387752771378e-03
7.320000000000000000e+03,4.978622309863567352e-04,1.551771163940429688e-02,1.294834783038822934e-05,4.658668694901280105e-05,8.906109724193811417e-05,3.475081641227006912e-03
7.380000000000000000e+03,4.975356278009712696e-04,1.358145289123058319e-02,1.295733272854704410e-05,9.617852047085762024e-03,3.487509966362267733e-04,3.474539844319224358e-03
7.440000000000000000e+03,4.966548294760286808e-04,9.388891980051994324e-03,1.296785922022536397e-05,1.494010648457333446e-04,3.477115242276340723e-04,3.473905147984623909e-03
7.500000000000000000e+03,4.970806185156106949e-04,1.143328379839658737e-02,1.298707593377912417e-05,1.627687161089852452e-04,3.477116988506168127e-04,3.474257886409759521e-03
7.560000000000000000e+03,4.968855646438896656e-04,1.101929880678653717e-02,1.299750692851375788e-05,1.802828774088993669e-04,3.477116988506168127e-04,3.474133554846048355e-03
7.620000000000000000e+03,4.968424327671527863e-04,1.093015819787979126e-02,1.300704207096714526e-05,1.976938365260139108e-04,3.477118734735995531e-04,3.474128665402531624e-03
7.680000000000000000e+03,4.989964072592556477e-04,2.981655858457088470e-02,1.302874625253025442e-05,4.503188029048033059e-05,3.471667878329753876e-04,3.477753838524222374e-03
7.740000000000000000e+03,4.968417342752218246e-04,1.281416229903697968e-02,1.300581698160385713e-05,4.541212183539755642e-05,3.471122763585299253e-04,3.474012715741991997e-03
7.800000000000000000e+03,4.970163572579622269e-04,1.360530499368906021e-02,1.301519932894734666e-05,4.542354508885182440e-05,3.470598603598773479e-04,3.474137047305703163e-03
7.860000000000000000e+03,4.969384171999990940e-04,1.351163163781166077e-02,1.302183682128088549e-05,4.544595867628231645e-05,3.469998773653060198e-04,3.474117256700992584e-03
7.920000000000000000e+03,4.969281726516783237e-04,1.332702208310365677e-02,1.302764940191991627e-05,4.546353011392056942e-05,3.469310759101063013e-04,3.474132157862186432e-03
