time,loss_onestep,loss_rollout
6.000000000000000000e+01,4.396942188122920925e-08,3.821019056715613260e-09
1.200000000000000000e+02,0.000000000000000000e+00,1.816917638564063964e-08
1.800000000000000000e+02,0.000000000000000000e+00,3.516227309319219785e-08
2.400000000000000000e+02,0.000000000000000000e+00,4.886026871986359765e-08
3.000000000000000000e+02,0.000000000000000000e+00,5.806359126836468931e-08
3.600000000000000000e+02,0.000000000000000000e+00,6.366632021581608569e-08
4.200000000000000000e+02,0.000000000000000000e+00,6.693139198432618286e-08
4.800000000000000000e+02,0.000000000000000000e+00,6.887282921752557741e-08
5.400000000000000000e+02,0.000000000000000000e+00,7.016276981630653609e-08
6.000000000000000000e+02,0.000000000000000000e+00,7.120452494291384937e-08
6.600000000000000000e+02,0.000000000000000000e+00,7.222620013180858223e-08
7.200000000000000000e+02,0.000000000000000000e+00,7.335231799743269221e-08
7.800000000000000000e+02,0.000000000000000000e+00,7.465067142220505048e-08
8.400000000000000000e+02,0.000000000000000000e+00,7.615939523475390160e-08
9.000000000000000000e+02,0.000000000000000000e+00,7.790235656557342736e-08
9.600000000000000000e+02,0.000000000000000000e+00,7.989686423570674378e-08
1.020000000000000000e+03,0.000000000000000000e+00,8.215779701004066737e-08
1.080000000000000000e+03,0.000000000000000000e+00,8.469890389051215607e-08
1.140000000000000000e+03,0.000000000000000000e+00,8.753381308679308859e-08
1.200000000000000000e+03,0.000000000000000000e+00,9.067646544735907810e-08
1.260000000000000000e+03,0.000000000000000000e+00,9.414048918188200332e-08
1.320000000000000000e+03,0.000000000000000000e+00,9.793990329853841104e-08
1.380000000000000000e+03,0.000000000000000000e+00,1.020886060132397688e-07
1.440000000000000000e+03,0.000000000000000000e+00,1.066003676442051074e-07
1.500000000000000000e+03,0.000000000000000000e+00,1.114889442987987422e-07
1.560000000000000000e+03,0.000000000000000000e+00,1.167679855029746250e-07
1.620000000000000000e+03,0.000000000000000000e+00,1.224510270958489855e-07
1.680000000000000000e+03,0.000000000000000000e+00,1.285515338622644776e-07
