time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
1.302170276641845703e+01,7.374498367309570312e+00,8.650979042053222656e+00,6.960294723510742188e+00,3.271249055862426758e+00,1.974438309669494629e+00,4.068505465984344482e-01,3.484324455261230469e+00,7.036193370819091797e+00
1.352253723144531250e+01,7.311147689819335938e+00,8.619806289672851562e+00,7.377221584320068359e+00,4.356981277465820312e+00,1.771190404891967773e+00,4.417413175106048584e-01,2.784222602844238281e+00,6.742719650268554688e+00
1.402337265014648438e+01,7.180013656616210938e+00,8.555483818054199219e+00,7.670560836791992188e+00,5.001376152038574219e+00,1.681090712547302246e+00,4.844574034214019775e-01,2.202649831771850586e+00,5.735459804534912109e+00
1.452420711517333984e+01,6.967261791229248047e+00,8.477995872497558594e+00,7.905682563781738281e+00,5.651183128356933594e+00,1.653643250465393066e+00,5.610153079032897949e-01,1.730407476425170898e+00,4.937629222869873047e+00
1.502504158020019531e+01,6.614779949188232422e+00,8.392246246337890625e+00,8.116520881652832031e+00,6.238290786743164062e+00,1.708300948143005371e+00,6.604481935501098633e-01,1.346863627433776855e+00,4.249373435974121094e+00
1.552587604522705078e+01,6.037508487701416016e+00,8.304564476013183594e+00,8.303060531616210938e+00,6.734182357788085938e+00,1.849523544311523438e+00,7.553908824920654297e-01,1.032397627830505371e+00,3.644853115081787109e+00
1.602671051025390625e+01,5.521679401397705078e+00,8.225330352783203125e+00,8.450304985046386719e+00,7.135169029235839844e+00,2.179043769836425781e+00,8.133960962295532227e-01,8.031970262527465820e-01,3.113851070404052734e+00
1.652754592895507812e+01,5.194453239440917969e+00,8.149159431457519531e+00,8.534427642822265625e+00,7.453271865844726562e+00,2.802918434143066406e+00,8.370341062545776367e-01,6.839380264282226562e-01,2.650250434875488281e+00
1.702838134765625000e+01,4.867006778717041016e+00,8.063638687133789062e+00,8.565987586975097656e+00,7.704426765441894531e+00,3.617376327514648438e+00,8.489410281181335449e-01,6.419508457183837891e-01,2.252058267593383789e+00
1.752921485900878906e+01,8.805202484130859375e+00,5.935366153717041016e-01,5.617045879364013672e+00,7.342426776885986328e+00,1.870768368244171143e-01,8.600149154663085938e+00,8.447892189025878906e+00,6.378310918807983398e-01
1.803005027770996094e+01,8.080373764038085938e+00,2.484431266784667969e+00,7.117679595947265625e+00,7.782964229583740234e+00,1.375713229179382324e+00,7.572766304016113281e+00,3.134696006774902344e+00,1.965331673622131348e+00
1.853088569641113281e+01,8.497950553894042969e+00,2.519151449203491211e+00,5.383483409881591797e+00,8.056943893432617188e+00,6.361177563667297363e-01,7.442462921142578125e+00,3.936259508132934570e+00,1.507671356201171875e+00
1.903171920776367188e+01,8.745062828063964844e+00,4.063855171203613281e+00,3.278594255447387695e+00,8.188360214233398438e+00,2.946016788482666016e-01,7.224772930145263672e+00,5.276233673095703125e+00,1.249836444854736328e+00
1.953255462646484375e+01,8.762357711791992188e+00,4.995736598968505859e+00,2.748610258102416992e+00,8.235131263732910156e+00,2.519541382789611816e-01,5.208958625793457031e+00,6.778281211853027344e+00,1.152032852172851562e+00
2.003338813781738281e+01,8.701747894287109375e+00,6.064930438995361328e+00,2.635378360748291016e+00,8.230976104736328125e+00,2.744072377681732178e-01,4.120803356170654297e+00,7.664339065551757812e+00,1.164350152015686035e+00
2.053422355651855469e+01,8.628675460815429688e+00,6.955479621887207031e+00,2.782604932785034180e+00,8.209354400634765625e+00,3.214710056781768799e-01,3.323402643203735352e+00,8.208369255065917969e+00,1.250598788261413574e+00
2.103505897521972656e+01,8.554371833801269531e+00,7.542706489562988281e+00,3.069901466369628906e+00,8.190934181213378906e+00,3.801253437995910645e-01,2.669994354248046875e+00,8.447442054748535156e+00,1.382919311523437500e+00
2.153589248657226562e+01,8.488184928894042969e+00,7.860981464385986328e+00,3.401259183883666992e+00,8.132333755493164062e+00,4.499351382255554199e-01,2.137811899185180664e+00,8.386753082275390625e+00,1.522600531578063965e+00
2.203672790527343750e+01,8.426361083984375000e+00,8.037830352783203125e+00,3.729948520660400391e+00,8.043855667114257812e+00,5.315632224082946777e-01,1.722810864448547363e+00,8.126672744750976562e+00,1.643218040466308594e+00
2.253756332397460938e+01,8.367909431457519531e+00,8.162975311279296875e+00,4.050902366638183594e+00,7.965381622314453125e+00,6.211252212524414062e-01,1.405312180519104004e+00,7.774365901947021484e+00,1.738343834877014160e+00
2.303839683532714844e+01,8.316246986389160156e+00,8.266446113586425781e+00,4.354970932006835938e+00,7.910234928131103516e+00,7.114778757095336914e-01,1.159233570098876953e+00,7.371333122253417969e+00,1.805306673049926758e+00
2.353923225402832031e+01,8.275188446044921875e+00,8.358392715454101562e+00,4.634943962097167969e+00,7.879905700683593750e+00,7.923676371574401855e-01,9.643273353576660156e-01,6.941589355468750000e+00,1.843311905860900879e+00
2.404006767272949219e+01,8.247668266296386719e+00,8.442247390747070312e+00,4.890263557434082031e+00,7.872178554534912109e+00,8.524995446205139160e-01,8.080785870552062988e-01,6.507304668426513672e+00,1.853428244590759277e+00
2.454090118408203125e+01,8.234284400939941406e+00,8.515911102294921875e+00,5.125714778900146484e+00,7.883620262145996094e+00,8.850111365318298340e-01,6.886850595474243164e-01,6.087666034698486328e+00,1.838051199913024902e+00
2.504173660278320312e+01,8.232661247253417969e+00,8.575235366821289062e+00,5.347964286804199219e+00,7.910435199737548828e+00,8.909929990768432617e-01,6.068124175071716309e-01,5.694923400878906250e+00,1.800535082817077637e+00
2.554257011413574219e+01,8.239099502563476562e+00,8.619292259216308594e+00,5.562322139739990234e+00,7.948845863342285156e+00,8.753764629364013672e-01,5.570316910743713379e-01,5.333360195159912109e+00,1.744831562042236328e+00
2.604340553283691406e+01,8.249967575073242188e+00,8.649884223937988281e+00,5.771589756011962891e+00,7.995446205139160156e+00,8.428447246551513672e-01,5.315070748329162598e-01,5.001996040344238281e+00,1.675007820129394531e+00
2.654424095153808594e+01,8.258719444274902344e+00,8.669536590576171875e+00,5.975932121276855469e+00,8.047331809997558594e+00,7.991554141044616699e-01,5.238974690437316895e-01,4.697114467620849609e+00,1.594886302947998047e+00
2.704507446289062500e+01,8.227230072021484375e+00,8.680294036865234375e+00,6.173846244812011719e+00,8.102168083190917969e+00,7.602442502975463867e-01,5.299162268638610840e-01,4.414331912994384766e+00,1.507871270179748535e+00
2.754590988159179688e+01,8.013566017150878906e+00,8.680907249450683594e+00,6.360392570495605469e+00,8.158267974853515625e+00,7.714779973030090332e-01,5.465303063392639160e-01,4.147930622100830078e+00,1.416894078254699707e+00
2.804674530029296875e+01,8.068710327148437500e+00,8.694774627685546875e+00,6.551928043365478516e+00,8.214609146118164062e+00,1.006991386413574219e+00,5.701121091842651367e-01,3.906724214553833008e+00,1.324453949928283691e+00
2.854757881164550781e+01,8.246386528015136719e+00,8.731294631958007812e+00,6.739459514617919922e+00,8.269701004028320312e+00,1.597749590873718262e+00,5.940110087394714355e-01,3.681563615798950195e+00,1.232493519783020020e+00
2.904841423034667969e+01,8.589651107788085938e+00,8.836534500122070312e+00,6.926939487457275391e+00,8.322978973388671875e+00,3.539253234863281250e+00,6.070492267608642578e-01,3.467172145843505859e+00,1.143177747726440430e+00
2.954924964904785156e+01,8.677305221557617188e+00,8.942897796630859375e+00,7.110826492309570312e+00,8.372877120971679688e+00,6.192106723785400391e+00,6.565410494804382324e-01,3.229687690734863281e+00,1.059314846992492676e+00
3.005008316040039062e+01,8.277837753295898438e+00,8.922984123229980469e+00,7.262583255767822266e+00,8.420059204101562500e+00,6.628009319305419922e+00,7.026937007904052734e-01,2.979207038879394531e+00,9.793136715888977051e-01
3.055091857910156250e+01,7.619002819061279297e+00,8.868871688842773438e+00,7.406964778900146484e+00,8.464896202087402344e+00,6.684077262878417969e+00,7.284907102584838867e-01,2.726696729660034180e+00,9.034854769706726074e-01
3.105175209045410156e+01,6.845668315887451172e+00,8.822947502136230469e+00,7.552777767181396484e+00,8.507569313049316406e+00,6.800551414489746094e+00,7.461157441139221191e-01,2.471210956573486328e+00,8.318613767623901367e-01
3.155258750915527344e+01,6.068400382995605469e+00,8.796322822570800781e+00,7.690985679626464844e+00,8.548599243164062500e+00,6.962487697601318359e+00,7.578130364418029785e-01,2.226166009902954102e+00,7.636067271232604980e-01
3.205342102050781250e+01,5.385791301727294922e+00,8.798021316528320312e+00,7.812471389770507812e+00,8.588212013244628906e+00,7.133558750152587891e+00,7.661520838737487793e-01,2.007269859313964844e+00,6.985024213790893555e-01
3.255425643920898438e+01,4.878498077392578125e+00,8.845309257507324219e+00,7.914535999298095703e+00,8.626246452331542969e+00,7.307217121124267578e+00,7.786446213722229004e-01,1.822508931159973145e+00,6.370501518249511719e-01
3.305509185791015625e+01,4.646419048309326172e+00,8.976191520690917969e+00,8.002326965332031250e+00,8.662325859069824219e+00,7.515326499938964844e+00,8.219666481018066406e-01,1.669713377952575684e+00,5.801082253456115723e-01
3.355592727661132812e+01,5.883275032043457031e+00,9.403568267822265625e+00,8.137668609619140625e+00,8.695449829101562500e+00,8.157888412475585938e+00,1.472552061080932617e+00,1.497901916503906250e+00,5.301636457443237305e-01
3.405676269531250000e+01,6.281459331512451172e+00,9.551648139953613281e+00,8.414329528808593750e+00,8.725479125976562500e+00,6.451229572296142578e+00,3.758014678955078125e+00,1.205018281936645508e+00,4.958205223083496094e-01
3.455759429931640625e+01,3.418497741222381592e-01,5.665395259857177734e+00,8.841823577880859375e+00,8.567154884338378906e+00,8.834541320800781250e+00,7.772049903869628906e+00,3.098229467868804932e-01,6.408277750015258789e-01
3.505842971801757812e+01,8.945594429969787598e-01,5.141793727874755859e+00,8.940111160278320312e+00,8.739874839782714844e+00,8.419139862060546875e+00,5.763633728027343750e+00,4.462966024875640869e-01,4.764363467693328857e-01
3.555926513671875000e+01,1.577994227409362793e+00,1.878202438354492188e+00,8.412232398986816406e+00,8.728751182556152344e+00,8.062577247619628906e+00,7.868769168853759766e+00,1.272301793098449707e+00,3.876414000988006592e-01
3.606010055541992188e+01,2.462417602539062500e+00,1.149701118469238281e+00,7.376848220825195312e+00,8.730594635009765625e+00,7.530094146728515625e+00,8.034544944763183594e+00,2.861083507537841797e+00,3.620460331439971924e-01
3.656093597412109375e+01,3.286677122116088867e+00,1.311991333961486816e+00,5.471219062805175781e+00,8.739071846008300781e+00,6.993252277374267578e+00,7.975988388061523438e+00,5.153044223785400391e+00,3.497791886329650879e-01
3.706177139282226562e+01,4.049434661865234375e+00,1.212690591812133789e+00,8.794703483581542969e+00,8.553777694702148438e+00,6.294547557830810547e+00,7.957536220550537109e+00,5.915005207061767578e+00,7.037233710289001465e-01
3.756260299682617188e+01,4.584497928619384766e+00,1.387830376625061035e+00,8.803762435913085938e+00,8.387875556945800781e+00,5.600512027740478516e+00,7.643843173980712891e+00,5.615342140197753906e+00,1.079116344451904297e+00
3.806343841552734375e+01,5.055908203125000000e+00,1.843772292137145996e+00,7.890282154083251953e+00,8.228213310241699219e+00,5.111835956573486328e+00,7.376959323883056641e+00,6.334430217742919922e+00,1.330323457717895508e+00
3.856427383422851562e+01,5.426666259765625000e+00,2.408546686172485352e+00,7.217027187347412109e+00,8.081582069396972656e+00,4.661696910858154297e+00,7.160974502563476562e+00,6.840978622436523438e+00,1.573211431503295898e+00
3.906510925292968750e+01,5.847032546997070312e+00,3.054775238037109375e+00,6.756468296051025391e+00,7.945814609527587891e+00,4.331944942474365234e+00,6.994571685791015625e+00,7.130093574523925781e+00,1.805279493331909180e+00
3.956594467163085938e+01,5.964570045471191406e+00,3.839163303375244141e+00,6.383625030517578125e+00,7.830217838287353516e+00,3.859036922454833984e+00,6.990690231323242188e+00,7.245834827423095703e+00,2.002127170562744141e+00
4.006677627563476562e+01,6.145643711090087891e+00,4.671113014221191406e+00,6.093168735504150391e+00,7.732114315032958984e+00,3.541475057601928711e+00,6.757187366485595703e+00,7.405303478240966797e+00,2.150763988494873047e+00
4.056761169433593750e+01,6.389226436614990234e+00,5.003251075744628906e+00,6.385652542114257812e+00,7.566989898681640625e+00,3.417505264282226562e+00,5.699130058288574219e+00,7.661205291748046875e+00,2.390601873397827148e+00
4.106844711303710938e+01,6.524697303771972656e+00,5.453678607940673828e+00,6.515144348144531250e+00,7.475633144378662109e+00,3.261958122253417969e+00,4.988482952117919922e+00,7.826820373535156250e+00,2.544307947158813477e+00
4.156928253173828125e+01,6.771471977233886719e+00,6.144498348236083984e+00,6.367462158203125000e+00,7.500027179718017578e+00,3.193570852279663086e+00,4.506767272949218750e+00,8.010453224182128906e+00,2.576231241226196289e+00
4.207011795043945312e+01,1.160276770591735840e+00,5.283156394958496094e+00,6.982306003570556641e+00,6.434047698974609375e+00,8.370229721069335938e+00,7.619677066802978516e+00,4.314974308013916016e+00,2.516321182250976562e+00
4.257095336914062500e+01,1.906945109367370605e+00,5.809041023254394531e+00,6.980869770050048828e+00,7.033798217773437500e+00,7.851215362548828125e+00,6.943248748779296875e+00,4.058688163757324219e+00,2.645914554595947266e+00
4.307178497314453125e+01,2.473931312561035156e+00,4.969714641571044922e+00,6.860637187957763672e+00,7.121464252471923828e+00,7.478075504302978516e+00,6.506185531616210938e+00,5.492546081542968750e+00,2.665349006652832031e+00
4.357262039184570312e+01,3.172321557998657227e+00,4.359395027160644531e+00,6.802874565124511719e+00,7.247448921203613281e+00,6.976973056793212891e+00,6.352180004119873047e+00,6.200778961181640625e+00,2.635921001434326172e+00
4.407345581054687500e+01,3.834106922149658203e+00,4.144330978393554688e+00,6.788341522216796875e+00,7.331758975982666016e+00,6.429844856262207031e+00,6.258287429809570312e+00,6.589152812957763672e+00,2.595039606094360352e+00
4.457429122924804688e+01,4.366438388824462891e+00,4.236790180206298828e+00,6.704696655273437500e+00,7.387716293334960938e+00,5.895249366760253906e+00,6.144075393676757812e+00,6.935332298278808594e+00,2.536395311355590820e+00
4.507512664794921875e+01,4.839566230773925781e+00,4.624621391296386719e+00,6.530018806457519531e+00,7.429407596588134766e+00,5.416210174560546875e+00,6.278617382049560547e+00,7.061345100402832031e+00,2.503525495529174805e+00
4.557595825195312500e+01,5.541127681732177734e+00,5.440582752227783203e+00,6.026541233062744141e+00,7.477288246154785156e+00,5.176233291625976562e+00,6.904515266418457031e+00,6.775882244110107422e+00,2.458064079284667969e+00
4.607679367065429688e+01,5.894840717315673828e+00,6.129086494445800781e+00,5.739302635192871094e+00,7.560372352600097656e+00,4.957563877105712891e+00,6.439671993255615234e+00,7.252565860748291016e+00,2.350332975387573242e+00
4.657762908935546875e+01,5.931026458740234375e+00,6.893898487091064453e+00,4.482425689697265625e+00,7.794435024261474609e+00,5.013267040252685547e+00,5.100979804992675781e+00,7.601652622222900391e+00,2.002517223358154297e+00
4.707846450805664062e+01,5.970784664154052734e+00,6.616528034210205078e+00,4.278336524963378906e+00,7.773713111877441406e+00,4.537382602691650391e+00,4.285823345184326172e+00,7.086334705352783203e+00,2.025096416473388672e+00
4.757929992675781250e+01,6.153690814971923828e+00,6.757144927978515625e+00,4.262940406799316406e+00,7.767311573028564453e+00,4.290158748626708984e+00,3.800782918930053711e+00,6.934271335601806641e+00,2.031044006347656250e+00
4.808013534545898438e+01,6.344993591308593750e+00,6.959160804748535156e+00,4.322384357452392578e+00,7.762294769287109375e+00,4.097201347351074219e+00,3.407770395278930664e+00,6.833481311798095703e+00,2.033325195312500000e+00
4.858096694946289062e+01,6.521864891052246094e+00,7.165121078491210938e+00,4.418210029602050781e+00,7.760266780853271484e+00,3.929545879364013672e+00,3.066410541534423828e+00,6.722013950347900391e+00,2.030158758163452148e+00
4.908180236816406250e+01,6.679718971252441406e+00,7.355742454528808594e+00,4.535971164703369141e+00,7.763436794281005859e+00,3.777779102325439453e+00,2.763494968414306641e+00,6.587731838226318359e+00,2.019680500030517578e+00
4.958263778686523438e+01,6.820209980010986328e+00,7.525179862976074219e+00,4.667246818542480469e+00,7.773263454437255859e+00,3.638472795486450195e+00,2.493340492248535156e+00,6.430107593536376953e+00,2.000514984130859375e+00
5.008347320556640625e+01,6.946643829345703125e+00,7.673534870147705078e+00,4.806330680847167969e+00,7.790369510650634766e+00,3.509897708892822266e+00,2.252551078796386719e+00,6.252463340759277344e+00,1.971910357475280762e+00
5.058430862426757812e+01,2.208484888076782227e+00,6.997898578643798828e+00,7.190962791442871094e+00,7.606991767883300781e+00,7.511682510375976562e+00,6.426293373107910156e+00,2.586102485656738281e+00,2.298493862152099609e+00
5.108514022827148438e+01,2.655228614807128906e+00,6.293449401855468750e+00,6.891145706176757812e+00,7.627386093139648438e+00,7.107786178588867188e+00,6.756364822387695312e+00,3.518831014633178711e+00,2.288229942321777344e+00
5.158597564697265625e+01,3.275178432464599609e+00,5.744672298431396484e+00,6.886919021606445312e+00,7.699583053588867188e+00,6.731993675231933594e+00,6.898277759552001953e+00,4.129067897796630859e+00,2.182463407516479492e+00
5.208681106567382812e+01,4.020460128784179688e+00,5.441863059997558594e+00,6.866851806640625000e+00,7.764783859252929688e+00,6.294163703918457031e+00,7.242948055267333984e+00,4.293865680694580078e+00,2.077744960784912109e+00
5.258764648437500000e+01,4.770799160003662109e+00,5.238100051879882812e+00,6.864231109619140625e+00,7.798256397247314453e+00,5.698425769805908203e+00,7.913525104522705078e+00,4.054957866668701172e+00,2.027835369110107422e+00
5.308848190307617188e+01,5.565110206604003906e+00,5.094107627868652344e+00,6.957790851593017578e+00,7.822980880737304688e+00,5.245894908905029297e+00,8.279351234436035156e+00,3.882512569427490234e+00,1.996922373771667480e+00
5.358931732177734375e+01,6.341520786285400391e+00,5.802225589752197266e+00,6.564015865325927734e+00,7.932887554168701172e+00,5.408026695251464844e+00,7.458484649658203125e+00,4.598599433898925781e+00,1.818795561790466309e+00
5.409014892578125000e+01,8.202457427978515625e+00,5.822523117065429688e+00,6.378399848937988281e+00,7.978565216064453125e+00,5.759609222412109375e+00,6.912170410156250000e+00,4.762853622436523438e+00,1.741646647453308105e+00
5.459098434448242188e+01,7.471771717071533203e+00,6.976306438446044922e+00,6.118954658508300781e+00,8.060982704162597656e+00,5.228465557098388672e+00,6.363123416900634766e+00,5.428270816802978516e+00,1.606413125991821289e+00
5.509181976318359375e+01,7.742485523223876953e+00,7.718468189239501953e+00,5.946300983428955078e+00,8.127963066101074219e+00,5.203651905059814453e+00,5.664412021636962891e+00,5.953812122344970703e+00,1.502829551696777344e+00
5.559265518188476562e+01,7.225956439971923828e+00,7.754774093627929688e+00,5.166235923767089844e+00,8.199918746948242188e+00,5.234753131866455078e+00,4.065665245056152344e+00,6.218800067901611328e+00,1.344931602478027344e+00
5.609349060058593750e+01,7.058179855346679688e+00,7.603312015533447266e+00,5.101062297821044922e+00,8.213068008422851562e+00,4.666629314422607422e+00,3.547682046890258789e+00,6.087068557739257812e+00,1.319630861282348633e+00
5.659432220458984375e+01,7.078532695770263672e+00,7.624955177307128906e+00,5.088827610015869141e+00,8.228240013122558594e+00,4.345362663269042969e+00,3.144890546798706055e+00,5.999689102172851562e+00,1.292431950569152832e+00
5.709515762329101562e+01,7.171282768249511719e+00,7.705928802490234375e+00,5.117011070251464844e+00,8.243684768676757812e+00,4.121588706970214844e+00,2.813382863998413086e+00,5.910264492034912109e+00,1.265621066093444824e+00
5.759599304199218750e+01,7.305037498474121094e+00,7.807131767272949219e+00,5.173702716827392578e+00,8.259742736816406250e+00,3.954868793487548828e+00,2.530381917953491211e+00,5.807224750518798828e+00,1.238383650779724121e+00
5.809682846069335938e+01,7.469756603240966797e+00,7.912577629089355469e+00,5.251395225524902344e+00,8.276915550231933594e+00,3.828117847442626953e+00,2.284441709518432617e+00,5.688862800598144531e+00,1.209802508354187012e+00
5.859766387939453125e+01,7.669183731079101562e+00,8.016090393066406250e+00,5.345102787017822266e+00,8.295589447021484375e+00,3.735583066940307617e+00,2.068887472152709961e+00,5.557100296020507812e+00,1.179180741310119629e+00
5.909849929809570312e+01,7.920063972473144531e+00,8.116837501525878906e+00,5.451795578002929688e+00,8.315994262695312500e+00,3.679221153259277344e+00,1.879363536834716797e+00,5.415574550628662109e+00,1.146091938018798828e+00
5.959933090209960938e+01,8.251499176025390625e+00,8.218073844909667969e+00,5.570385932922363281e+00,8.338212013244628906e+00,3.666515111923217773e+00,1.712910413742065430e+00,5.268907546997070312e+00,1.110379815101623535e+00
6.010016632080078125e+01,8.693023681640625000e+00,8.330097198486328125e+00,5.703484058380126953e+00,8.362282752990722656e+00,3.703801155090332031e+00,1.568162560462951660e+00,5.123989582061767578e+00,1.072103977203369141e+00
6.060100173950195312e+01,9.229839324951171875e+00,8.489645004272460938e+00,5.866253852844238281e+00,8.388479232788085938e+00,3.775590419769287109e+00,1.448612093925476074e+00,4.996931552886962891e+00,1.031559228897094727e+00
6.110183715820312500e+01,9.784653663635253906e+00,9.038433074951171875e+00,6.275192260742187500e+00,8.422365188598632812e+00,3.817101001739501953e+00,1.410799980163574219e+00,5.066985130310058594e+00,9.900962114334106445e-01
6.160267257690429688e+01,9.926030158996582031e+00,9.709725379943847656e+00,8.476021766662597656e+00,8.445918083190917969e+00,3.558799028396606445e+00,3.223952054977416992e+00,4.899759292602539062e+00,1.074507474899291992e+00
6.210350418090820312e+01,9.871550559997558594e+00,9.652077674865722656e+00,8.477820396423339844e+00,8.386628150939941406e+00,1.165341734886169434e+00,5.797885417938232422e+00,2.993767976760864258e+00,1.118522405624389648e+00
6.260433959960937500e+01,9.849994659423828125e+00,9.625788688659667969e+00,8.406884193420410156e+00,8.417103767395019531e+00,1.020408868789672852e+00,6.076138496398925781e+00,2.714416980743408203e+00,1.052899241447448730e+00
6.310517501831054688e+01,9.853837013244628906e+00,9.669507026672363281e+00,8.396919250488281250e+00,8.457736015319824219e+00,1.180085539817810059e+00,5.997688770294189453e+00,2.670598030090332031e+00,9.787049889564514160e-01
6.360601043701171875e+01,9.824002265930175781e+00,9.671138763427734375e+00,8.345459938049316406e+00,8.492665290832519531e+00,1.209126114845275879e+00,6.084058761596679688e+00,2.529900550842285156e+00,9.113851189613342285e-01
6.410684204101562500e+01,9.770560264587402344e+00,9.668192863464355469e+00,8.298562049865722656e+00,8.527339935302734375e+00,1.256396293640136719e+00,6.152292251586914062e+00,2.404677152633666992e+00,8.467096686363220215e-01
