sample_idx,os_mm,ro_mm,os_pm,ro_pm
336,0.036953,0.015706,nan,nan
337,0.016242,0.007364,0.007248,0.248770
338,0.023615,0.011180,0.045993,1.508214
339,0.017508,0.006335,0.008095,0.242458
340,0.012022,0.005103,nan,nan
341,0.010778,0.004578,nan,nan
342,0.013616,0.006614,nan,nan
343,0.020199,0.008814,0.005656,0.325140
344,0.023942,0.011564,nan,nan
345,0.021871,0.009491,0.036551,1.460837
346,0.017183,0.008394,0.014163,0.163856
347,0.019410,0.008641,0.009553,0.129396
348,0.008012,0.003367,0.012502,0.079933
349,0.043398,0.032150,nan,nan
350,0.044044,0.025809,nan,nan
351,0.054656,0.041566,nan,nan
352,0.053662,0.029045,nan,nan
353,0.021924,0.009922,0.090280,0.846091
354,0.028455,0.016983,0.004489,0.361281
355,0.021246,0.011867,0.002847,0.549309
356,0.071935,0.047540,0.086164,0.291789
357,0.028670,0.016897,0.028960,0.221878
358,0.020067,0.008256,0.006403,0.158622
359,0.007763,0.001748,0.006606,0.055883
360,0.015696,0.011387,0.010753,0.409761
361,0.013462,0.009096,0.014558,0.381971
362,0.029548,0.024731,0.031044,0.355615
363,0.025423,0.017972,0.004706,0.592781
364,0.009076,0.006311,0.008563,0.458314
365,0.007954,0.004006,0.009486,0.313213
366,0.025630,0.018832,0.059811,0.902415
367,0.030942,0.027120,0.017839,0.430083
368,0.045804,0.037690,0.055902,1.015682
369,0.008970,0.006024,0.033500,0.363410
370,0.023412,0.015511,0.007479,0.566617
371,0.008134,0.004085,0.060094,1.178634
372,0.023810,0.020955,0.027272,0.281189
373,0.028461,0.023955,0.061516,1.335718
374,0.033246,0.025925,0.005556,0.632407
375,0.019628,0.013295,0.002865,0.324822
376,0.032631,0.035901,0.002886,0.528818
377,0.020183,0.012613,0.030703,0.320952
378,0.012958,0.011916,0.007157,0.404093
379,0.034684,0.024508,0.003852,0.639594
380,0.018852,0.014290,0.006284,0.528718
381,0.036806,0.025222,0.052684,1.183945
382,0.008353,0.006429,0.004465,0.455562
383,0.024915,0.019443,0.050628,1.209107
384,0.013685,0.006890,0.002701,0.555603
385,0.007497,0.003553,0.005036,0.208976
386,0.009552,0.004121,0.059506,1.404023
387,0.022342,0.014245,0.002928,0.502165
388,0.013040,0.008029,0.007045,0.469659
389,0.015154,0.009804,0.009393,0.423918
390,0.034490,0.020240,0.002709,0.625312
391,0.027133,0.017503,0.003052,0.570488
392,0.014538,0.006322,0.003472,0.511178
393,0.039877,0.022709,0.007257,0.373611
394,0.013175,0.011903,0.036551,2.055410
395,0.050786,0.040700,0.009704,0.412375
396,0.017809,0.008117,0.005063,0.492033
397,0.020715,0.011078,0.045588,1.211742
398,0.016537,0.008701,0.011709,0.239975
399,0.060626,0.041271,0.004813,0.512338
400,0.029528,0.017762,0.011615,0.590798
401,0.009104,0.003088,0.003036,0.642607
402,0.012044,0.005968,0.036702,1.761415
403,0.030148,0.017171,0.008090,0.291348
404,0.012502,0.006063,0.036551,1.788520
405,0.037078,0.021931,0.003831,0.532264
406,0.011392,0.005320,0.007361,0.286361
407,0.008085,0.013049,0.048318,1.736814
408,0.020114,0.010509,0.011503,0.178985
409,0.022828,0.011686,0.007999,0.236679
410,0.008328,0.003029,0.004109,0.384208
