time,loss_onestep,loss_rollout
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+02,0.000000000000000000e+00,7.340590357785004016e-09
1.800000000000000000e+02,0.000000000000000000e+00,3.445751062258750608e-08
2.400000000000000000e+02,0.000000000000000000e+00,5.683800807787520171e-08
3.000000000000000000e+02,0.000000000000000000e+00,6.837125710035252268e-08
3.600000000000000000e+02,0.000000000000000000e+00,6.962911669461391284e-08
4.200000000000000000e+02,0.000000000000000000e+00,6.551726272618907387e-08
4.800000000000000000e+02,0.000000000000000000e+00,6.095512361525834422e-08
5.400000000000000000e+02,0.000000000000000000e+00,5.745040354554475925e-08
6.000000000000000000e+02,0.000000000000000000e+00,5.517527057463667006e-08
6.600000000000000000e+02,0.000000000000000000e+00,5.390403146066091722e-08
7.200000000000000000e+02,0.000000000000000000e+00,5.336217512308394362e-08
7.800000000000000000e+02,0.000000000000000000e+00,5.333023267439784831e-08
8.400000000000000000e+02,0.000000000000000000e+00,5.365848210203694180e-08
9.000000000000000000e+02,0.000000000000000000e+00,5.425476246045946027e-08
9.600000000000000000e+02,0.000000000000000000e+00,5.506754519046808127e-08
1.020000000000000000e+03,0.000000000000000000e+00,5.607139996754995082e-08
1.080000000000000000e+03,0.000000000000000000e+00,5.725654617094733112e-08
1.140000000000000000e+03,0.000000000000000000e+00,5.862244378818104451e-08
1.200000000000000000e+03,0.000000000000000000e+00,6.017322817797321477e-08
1.260000000000000000e+03,0.000000000000000000e+00,6.191569212887770846e-08
1.320000000000000000e+03,0.000000000000000000e+00,6.385772621797514148e-08
1.380000000000000000e+03,0.000000000000000000e+00,6.600774327125691343e-08
1.440000000000000000e+03,0.000000000000000000e+00,6.837429111783421831e-08
1.500000000000000000e+03,0.000000000000000000e+00,7.096591758681825013e-08
1.560000000000000000e+03,0.000000000000000000e+00,7.379124156159377890e-08
1.620000000000000000e+03,0.000000000000000000e+00,7.685882508212671382e-08
1.680000000000000000e+03,0.000000000000000000e+00,8.017685360073301126e-08
1.740000000000000000e+03,0.000000000000000000e+00,8.375371862712199800e-08
1.800000000000000000e+03,0.000000000000000000e+00,8.759762692989170318e-08
1.860000000000000000e+03,0.000000000000000000e+00,9.171668580165714957e-08
1.920000000000000000e+03,0.000000000000000000e+00,9.611896700789657189e-08
1.980000000000000000e+03,0.000000000000000000e+00,1.008125352086608473e-07
2.040000000000000000e+03,0.000000000000000000e+00,1.058051282143424032e-07
2.100000000000000000e+03,0.000000000000000000e+00,1.111047467361458985e-07
2.160000000000000000e+03,0.000000000000000000e+00,1.167190077921986813e-07
2.220000000000000000e+03,0.000000000000000000e+00,1.226556776146026095e-07
2.280000000000000000e+03,0.000000000000000000e+00,1.288051834080761182e-07
2.340000000000000000e+03,0.000000000000000000e+00,1.326135219414936728e-07
2.400000000000000000e+03,0.000000000000000000e+00,1.364373218848413671e-07
2.460000000000000000e+03,0.000000000000000000e+00,1.406427259098563809e-07
2.520000000000000000e+03,0.000000000000000000e+00,1.460178111756249564e-07
2.580000000000000000e+03,0.000000000000000000e+00,1.525632171706092777e-07
2.640000000000000000e+03,0.000000000000000000e+00,1.600808730017888593e-07
2.700000000000000000e+03,0.000000000000000000e+00,1.683718693357150187e-07
2.760000000000000000e+03,0.000000000000000000e+00,1.772870774630064261e-07
2.820000000000000000e+03,0.000000000000000000e+00,1.867279024736490101e-07
2.880000000000000000e+03,0.000000000000000000e+00,1.966350424709162326e-07
2.940000000000000000e+03,0.000000000000000000e+00,2.069759972300744266e-07
3.000000000000000000e+03,0.000000000000000000e+00,2.177349642806802876e-07
3.060000000000000000e+03,0.000000000000000000e+00,2.289062450699930196e-07
3.120000000000000000e+03,0.000000000000000000e+00,2.404899532848503441e-07
3.180000000000000000e+03,0.000000000000000000e+00,2.524890021504688775e-07
3.240000000000000000e+03,0.000000000000000000e+00,2.649078396643744782e-07
3.300000000000000000e+03,0.000000000000000000e+00,2.777517238428117707e-07
3.360000000000000000e+03,0.000000000000000000e+00,2.910260832322819624e-07
3.420000000000000000e+03,0.000000000000000000e+00,3.047365737529617036e-07
3.480000000000000000e+03,0.000000000000000000e+00,3.188887944816087838e-07
3.540000000000000000e+03,0.000000000000000000e+00,3.334883444949809927e-07
3.600000000000000000e+03,0.000000000000000000e+00,3.485405386527418159e-07
3.660000000000000000e+03,0.000000000000000000e+00,3.640508055013924604e-07
3.720000000000000000e+03,0.000000000000000000e+00,3.800243746354681207e-07
3.780000000000000000e+03,0.000000000000000000e+00,3.964667314448888646e-07
3.840000000000000000e+03,0.000000000000000000e+00,4.133830486807710258e-07
3.900000000000000000e+03,0.000000000000000000e+00,4.307785843593592290e-07
3.960000000000000000e+03,0.000000000000000000e+00,4.486583407015132252e-07
4.020000000000000000e+03,0.000000000000000000e+00,4.670274336149304872e-07
4.080000000000000000e+03,0.000000000000000000e+00,4.858909505855990574e-07
4.140000000000000000e+03,0.000000000000000000e+00,5.052537517258315347e-07
4.200000000000000000e+03,0.000000000000000000e+00,5.251214361123857088e-07
4.260000000000000000e+03,0.000000000000000000e+00,5.454980964714195579e-07
4.320000000000000000e+03,0.000000000000000000e+00,5.663408728651120327e-07
4.380000000000000000e+03,0.000000000000000000e+00,5.875808142263849732e-07
4.440000000000000000e+03,0.000000000000000000e+00,6.082388495087798219e-07
4.500000000000000000e+03,0.000000000000000000e+00,6.292954140008077957e-07
4.560000000000000000e+03,0.000000000000000000e+00,6.508889214273949619e-07
4.620000000000000000e+03,0.000000000000000000e+00,6.733647524015395902e-07
4.680000000000000000e+03,2.402265220880508423e-01,6.836405646026832983e-07
