sample_idx,scaffold,nrmse_mm_rollout,nrmse_pm_rollout,r2_mm_timeseries,r2_pm_timeseries,peak_mm_true,peak_mm_pred,endpoint_pm_true,endpoint_pm_pred
266,resource_maturation,0.015487052,0.44081593,0.99611145,-0.34980977,24.0,24.0,771.5,173.584
267,resource_maturation,0.0083770165,0.15520644,0.99904996,0.72895086,234.0,232.9998,104.0,121.50128
268,resource_maturation,0.011707825,0.20326598,0.9981944,0.47688985,300.0,288.98965,87.5,108.30054
269,resource_maturation,0.005518893,0.8740239,0.99968725,-66.53328,305.0,301.24353,9.5,56.14755
270,resource_maturation,0.0061802776,0.8372172,0.99961513,-56.63562,349.0,347.56845,8.0,49.012527
271,resource_maturation,0.0045440015,0.5561623,0.9997717,-4.3672314,171.0,170.99997,44.0,53.11822
272,resource_maturation,0.0072318995,0.51636684,0.99946237,-8.73025,189.0,189.00002,32.0,48.35914
273,resource_maturation,0.019967012,0.80853266,0.9939767,-61.201656,516.0,500.88245,16.0,59.198765
274,resource_maturation,0.009468752,0.58809954,0.9982257,-1.2246807,54.0,54.0,1478.0,234.5431
275,resource_maturation,0.013192141,0.8219578,0.99763906,-81.61307,682.0,669.9661,15.0,56.06951
276,resource_maturation,0.0050815665,0.778034,0.99972665,-67.21367,287.0,285.91852,13.0,53.59859
277,resource_maturation,0.004567075,0.768905,0.9997556,-68.93858,171.0,170.99997,13.5,54.957092
278,resource_maturation,0.023448978,0.26148203,0.98362243,0.48977685,20.0,20.000004,594.5,354.74554
279,resource_maturation,0.02051924,0.17267366,0.9950955,0.73104143,21.0,21.000008,337.0,269.0403
280,resource_maturation,0.0080599515,0.21439345,0.99927485,0.66202,55.0,54.99998,826.5,556.0117
281,resource_maturation,0.010765207,0.94714224,0.99871004,-73.55001,250.0,250.00003,11.5,71.37153
282,resource_maturation,0.0063857967,0.7861337,0.99957615,-12.382299,356.0,354.9621,12.0,53.220676
283,resource_maturation,0.013123412,0.52242285,0.9929222,-0.78310084,32.0,32.000008,1560.0,227.21016
284,resource_maturation,0.014690071,0.48010582,0.9923436,-0.51250947,31.0,31.00001,1391.0,284.35944
285,resource_maturation,0.01443125,0.19084924,0.9941268,0.66214937,30.0,30.000002,140.0,99.67955
286,resource_maturation,0.009479941,0.23823372,0.9971286,0.35479957,35.0,35.000004,90.5,65.93647
287,resource_maturation,0.0033531927,0.18089543,0.9998644,0.7079992,287.0,287.0,105.5,86.6153
288,resource_maturation,0.0062527317,0.22485954,0.9994544,-0.16229331,36.0,36.000004,12.0,11.739799
289,resource_maturation,0.0018356207,1.283771,0.9999715,-500.2538,122.0,122.0,0.0,17.3728
290,resource_maturation,0.011050776,0.37294033,0.99694264,-0.169819,24.0,23.999998,46.0,23.590189
291,resource_maturation,0.015240348,0.36674803,0.99604225,-0.15458894,16.0,15.999993,61.0,33.663734
292,resource_maturation,0.015156247,0.43912786,0.9971709,-85.9735,20.0,20.000006,0.0,8.651919
293,resource_maturation,0.011133606,0.24714264,0.9990336,0.4562593,22.0,22.000004,47.5,30.843588
294,resource_maturation,0.00881545,0.3130968,0.99858356,0.20667821,30.0,29.999979,106.0,64.157
295,resource_maturation,0.01504565,1.0234172,0.9974111,-318.48877,12.0,12.0,0.0,13.783117
296,resource_maturation,0.019713115,0.33302572,0.99229926,0.3171659,23.0,23.000505,351.0,173.03801
297,resource_maturation,0.019682122,0.6005115,0.9942363,-1.2213054,40.0,39.999996,1316.0,115.47777
298,resource_maturation,0.010538243,0.89947075,0.99691963,-15.380209,33.0,32.999996,5.5,18.600313
299,resource_maturation,0.01735057,0.4192356,0.9916877,-0.14664507,25.0,25.000027,354.5,115.931725
300,resource_maturation,0.016800625,0.34181002,0.9958453,0.10214853,14.0,14.0,31.5,17.434656
301,resource_maturation,0.0066759107,1.612437,0.999575,-374.11014,245.0,244.99432,0.0,26.343067
302,resource_maturation,0.021672394,0.43569434,0.99121904,-0.59829044,11.0,11.000001,237.5,106.35515
303,resource_maturation,0.009991116,0.42101732,0.9983269,-0.4723159,12.0,11.999998,183.5,82.06838
304,resource_maturation,0.017426584,0.31866574,0.9959103,-0.6237731,17.0,17.0,21.0,26.443958
305,resource_maturation,0.0138233965,0.3038641,0.99741584,0.16888148,15.0,15.000002,46.0,31.767492
306,resource_maturation,0.018065678,0.6739979,0.9937588,-5.9355927,14.0,14.000002,11.0,27.135468
307,resource_maturation,0.0032083066,0.44625208,0.9998451,-0.51308477,59.0,58.99999,186.5,73.33745
308,resource_maturation,0.014643388,1.2695422,0.99652463,-460.70935,26.0,26.0,0.0,11.891853
309,resource_maturation,0.002758643,0.21976745,0.99990886,0.5884752,95.0,94.999985,77.5,53.91601
310,resource_maturation,0.025080217,0.27728406,0.98741615,-0.2922994,15.0,14.999999,10.5,11.847102
311,resource_maturation,0.017522044,0.28879586,0.99507475,0.3447764,22.0,21.999998,280.5,178.028
312,resource_maturation,0.010188049,0.44774172,0.9980942,-0.44242477,48.0,48.0,256.0,79.11538
313,resource_maturation,0.01330629,0.61764514,0.99709946,-1.5049977,18.0,18.0,539.0,42.329773
314,resource_maturation,0.0072971326,1.2540951,0.99952453,-246.88885,42.0,42.0,0.0,22.516235
315,resource_maturation,0.022532925,0.60020244,0.9825011,-1.6096473,7.0,7.0000005,649.5,37.11369
316,resource_maturation,0.01135246,0.6372365,0.9949819,-1.9472773,13.0,13.000001,423.5,35.923153
317,resource_maturation,0.02346976,0.54075366,0.98825526,-1.1317387,16.0,16.000002,333.5,26.977615
318,resource_maturation,0.006513559,0.16870056,0.9995883,0.7748399,248.0,247.99991,68.0,63.823967
319,resource_maturation,0.007974524,0.41859278,0.99937207,-0.12971318,30.0,29.999998,77.0,24.15725
320,resource_maturation,0.0099855885,0.27228478,0.998396,0.37472826,54.0,53.999996,240.5,137.45128
321,resource_maturation,0.046572976,0.4603732,0.96312386,-0.45279682,10.0,10.000002,229.5,51.57822
322,resource_maturation,0.002404376,0.5282901,0.9999239,-0.7845745,95.0,94.999985,674.5,181.72194
323,resource_maturation,0.009479202,1.0105975,0.9991732,-133.20512,34.0,34.000004,0.0,22.104156
324,resource_maturation,0.008731375,1.0315825,0.9993429,-111.897285,297.0,295.27737,0.0,30.285202
325,resource_maturation,0.009798807,0.20671788,0.99907535,0.6713371,38.0,38.000027,175.0,114.696815
326,resource_maturation,0.019683307,0.5943913,0.9860036,-1.8075662,5.0,5.0,349.0,84.540054
327,resource_maturation,0.033705384,0.5379554,0.96792686,-1.3648374,4.0,4.000099,286.0,86.41685
328,resource_maturation,0.008907315,0.55841,0.99902445,-1.1740232,16.0,16.0,162.5,33.665527
329,resource_maturation,0.002489485,1.0353197,0.9999468,-28.149467,131.0,131.00002,0.0,29.355326
330,resource_maturation,0.027117694,0.5793817,0.9878487,-2.1681116,5.0,5.0000005,22.0,28.379232
331,resource_maturation,0.0036156937,1.0917026,0.9998852,-7.929781,67.0,67.00001,24.0,39.49648
332,resource_maturation,0.0015802146,0.3482071,0.9999792,0.1941241,163.0,163.00116,939.0,398.542
333,resource_maturation,0.044263676,0.42961305,0.9739755,-0.19876015,11.0,11.0,110.0,34.796627
334,resource_maturation,0.002395418,0.22422771,0.99995005,0.6689062,247.0,247.0,106.0,63.68228
335,resource_maturation,0.016464425,0.62382776,0.9971049,-1.2881894,18.0,18.000002,1212.0,70.15613
336,resource_maturation,0.015705718,5.3370018e+11,0.9934998,-4.2639932e+14,16.0,16.0,0.0,0.69665927
337,resource_maturation,0.0073638167,0.24877015,0.99903834,0.599322,35.0,35.0,126.5,70.81308
338,resource_maturation,0.011180496,1.5082141,0.99666697,-392.86874,26.0,26.0,0.0,4.91354
339,resource_maturation,0.006334967,0.24245803,0.9994031,0.6812762,28.0,27.999996,105.0,59.770508
340,resource_maturation,0.0051032784,5.5372546e+11,0.9997224,-4.5899805e+14,59.0,59.000004,0.0,0.73980725
341,resource_maturation,0.0045782267,5.618839e+11,0.9997763,-4.726232e+14,70.0,70.000015,0.0,0.75129193
342,resource_maturation,0.006614095,5.4305315e+11,0.9995479,-4.4147536e+14,49.0,49.0,0.0,0.7233557
343,resource_maturation,0.008814357,0.32514006,0.99919516,0.3281119,25.0,25.0,221.5,97.45268
344,resource_maturation,0.011563975,5.4505623e+11,0.99698645,-4.447382e+14,25.0,24.999996,0.0,0.71176445
345,resource_maturation,0.009491427,1.4608375,0.9981759,-640.0746,27.0,27.000004,0.0,1.6752359
346,resource_maturation,0.008393681,0.16385575,0.99898326,0.7865429,27.0,27.000004,66.5,51.13548
347,resource_maturation,0.008640855,0.1293964,0.99822897,0.8899764,26.0,26.000021,109.0,86.32192
348,resource_maturation,0.0033672538,0.07993274,0.9998556,0.96485364,121.0,121.00991,67.0,58.272263
349,resource_maturation,0.03215031,4.9981122e+11,0.98222893,-3.7396747e+14,11.0,10.999999,0.0,0.6412855
350,resource_maturation,0.025808772,4.6899177e+11,0.9862894,-3.2927e+14,6.0,5.999999,0.0,0.5710892
351,resource_maturation,0.041566387,4.3797103e+11,0.9342911,-2.8715245e+14,5.0,5.0,0.0,0.53295714
352,resource_maturation,0.0290453,5.2313132e+11,0.9647474,-4.0967858e+14,9.0,9.0,0.0,0.6881317
353,resource_maturation,0.009921555,0.8460913,0.9964961,-21.771818,26.0,26.000004,1.5,6.216735
354,resource_maturation,0.01698342,0.3612812,0.9948049,0.20450497,18.0,17.999998,389.0,152.87192
355,resource_maturation,0.01186689,0.5493095,0.9983407,-0.8421025,20.0,20.000004,2214.5,299.254
356,resource_maturation,0.04753954,0.29178947,0.97105175,-0.18995619,7.0,7.000001,3.5,5.4326005
357,resource_maturation,0.016896997,0.22187807,0.9953146,0.6345004,18.0,18.000175,31.0,17.830227
358,resource_maturation,0.008255695,0.15862173,0.99672383,0.84291965,32.0,32.0,177.5,129.25232
359,resource_maturation,0.001748019,0.055882912,0.9999701,0.9802863,104.0,104.00001,223.5,207.59592
360,resource_maturation,0.011386975,0.40976095,0.9944524,-0.19036794,60.0,59.999977,171.0,76.95068
361,resource_maturation,0.009096171,0.38197064,0.9988969,-0.0087201595,69.0,68.99998,116.0,58.47362
362,resource_maturation,0.024730816,0.3556148,0.9905139,0.12818772,28.0,27.999998,43.0,30.981188
363,resource_maturation,0.017971681,0.592781,0.9864799,-1.2382119,31.0,30.999983,621.0,135.58672
364,resource_maturation,0.0063113794,0.4583136,0.9995022,-0.42003036,98.0,98.0,219.0,74.14901
365,resource_maturation,0.004005657,0.31321272,0.99983686,0.4046033,130.0,130.00002,165.5,85.87256
366,resource_maturation,0.018831594,0.9024152,0.988413,-5.8652983,30.0,29.999996,16.0,29.477606
367,resource_maturation,0.027120164,0.43008345,0.9866757,-0.20999837,28.0,27.999996,79.5,32.446056
368,resource_maturation,0.037689675,1.0156816,0.97841275,-189.29837,14.0,14.000001,0.0,17.727518
369,resource_maturation,0.0060243183,0.36341003,0.99957114,0.060754776,119.0,118.999985,43.0,36.714203
370,resource_maturation,0.015510962,0.5666173,0.99598104,-1.2505171,25.0,25.000273,270.5,65.85878
371,resource_maturation,0.0040848507,1.1786336,0.99980724,-180.47438,189.0,189.00002,0.0,26.140156
372,resource_maturation,0.020954546,0.28118894,0.99528956,0.39270717,37.0,37.0,55.5,39.115395
373,resource_maturation,0.023955358,1.3357184,0.99049026,-152.4018,28.0,27.999992,3.5,38.037407
374,resource_maturation,0.025924815,0.63240683,0.9816678,-1.9653633,14.0,14.000001,587.0,115.12729
375,resource_maturation,0.013294521,0.3248223,0.9976443,0.28003138,51.0,51.000004,2240.0,1130.5098
376,resource_maturation,0.03590059,0.52881753,0.9423744,-0.80116737,37.0,26.000002,2311.5,488.03073
377,resource_maturation,0.012612632,0.32095197,0.9936006,0.14254153,39.0,39.000004,65.5,48.70112
378,resource_maturation,0.011915562,0.40409347,0.99859834,-0.047690988,76.0,75.99998,358.0,147.41492
379,resource_maturation,0.024508042,0.639594,0.99011445,-1.5615556,21.0,21.000004,779.0,52.88108
380,resource_maturation,0.014289959,0.5287182,0.99613,-0.7774118,45.0,45.000004,364.5,86.36519
381,resource_maturation,0.025221711,1.1839446,0.9862973,-290.11337,14.0,13.999999,0.0,13.981009
382,resource_maturation,0.006428809,0.45556164,0.9995436,-0.3238263,157.0,156.99997,647.5,171.17148
383,resource_maturation,0.019442523,1.2091068,0.99481535,-205.16695,31.0,31.0,0.0,27.919533
384,resource_maturation,0.0068898643,0.5556031,0.9987345,-1.2484517,51.0,50.999992,2369.0,150.31384
385,resource_maturation,0.0035525043,0.2089764,0.9998355,0.6980479,247.0,247.00005,489.5,300.39902
386,resource_maturation,0.0041211657,1.4040232,0.9998187,-179.29515,96.0,95.99996,0.5,11.754781
387,resource_maturation,0.014244547,0.50216466,0.9959549,-0.87298393,28.0,28.0,1265.0,132.26382
388,resource_maturation,0.008029056,0.46965948,0.9991309,-0.5645356,54.0,53.999996,228.5,38.61072
389,resource_maturation,0.009803974,0.42391846,0.9983335,-0.35586977,49.0,48.999996,142.5,23.148846
390,resource_maturation,0.020239843,0.62531155,0.9943237,-1.4913855,13.0,13.000002,5215.5,146.69595
391,resource_maturation,0.017502967,0.570488,0.9971239,-1.1621766,24.0,24.0,1883.0,262.1251
392,resource_maturation,0.0063221757,0.5111784,0.99590105,-0.766829,53.0,52.999996,1209.5,302.11688
393,resource_maturation,0.022709407,0.3736113,0.9768895,-0.021187425,16.0,16.0,257.0,95.21813
394,resource_maturation,0.011902967,2.0554097,0.99842006,-2111.3628,52.0,52.0,0.0,14.994082
395,resource_maturation,0.04069984,0.41237485,0.9635685,-0.014935017,14.0,14.000002,150.0,54.7279
396,resource_maturation,0.008117248,0.4920326,0.9966972,-0.5660442,40.0,39.999996,468.5,121.80593
397,resource_maturation,0.011078251,1.2117419,0.9983983,-361.43585,24.0,24.000004,0.0,9.332316
398,resource_maturation,0.008701022,0.23997511,0.99932736,0.5549959,36.0,36.000298,135.5,88.73421
399,resource_maturation,0.041271195,0.51233774,0.97483677,-0.80278015,8.0,8.0000925,1168.5,369.7733
400,resource_maturation,0.017762432,0.59079844,0.99576557,-1.0791004,17.0,17.000002,116.0,7.237591
401,resource_maturation,0.0030875232,0.6426072,0.9998956,-1.6432686,76.0,76.00614,3282.5,254.29178
402,resource_maturation,0.005968411,1.761415,0.99965906,-769.4434,56.0,55.99999,0.0,9.967067
403,resource_maturation,0.017170811,0.29134792,0.98083717,0.3904069,22.0,22.000023,200.0,102.97206
404,resource_maturation,0.006062501,1.7885199,0.9996407,-800.3131,59.0,58.999996,0.0,15.598785
405,resource_maturation,0.021931203,0.532264,0.9919463,-0.7812383,17.0,17.000006,824.5,55.762768
406,resource_maturation,0.0053200033,0.28636128,0.9997834,0.4086669,65.0,65.0,220.0,106.777664
407,resource_maturation,0.013049184,1.7368138,0.9978956,-551.02997,384.0,379.1753,0.0,25.00711
408,resource_maturation,0.010509428,0.17898495,0.994253,0.6934783,31.0,31.000004,166.5,126.15549
409,resource_maturation,0.011685662,0.23667856,0.9953708,0.54435515,27.0,27.000006,269.0,172.71585
410,resource_maturation,0.0030285588,0.38420787,0.9998906,-0.04716456,91.0,91.00052,1039.5,471.82114
411,resource_maturation,0.024104409,0.29697064,0.98003227,0.3736112,26.0,26.0,946.0,552.27295
412,resource_maturation,0.0050367736,0.20933235,0.9988266,0.6199403,83.0,82.99997,278.5,192.48431
413,resource_maturation,0.014664949,0.9010491,0.9948583,-27.180672,26.0,26.000002,0.0,30.859219
414,resource_maturation,0.016184341,0.45718592,0.9959667,-0.39094627,23.0,23.0,271.0,66.674416
415,resource_maturation,0.0021107818,1.022957,0.9999507,-44.119347,227.0,226.99995,0.0,37.1872
416,resource_maturation,0.0078006764,0.37149182,0.99923867,0.050141335,52.0,51.999996,703.5,329.05414
417,resource_maturation,0.011997361,0.57730275,0.9973825,-1.2505913,27.0,27.000004,3835.5,870.39087
418,resource_maturation,0.006106468,0.27332166,0.99849784,0.08892554,44.0,44.000004,64.5,65.8999
419,resource_maturation,0.012993999,0.37389287,0.9955505,0.09033859,31.0,31.0,723.0,347.8784
420,resource_maturation,0.0072866906,0.29874885,0.9986951,0.39499885,59.0,58.999992,832.5,472.80322
421,resource_maturation,0.01575505,0.57159853,0.9957333,-1.1174386,25.0,25.0,745.5,157.26733
422,resource_maturation,0.009790434,0.5800962,0.99794286,-1.4993961,17.0,17.000002,1868.0,528.0675
423,resource_maturation,0.0127742775,0.4484626,0.99726045,-0.47589493,22.0,22.000002,2175.5,932.422
424,resource_maturation,0.004980839,0.9228669,0.99970144,-84.72366,68.0,68.0,0.0,47.31799
425,resource_maturation,0.008421353,0.96895725,0.99849296,-58.027985,38.0,38.000004,11.0,58.682175
426,resource_maturation,0.012590399,1.4577444,0.99734306,-92.468605,28.0,27.999998,1.0,44.190437
427,resource_maturation,0.014791628,1.1349379,0.993724,-19.326021,31.0,31.000002,6.5,37.128704
428,resource_maturation,0.0061147027,0.2829623,0.9997044,0.43505335,28.0,28.000261,436.5,275.1078
429,resource_maturation,0.0020855342,0.198441,0.9999571,0.684556,333.0,332.99323,231.5,156.76488
430,resource_maturation,0.010844964,0.20282976,0.99822503,0.64505243,38.0,37.999996,257.5,179.94342
431,resource_maturation,0.005232402,0.30667657,0.99963766,0.29264987,71.0,71.0,535.0,317.41745
432,resource_maturation,0.00461833,1.8887744,0.99972665,-893.9659,91.0,91.000015,0.0,2.064866
433,resource_maturation,0.009465532,0.3940784,0.9990291,-0.10145295,38.0,38.00758,1147.0,504.67545
434,resource_maturation,0.008653877,0.20164682,0.9970449,0.69254804,44.0,44.000008,319.0,218.35619
435,resource_maturation,0.016171733,0.61972684,0.99492425,-1.5038989,22.0,22.0,2285.5,409.1711
436,resource_maturation,0.009051819,0.19080001,0.99874204,0.7293414,36.0,35.999996,366.0,280.1161
437,resource_maturation,0.021810733,5.2012296e+11,0.99377096,-4.049803e+14,16.0,16.000002,0.0,0.66089666
438,resource_maturation,0.019497875,0.62221867,0.98923707,-1.4659152,13.0,12.999996,1071.5,98.50127
439,resource_maturation,0.02930716,0.1045409,0.98856634,0.9241995,13.0,13.0,100.5,85.7124
440,resource_maturation,0.0027603859,0.05465214,0.99993557,0.9760339,344.0,343.99997,168.5,187.05357
441,resource_maturation,0.0038827695,0.19344571,0.9993349,0.69139254,123.0,122.999954,261.0,186.83714
442,resource_maturation,0.016114324,0.3982048,0.9968056,-0.11610401,17.0,17.006481,2025.0,920.2614
443,resource_maturation,0.002926696,3.5251951,0.99988264,-4662.2646,224.0,223.99997,0.0,3.7728233
444,resource_maturation,0.0068744863,0.13257456,0.9996153,0.87265366,44.0,44.000004,22.0,15.620712
445,resource_maturation,0.003939675,2.9686587,0.9998076,-2646.4346,493.0,492.98587,0.0,3.220777
446,resource_maturation,0.01496929,0.37875655,0.99366885,-0.25060844,14.0,14.000001,944.5,514.1016
447,resource_maturation,0.022089364,0.37369034,0.99116105,-0.2177459,14.0,14.02043,1050.0,582.9659
448,resource_maturation,0.0063986573,5.2485292e+11,0.9994774,-4.123795e+14,59.0,58.999992,0.0,0.64380765
449,resource_maturation,0.021048138,0.116560414,0.98935586,0.88730335,18.0,18.0,90.5,79.193275
450,resource_maturation,0.0047705416,1.3294313,0.9997699,-149.07262,313.0,313.0,0.0,6.4620824
451,resource_maturation,0.016702216,0.120619945,0.9938732,0.87755704,16.0,15.999998,215.5,182.26462
452,resource_maturation,0.011669079,1.9297911,0.9983149,-662.38586,22.0,21.999998,0.0,2.0418143
453,resource_maturation,0.011949119,0.3351634,0.99827373,0.28414673,36.0,35.999996,840.0,400.04236
454,resource_maturation,0.007178277,0.20593607,0.99952435,0.690218,49.0,48.999954,482.0,322.6244
455,resource_maturation,0.03044734,0.10756374,0.9880034,0.9229034,14.0,13.999999,250.5,212.82379
456,resource_maturation,0.015593618,0.62795347,0.99258757,-1.575366,46.0,46.000004,2506.0,202.80263
457,resource_maturation,0.0029876707,0.17495371,0.99991494,0.8150076,183.0,183.00018,149.0,109.31578
458,resource_maturation,0.008569214,0.4024194,0.99792373,-0.06750405,50.0,50.0,443.5,194.37608
459,resource_maturation,0.011418797,0.3749152,0.99856764,0.086060286,58.0,58.000465,382.5,179.82405
460,resource_maturation,0.008837529,1.0561624,0.99930114,-305.84775,58.0,58.0,0.0,17.451406
461,resource_maturation,0.023888718,1.1349236,0.9919537,-558.5827,23.0,23.000002,0.0,21.489424
462,resource_maturation,0.003307182,0.38692486,0.9999002,-0.029459953,151.0,151.01088,960.5,353.61954
463,resource_maturation,0.024384132,1.2180946,0.98632395,-439.7396,16.0,15.999991,0.0,17.607218
464,resource_maturation,0.01629222,0.53446484,0.99560195,-0.86096895,30.0,29.999998,397.5,123.073006
465,resource_maturation,0.002696405,0.094111234,0.99993855,0.9354928,215.0,214.99997,160.0,135.59851
466,resource_maturation,0.01777064,0.56734645,0.99565285,-1.2016075,25.0,25.000002,1733.0,232.81331
467,resource_maturation,0.0055012684,0.18914405,0.99974287,0.75868297,349.0,349.00003,306.0,210.83528
468,resource_maturation,0.012374548,0.5099059,0.9961393,-0.5635201,30.0,29.999998,251.5,71.345985
469,resource_maturation,0.025691781,1.4987526,0.9905818,-505.94196,21.0,21.000004,0.0,19.92943
470,resource_maturation,0.015133346,0.3249374,0.996651,0.10161227,19.0,18.999994,868.5,533.5922
471,resource_maturation,0.011661576,0.35051697,0.9974094,-0.058952928,20.0,19.99999,663.5,388.54535
472,resource_maturation,0.015169217,0.23069324,0.99787194,0.6061076,38.0,38.0,256.0,185.60934
473,resource_maturation,0.028970763,0.3286131,0.98876506,0.20988536,21.0,21.000004,47.0,31.761208
474,resource_maturation,0.018237093,0.56386757,0.982434,-1.0288198,20.0,20.0,560.5,96.70666
475,resource_maturation,0.010010361,0.23958072,0.9959724,0.58345395,57.0,56.999977,89.5,63.52385
476,resource_maturation,0.0085374005,0.332966,0.9990268,0.27824265,59.0,58.99999,129.0,68.32888
477,resource_maturation,0.01901964,0.5197355,0.9939802,-0.8685945,27.0,27.000002,276.0,45.000748
478,resource_maturation,0.019425962,0.49735862,0.99319965,-0.6340729,29.0,29.000002,655.0,192.50842
479,resource_maturation,0.017897524,0.35888773,0.9824661,0.048850775,24.0,24.000006,181.0,64.90854
480,resource_maturation,0.021426557,0.5554167,0.9764112,-1.2348869,28.0,28.000002,4979.5,260.16574
481,resource_maturation,0.009074419,0.4111072,0.997733,-0.2712419,61.0,60.999985,1426.0,350.32373
482,resource_maturation,0.014632544,0.5928382,0.9941004,-1.3150892,38.0,38.00085,3614.5,190.24763
483,resource_maturation,0.011677431,0.4263934,0.9937262,-0.24653244,117.0,116.99993,979.0,403.47842
484,resource_maturation,0.013837745,0.56505364,0.99395615,-1.1208994,35.0,35.000004,1717.0,251.38513
485,resource_maturation,0.01392568,0.8023619,0.99301314,-54.725674,36.0,36.000004,0.0,9.014866
486,resource_maturation,0.004775007,0.53651255,0.9997744,-0.88709044,132.0,132.00095,1970.0,321.59778
487,resource_maturation,0.01348858,0.4557809,0.9937177,-0.5166311,42.0,42.000046,1517.0,340.68213
488,resource_maturation,0.022932677,0.33577588,0.9848899,0.14446789,23.0,23.000093,120.5,47.80002
489,resource_maturation,0.008736746,0.030717261,0.999058,0.99284387,490.0,488.9167,124.5,127.196434
490,resource_maturation,0.002728745,0.5824966,0.9999194,-0.9329629,227.0,227.00978,3226.5,506.52048
491,resource_maturation,0.003730275,1.9183075,0.9998567,-475.7395,319.0,318.99997,0.0,20.036621
492,resource_maturation,0.019572645,0.5353257,0.98759854,-0.9090816,26.0,26.000025,467.5,67.385376
493,resource_maturation,0.00404373,0.49469775,0.9998568,-0.46427274,124.0,124.0126,2054.0,657.6848
494,resource_maturation,0.02703523,0.26249787,0.987164,0.50803566,23.0,22.999989,2820.5,1749.3413
495,resource_maturation,0.022062665,0.18239383,0.99259704,0.7214122,24.0,24.000004,893.0,714.92633
496,resource_maturation,0.009010926,0.077098556,0.99901426,0.9217586,48.0,48.00001,24.0,23.220697
497,resource_maturation,0.005723503,0.5566995,0.99916846,-1.1037292,88.0,88.0,1612.0,288.68607
498,resource_maturation,0.012962225,0.3227755,0.99391264,0.3193454,37.0,37.000652,4592.5,2483.6929
499,resource_maturation,0.020575555,0.66955763,0.985501,-1.7275126,26.0,26.000227,3376.5,252.6301
500,resource_maturation,0.010391182,0.25169766,0.9972626,0.39043427,53.0,52.999996,56.0,27.144547
501,resource_maturation,0.009891403,0.25413442,0.9971343,0.57890475,51.0,50.999992,283.5,173.5713
502,resource_maturation,0.005290731,0.6093814,0.9993611,-1.4868615,81.0,80.999985,2284.0,286.79324
503,resource_maturation,0.010664392,0.2874172,0.99775785,0.3549174,53.0,53.00001,67.0,35.518524
504,resource_maturation,0.0161234,0.60040015,0.9965086,-1.0759723,26.0,26.0,648.5,116.91143
505,resource_maturation,0.0064937896,0.53786993,0.9993955,-0.71496916,62.0,61.99998,176.5,41.717415
506,resource_maturation,0.010505618,0.59528464,0.99849397,-1.295284,25.0,25.0,663.5,130.38277
507,resource_maturation,0.0060524587,0.6717513,0.999381,-1.715354,38.0,38.0,1098.0,93.76448
508,resource_maturation,0.016033828,0.5398093,0.9898596,-0.68903196,24.0,24.0,118.0,27.54887
509,resource_maturation,0.0078433035,0.41923004,0.9993306,-0.0072853565,43.0,43.000008,177.0,69.14743
510,resource_maturation,0.022977792,0.50377995,0.98616093,-0.6817554,19.0,19.000002,500.0,166.80894
511,resource_maturation,0.013882449,0.36617878,0.99787325,0.12817138,23.0,23.0,637.0,319.2233
512,resource_maturation,0.014049819,0.6172026,0.9959189,-1.4437277,28.0,27.999998,1070.0,206.91306
513,resource_maturation,0.0027888843,0.34496373,0.9999283,0.25761694,158.0,158.00465,826.0,422.0309
514,resource_maturation,0.022506664,0.2655852,0.9837859,0.4888414,17.0,17.000025,2685.5,1717.3695
515,resource_maturation,0.019254174,0.4686351,0.99412644,-0.4986707,21.0,21.000002,541.5,199.65477
516,resource_maturation,0.009747539,0.4038661,0.9989326,-0.1399231,30.0,29.999994,1455.5,670.3441
517,resource_maturation,0.0099567855,0.29015496,0.9986089,0.41688353,57.0,56.99996,571.0,344.56616
518,resource_maturation,0.024083827,0.3363624,0.99018717,0.20697314,20.0,20.000004,205.5,112.63325
519,resource_maturation,0.018758578,0.66284776,0.98974854,-1.561003,25.0,25.000002,3977.5,398.95074
520,resource_maturation,0.015014855,0.51452065,0.9952751,-1.2438514,14.0,13.999999,1134.0,403.16788
521,resource_maturation,0.018164057,0.5761382,0.99486935,-0.97226787,23.0,23.000002,3948.0,788.7009
522,resource_maturation,0.007085932,0.61251056,0.9992996,-1.2138417,35.0,35.000004,584.0,91.91647
523,resource_maturation,0.005782393,0.47222733,0.99961686,-0.45562243,61.0,60.999985,335.0,117.75888
524,resource_maturation,0.0035729806,0.4813193,0.9998703,-0.4541018,86.0,86.00464,1305.5,421.07968
525,resource_maturation,0.008878003,0.64838135,0.9967255,-1.7254374,35.0,35.0,1087.0,151.39326
526,resource_maturation,0.021593994,0.5658847,0.98992556,-1.0622044,23.0,22.999998,900.0,227.89015
527,resource_maturation,0.02682253,0.3804425,0.98702705,0.044680715,19.0,19.0,366.0,176.98499
528,resource_maturation,0.023382906,0.27394718,0.9868504,0.4067605,36.0,36.00001,151.0,101.37565
529,resource_maturation,0.01569659,0.49139613,0.9936563,-0.92858005,57.0,57.000015,94.0,26.120363
530,resource_maturation,0.022529026,0.41657457,0.98314047,-0.24435616,35.0,35.000008,393.0,172.6159
531,resource_maturation,0.017272146,0.5669558,0.9906506,-1.0490494,52.0,52.0,1395.5,294.11725
532,resource_maturation,0.03570325,0.30813214,0.95955825,0.2245071,29.0,29.000004,88.5,51.380253
533,resource_maturation,0.020568255,0.39221123,0.9937979,-0.26123416,42.0,42.00005,58.5,20.842775
