time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
2.730000000000000000e+04,1.218382458318956196e-04,1.198454424738883972e-01,1.092535967472940683e-05,1.933225430548191071e-02,3.494743723422288895e-04,3.494561184197664261e-03
2.736000000000000000e+04,2.652112243595183827e-06,1.198456734418869019e-01,1.092535967472940683e-05,5.628225626423954964e-04,3.494702104944735765e-04,3.494559787213802338e-03
2.742000000000000000e+04,2.478818169038277119e-05,1.198456734418869019e-01,1.092536149371881038e-05,1.902502216398715973e-02,3.494743723422288895e-04,3.494561184197664261e-03
2.748000000000000000e+04,2.572684707047301345e-06,1.198456734418869019e-01,1.092536149371881038e-05,7.277228287421166897e-04,3.494702104944735765e-04,3.494561184197664261e-03
2.754000000000000000e+04,4.971346352249383926e-04,1.198432743549346924e-01,1.092565162252867594e-05,3.103796951472759247e-02,3.494799020700156689e-04,3.494559787213802338e-03
2.760000000000000000e+04,4.195568180875852704e-06,1.198439598083496094e-01,1.092564343707635999e-05,2.512421633582562208e-04,3.494702104944735765e-04,3.494549775496125221e-03
2.766000000000000000e+04,4.773926048073917627e-04,1.198440715670585632e-01,1.092564525606576353e-05,2.081263251602649689e-02,3.494735574349761009e-04,3.494553267955780029e-03
2.772000000000000000e+04,3.386302978469757363e-06,1.198448687791824341e-01,1.092564161808695644e-05,2.571281511336565018e-04,3.494702104944735765e-04,3.494543256238102913e-03
2.778000000000000000e+04,1.506559201516211033e-04,1.198449879884719849e-01,1.092564525606576353e-05,1.906709745526313782e-02,3.494735574349761009e-04,3.494548378512263298e-03
2.784000000000000000e+04,2.463402233843225986e-05,1.198431551456451416e-01,1.092586353479418904e-05,1.448394637554883957e-02,3.494714619591832161e-04,3.494548378512263298e-03
2.790000000000000000e+04,4.833245384361362085e-06,1.198433935642242432e-01,1.092586262529948726e-05,7.508128182962536812e-04,3.494702104944735765e-04,3.494551405310630798e-03
2.796000000000000000e+04,4.921147483401000500e-04,1.198437288403511047e-01,1.092586808226769790e-05,2.408697269856929779e-02,3.494749835226684809e-04,3.494553267955780029e-03
2.802000000000000000e+04,3.719961114256875589e-06,1.198444142937660217e-01,1.092586262529948726e-05,2.530913043301552534e-04,3.494702104944735765e-04,3.494543256238102913e-03
2.808000000000000000e+04,4.375682037789374590e-04,1.198446452617645264e-01,1.092586444428889081e-05,2.211417071521282196e-02,3.494735574349761009e-04,3.494548378512263298e-03
2.814000000000000000e+04,2.713648655117140152e-06,1.198462396860122681e-01,1.092574802896706387e-05,8.410294540226459503e-03,3.494703560136258602e-04,3.494538366794586182e-03
2.820000000000000000e+04,3.197828618795028888e-06,1.198463588953018188e-01,1.092574893846176565e-05,1.604649238288402557e-02,3.494717238936573267e-04,3.494544886052608490e-03
2.826000000000000000e+04,2.499634547348250635e-06,1.198464706540107727e-01,1.092574802896706387e-05,7.918658666312694550e-04,3.494702104944735765e-04,3.494549775496125221e-03
2.832000000000000000e+04,1.213089126395061612e-05,1.198464706540107727e-01,1.092575075745116919e-05,2.217968925833702087e-02,3.494747506920248270e-04,3.494553267955780029e-03
2.838000000000000000e+04,2.401112169536645524e-06,1.198465824127197266e-01,1.092575075745116919e-05,7.547403220087289810e-04,3.494702104944735765e-04,3.494554897770285606e-03
2.844000000000000000e+04,4.977241042070090771e-04,1.198425814509391785e-01,1.092628826881991699e-05,3.880421444773674011e-02,3.494813863653689623e-04,3.494553267955780029e-03
2.850000000000000000e+04,5.067151050752727315e-06,1.198431551456451416e-01,1.092627826437819749e-05,2.507490571588277817e-04,3.494702104944735765e-04,3.494544886052608490e-03
2.856000000000000000e+04,4.868993419222533703e-04,1.198433935642242432e-01,1.092628099286230281e-05,2.413331717252731323e-02,3.494736447464674711e-04,3.494548378512263298e-03
