run,nrmse,Base,Mod,SBU,Am,Nuc_C,MOF_C
slstm_mof6_n3_s42,0.121888,0.060679,0.079466,0.084433,0.215841,0.106148,0.184761
slstm_mof6_n3_fl_s42,0.350581,0.065192,0.079466,0.133488,0.570884,0.434958,0.819496
