time,loss_onestep,loss_rollout
1.003344506025314331e-01,2.473289160085218037e-19,2.473289160085218037e-19
2.006689012050628662e-01,2.473289160085218037e-19,9.893156640340872147e-19
3.010033369064331055e-01,2.473288126109452345e-19,2.225960399173061087e-18
4.013378024101257324e-01,2.473289677073100882e-19,3.957263483316961412e-18
5.016722679138183594e-01,2.473289677073100882e-19,6.183226364031860157e-18
6.020066738128662109e-01,2.473287092133686654e-19,8.903842423872856900e-18
7.023411393165588379e-01,2.473289677073100882e-19,1.211912158900730227e-17
8.026756048202514648e-01,2.473289677073100882e-19,1.582905393326784565e-17
9.030100107192993164e-01,2.473287092133686654e-19,2.003364276537693723e-17
1.003344535827636719e+00,2.473292520506456533e-19,2.473288891251518957e-17
1.103678941726684570e+00,2.473287092133686654e-19,2.992678906596015246e-17
1.204013347625732422e+00,2.473287092133686654e-19,3.561534984315672633e-17
1.304347872734069824e+00,2.473292520506456533e-19,4.179856462666001074e-17
1.404682278633117676e+00,2.473287092133686654e-19,4.847644003391490613e-17
1.505016684532165527e+00,2.473287092133686654e-19,5.564897937364386270e-17
1.605351209640502930e+00,2.473292520506456533e-19,6.331618926329178089e-17
1.705685615539550781e+00,2.473287092133686654e-19,7.147806639413621047e-17
1.806020021438598633e+00,2.473287092133686654e-19,8.013460414873225103e-17
1.906354546546936035e+00,2.473292520506456533e-19,8.928572973518599789e-17
2.006689071655273438e+00,2.473292520506456533e-19,9.893151594539135573e-17
2.107023477554321289e+00,2.473287092133686654e-19,1.090719495444585237e-16
2.207357883453369141e+00,2.473287092133686654e-19,1.197070503847222031e-16
2.307692289352416992e+00,2.473287092133686654e-19,1.308367853789578917e-16
2.408026695251464844e+00,2.473287092133686654e-19,1.424611743795002909e-16
2.508361101150512695e+00,2.473287092133686654e-19,1.545802438561290023e-16
2.608695745468139648e+00,2.473298724361050681e-19,1.671940335135134285e-16
2.709030151367187500e+00,2.473287092133686654e-19,1.803023845329759594e-16
2.809364557266235352e+00,2.473287092133686654e-19,1.939054027936350016e-16
2.909698963165283203e+00,2.473287092133686654e-19,2.080030750606007544e-16
3.010033369064331055e+00,2.473287092133686654e-19,2.225954145687630186e-16
3.110367774963378906e+00,2.473287092133686654e-19,2.376825007274605992e-16
3.210702419281005859e+00,2.473298724361050681e-19,2.532642541273546913e-16
3.311036825180053711e+00,2.473287092133686654e-19,2.693406482986656931e-16
3.411371231079101562e+00,2.473287092133686654e-19,2.859117097111732063e-16
3.511705636978149414e+00,2.473287092133686654e-19,3.029774383648772308e-16
3.612040042877197266e+00,2.473287092133686654e-19,3.205378342597777668e-16
3.712374687194824219e+00,2.473298724361050681e-19,3.385928709260952124e-16
3.812709093093872070e+00,2.473287092133686654e-19,3.571425748336091695e-16
3.913043498992919922e+00,2.473287092133686654e-19,3.761869459823196380e-16
4.013378143310546875e+00,2.473298724361050681e-19,3.957259843722266178e-16
4.113712310791015625e+00,2.473274684424498359e-19,4.157593988357544904e-16
4.214046955108642578e+00,2.473298724361050681e-19,4.362877187684952897e-16
4.314381122589111328e+00,2.473274684424498359e-19,4.573104412446365834e-16
4.414715766906738281e+00,2.473298724361050681e-19,4.788280956597704054e-16
4.515049934387207031e+00,2.473274684424498359e-19,5.008400996787455185e-16
4.615384578704833984e+00,2.473298724361050681e-19,5.233470356367131600e-16
4.715719223022460938e+00,2.473298724361050681e-19,5.463486917754365162e-16
4.816053390502929688e+00,2.473274684424498359e-19,5.698446445784419601e-16
4.916388034820556641e+00,2.473298724361050681e-19,5.938355822599991358e-16
5.016722202301025391e+00,2.473274684424498359e-19,6.183208695453976025e-16
5.117056846618652344e+00,2.473298724361050681e-19,6.433010887697885975e-16
5.217391490936279297e+00,2.473298724361050681e-19,6.687760281749353074e-16
5.317725658416748047e+00,2.473274684424498359e-19,6.947452113048049015e-16
5.418060302734375000e+00,2.473298724361050681e-19,7.212094322527854307e-16
5.518394470214843750e+00,2.473274684424498359e-19,7.481680028046072510e-16
5.618729114532470703e+00,2.473298724361050681e-19,7.756215052954215997e-16
5.719063758850097656e+00,2.473298724361050681e-19,8.035697279669916631e-16
5.819397926330566406e+00,2.473274684424498359e-19,8.320121943632846108e-16
5.919732570648193359e+00,2.473298724361050681e-19,8.609496985776884936e-16
6.020066738128662109e+00,2.473274684424498359e-19,8.903812347585784472e-16
6.120401382446289062e+00,2.473298724361050681e-19,9.203080734553753528e-16
6.220735549926757812e+00,2.473274684424498359e-19,9.507295793933687698e-16
6.321070194244384766e+00,2.473298724361050681e-19,9.816457525725586983e-16
6.421404838562011719e+00,2.473298724361050681e-19,1.013056592992945138e-15
6.521739006042480469e+00,2.473274684424498359e-19,1.044961994775409683e-15
6.622073650360107422e+00,2.473298724361050681e-19,1.077362169678189145e-15
6.722407817840576172e+00,2.473274684424498359e-19,1.110257011822165119e-15
6.822742462158203125e+00,2.473298724361050681e-19,1.143646415328219198e-15
6.923077106475830078e+00,2.473298724361050681e-19,1.177530486075469788e-15
7.023411273956298828e+00,2.473274684424498359e-19,1.211909329943035296e-15
7.123745918273925781e+00,2.473298724361050681e-19,1.246782735172678909e-15
7.224080085754394531e+00,2.473274684424498359e-19,1.282150807643519033e-15
7.324414730072021484e+00,2.473298724361050681e-19,1.318013547355555669e-15
7.424749374389648438e+00,2.473298724361050681e-19,1.354370954308788816e-15
7.525083541870117188e+00,2.473274684424498359e-19,1.391223028503218474e-15
7.625418186187744141e+00,2.473298724361050681e-19,1.428569769938844644e-15
7.725752353668212891e+00,2.473274684424498359e-19,1.466411178615667325e-15
7.826086997985839844e+00,2.473298724361050681e-19,1.504747254533686518e-15
7.926421642303466797e+00,2.473298724361050681e-19,1.543577997692902222e-15
8.026756286621093750e+00,2.473298724361050681e-19,1.582903408093314437e-15
8.127090454101562500e+00,2.473274684424498359e-19,1.622723379855804757e-15
8.227424621582031250e+00,2.473274684424498359e-19,1.663038124738609996e-15
8.327758789062500000e+00,2.473274684424498359e-19,1.703847536862611745e-15
8.428093910217285156e+00,2.473322247309720158e-19,1.745151510348691599e-15
8.528428077697753906e+00,2.473274684424498359e-19,1.786950045196849558e-15
8.628762245178222656e+00,2.473274684424498359e-19,1.829243670802677656e-15
8.729097366333007812e+00,2.473322247309720158e-19,1.872031540133228637e-15
8.829431533813476562e+00,2.473274684424498359e-19,1.915314288463212944e-15
8.929765701293945312e+00,2.473274684424498359e-19,1.959091492276156948e-15
9.030099868774414062e+00,2.473274684424498359e-19,2.003363575088534278e-15
9.130434989929199219e+00,2.473322247309720158e-19,2.048130113383871305e-15
9.230769157409667969e+00,2.473274684424498359e-19,2.093391530678641657e-15
9.331103324890136719e+00,2.473274684424498359e-19,2.139147403456371707e-15
9.431438446044921875e+00,2.473322247309720158e-19,2.185398155233535082e-15
9.531772613525390625e+00,2.473274684424498359e-19,2.232143362493658155e-15
9.632106781005859375e+00,2.473274684424498359e-19,2.279383448753214553e-15
9.732441902160644531e+00,2.473322247309720158e-19,2.327117990495730648e-15
9.832776069641113281e+00,2.473274684424498359e-19,2.375347199479443255e-15
9.933110237121582031e+00,2.473274684424498359e-19,2.424071287462589187e-15
1.003344440460205078e+01,2.473274684424498359e-19,2.473289619170458004e-15
1.013377952575683594e+01,2.473322247309720158e-19,2.523003041635996958e-15
1.023411369323730469e+01,2.473274684424498359e-19,2.573210707826258797e-15
